form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00007542,SB23.53731,,,CAN,,BEYER,DONALD STERNOFF JR,,,,801 DUKE STREET,,ALEXANDRIA,VA,22314,P2024,,2024-07-12,1500.00,,,,,,H4VA08224,,,,,,H,VA,08,,,,,,,,
SB23,C00007542,SB23.53732,,,CAN,,BEYER,DONALD STERNOFF JR,,,,801 DUKE STREET,,ALEXANDRIA,VA,22314,G2024,,2024-07-12,3500.00,,,,,,H4VA08224,,,,,,H,VA,08,,,,,,,,
SB23,C00007542,SB23.53735,,,PAC,Blue Power PAC,,,,,,"499 S. Capitol Street , SW",Suite 422,Washington,DC,20003,O2024,other,2024-07-12,5000.00,,federal,,C00575894,,,,,,,,,,,,,,,,,,
SB23,C00007542,SB23.53748,,,CAN,,DELANEY,APRIL MCCLAIN,,,,PO BOX 83940,,GAITHERSBURG,MD,20883,G2024,,2024-07-29,5000.00,,,,,,H4MD06340,,,,,,H,MD,06,,,,,,,,
SB23,C00007542,SB23.53745,,,CAN,,ELFRETH,SARAH KELLY,,,,PO BOX 5935,,ANNAPOLIS,MD,21403,G2024,,2024-07-29,5000.00,,,,,,H4MD03156,,,,,,H,MD,03,,,,,,,,
SB23,C00007542,SB23.53757,,,CAN,,FRIEDMAN,LAURA,,,,PO BOX 27296,,LOS ANGELES,CA,90027,G2024,,2024-07-22,-5000.00,,,,,,H4CA30149,,,,,,H,CA,30,,,,,,,,
SB23,C00007542,SB23.53740,,,PAC,FUELING INDIVIDUAL RIGHTS EVERYWHERE (FIRE) PAC,,,,,,122 C STREET NW SUITE 360,,WASHINGTON,DC,20001,O2024,other,2024-07-12,5000.00,,federal,,C00829655,,,,,,,,,,,,,,,,,,
SB23,C00007542,SB23.53733,,,COM,KAINE VICTORY FUND,,,,,,1751 POTOMAC GREENS DR,,ALEXANDRIA,VA,22314,O2024,other,2024-07-12,5000.00,,federal,,C00833350,,,,,,,,,,,,,,,,,,
SB23,C00007542,SB23.53750,,,CAN,,KEMP,PATRICIA,,,,701 SOUTH HOWARD AVENUE,SUITE 106-813,TAMPA,FL,33606,P2024,,2024-07-29,5000.00,,,,,,H4FL15189,,,,,,H,FL,15,,,,,,,,
SB23,C00007542,SB23.53752,,,CAN,,KEMP,PATRICIA,,,,701 SOUTH HOWARD AVENUE,SUITE 106-813,TAMPA,FL,33606,G2024,,2024-07-29,5000.00,,,,,,H4FL15189,,,,,,H,FL,15,,,,,,,,
SB23,C00007542,SB23.53744,,,CAN,,MAHMOOD,ASIF DR.,,,,PO BOX 3570,,TUSTIN,CA,92781,G2024,,2024-07-17,2500.00,,,,,,H2CA40092,,,,,,H,CA,40,,,,,,,,
SB23,C00007542,SB23.53753,,,CAN,,MAYCUMBER,JACQUELIN,,,,PO BOX 945,,REPUBLIC,WA,99166,P2024,,2024-07-29,5000.00,,,,,,H4WA05192,,,,,,H,WA,05,,,,,,,,
SB23,C00007542,SB23.53747,,,CAN,,MCDONALD RIVET,KRISTEN,,,,PO BOX 854,,BAY CITY,MI,48707,G2024,,2024-07-29,5000.00,,,,,,H4MI08218,,,,,,H,MI,08,,,,,,,,
SB23,C00007542,SB23.53742,,,CAN,,MCIVER,LAMONICA,,,,PO BOX 25585,,NEWARK,NJ,07101,O2024,other,2024-07-12,5000.00,,federal - special election due to death of D. Payne,,,,H4NJ10176,,,,,,H,NJ,10,,,,,,,,
SB23,C00007542,SB23.53738,,,PAC,ON THE MOVE PAC,,,,,,499 S CAPITOL ST SW,SUITE 420,WASHINGTON,DC,20003,O2024,other,2024-07-12,5000.00,,federal,,C00878934,,,,,,,,,,,,,,,,,,
SB23,C00007542,SB23.53734,,,CAN,,THOMPSON,MIKE,,,,1439 KEARNEY STREET,,ST HELENA,CA,94574,G2024,,2024-07-12,5000.00,,,,,,H8CA01109,,,,,,H,CA,01,,,,,,,,
SB23,C00007542,SB23.53749,,,CAN,,WILLIAMS,NIKEMA NATASSHA,,,,PO BOX 311913,,ATLANTA,GA,31131,G2024,,2024-07-29,5000.00,,,,,,H0GA05301,,,,,,H,GA,05,,,,,,,,
