form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00881987,SE.4223,,,ORG,ASCENT MEDIA LLC,,,,,,1001 CONNECTICUT AVE NW,STE 206,WASHINGTON,DC,20036,G2024,,2024-10-22,39400.00,2024-10-17,20536743.45,DIGITAL MEDIA PRODUCTION,,C00881987,O,P00009423,HARRIS,KAMALA,,,,P,,,HOBBS,CABELL,,,,2024-12-05,
SE,C00881987,SE.4276,,,ORG,BUILDING AMERICA'S FUTURE,,,,,,1825 EYE ST NW,STE 900,WASHINGTON,DC,20006,G2024,,2024-11-04,5000.00,2024-11-04,23591142.83,IN-KIND MEDIA PRODUCTION,,C00881987,S,P80001571,TRUMP,DONALD J.,,,,P,,,HOBBS,CABELL,,,,2024-12-05,
SE,C00881987,SE.4238,,,ORG,"CONNECTION STRATEGY, LLC",,,,,,PO BOX 161,,HUDSON,WI,54016,G2024,,2024-10-20,148759.56,2024-10-21,20748750.57,MESSAGE PHONE CALLS,,C00881987,S,P80001571,TRUMP,DONALD J.,,,,P,,,HOBBS,CABELL,,,,2024-12-05,
SE,C00881987,SE.4226,,,ORG,"EDGERTON STRATEGIES, LLC",,,,,,1540 KELLER PARKWAY #108-402,,KELLER,TX,76248,G2024,,2024-10-16,26623.78,2024-10-17,20563367.23,TEXT MESSAGES,,C00881987,O,P00009423,HARRIS,KAMALA,,,,P,,,HOBBS,CABELL,,,,2024-12-05,
SE,C00881987,SE.4227,,,ORG,"EDGERTON STRATEGIES, LLC",,,,,,1540 KELLER PARKWAY #108-402,,KELLER,TX,76248,G2024,,2024-10-16,26623.78,2024-10-17,20589991.01,TEXT MESSAGES,,C00881987,S,P80001571,TRUMP,DONALD J.,,,,P,,,HOBBS,CABELL,,,,2024-12-05,
SE,C00881987,SE.4231,,,ORG,"EDGERTON STRATEGIES, LLC",,,,,,1540 KELLER PARKWAY #108-402,,KELLER,TX,76248,G2024,,2024-10-16,5000.00,2024-10-18,20594991.01,TEXT MESSAGES,,C00881987,O,P00009423,HARRIS,KAMALA,,,,P,,,HOBBS,CABELL,,,,2024-12-05,
SE,C00881987,SE.4232,,,ORG,"EDGERTON STRATEGIES, LLC",,,,,,1540 KELLER PARKWAY #108-402,,KELLER,TX,76248,G2024,,2024-10-16,5000.00,2024-10-18,20599991.01,TEXT MESSAGES,,C00881987,S,P80001571,TRUMP,DONALD J.,,,,P,,,HOBBS,CABELL,,,,2024-12-05,
SE,C00881987,SE.4242,,,ORG,"EDGERTON STRATEGIES, LLC",,,,,,1540 KELLER PARKWAY #108-402,,KELLER,TX,76248,G2024,,2024-10-21,257.20,2024-10-21,20749007.77,TEXT MESSAGES,,C00881987,S,P80001571,TRUMP,DONALD J.,,,,P,,,HOBBS,CABELL,,,,2024-12-05,
SE,C00881987,SE.4243,,,ORG,"EDGERTON STRATEGIES, LLC",,,,,,1540 KELLER PARKWAY #108-402,,KELLER,TX,76248,G2024,,2024-10-21,128.60,2024-10-21,20749136.37,TEXT MESSAGES,,C00881987,S,P80001571,TRUMP,DONALD J.,,,,P,,,HOBBS,CABELL,,,,2024-12-05,
SE,C00881987,SE.4245,,,ORG,"EDGERTON STRATEGIES, LLC",,,,,,1540 KELLER PARKWAY #108-402,,KELLER,TX,76248,G2024,,2024-10-21,128.60,2024-10-21,20749264.97,TEXT MESSAGES,,C00881987,O,P00009423,HARRIS,KAMALA,,,,P,,,HOBBS,CABELL,,,,2024-12-05,
SE,C00881987,SE.4267,,,ORG,"EDGERTON STRATEGIES, LLC",,,,,,1540 KELLER PARKWAY #108-402,,KELLER,TX,76248,G2024,,2024-10-24,67692.00,2024-10-25,23367110.83,TEXT MESSAGES,,C00881987,O,P00009423,HARRIS,KAMALA,,,,P,,,HOBBS,CABELL,,,,2024-12-05,
SE,C00881987,SE.4270,,,ORG,"EDGERTON STRATEGIES, LLC",,,,,,1540 KELLER PARKWAY #108-402,,KELLER,TX,76248,G2024,,2024-10-27,7747.20,2024-10-28,23374858.03,TEXT MESSAGES,,C00881987,O,P00009423,HARRIS,KAMALA,,,,P,,,HOBBS,CABELL,,,,2024-12-05,
SE,C00881987,SE.4271,,,ORG,"EDGERTON STRATEGIES, LLC",,,,,,1540 KELLER PARKWAY #108-402,,KELLER,TX,76248,G2024,,2024-10-27,7747.20,2024-10-28,23382605.23,TEXT MESSAGES,,C00881987,S,P80001571,TRUMP,DONALD J.,,,,P,,,HOBBS,CABELL,,,,2024-12-05,
SE,C00881987,SE.4258,,,ORG,IMGE LLC,,,,,,1401 H STREET NW,STE 550,WASHINGTON,DC,20005,G2024,,2024-10-29,2242461.55,2024-10-23,22991726.52,DIGITAL MEDIA,,C00881987,O,P00009423,HARRIS,KAMALA,,,,P,,,HOBBS,CABELL,,,,2024-12-05,
SE,C00881987,SE.4259,,,ORG,IMGE LLC,,,,,,1401 H STREET NW,STE 550,WASHINGTON,DC,20005,G2024,,2024-10-29,307692.31,2024-10-23,23299418.83,TEXT MESSAGES,,C00881987,O,P00009423,HARRIS,KAMALA,,,,P,,,HOBBS,CABELL,,,,2024-12-05,
SE,C00881987,SE.4275,,,ORG,IMGE LLC,,,,,,1401 H STREET NW,STE 550,WASHINGTON,DC,20005,G2024,,2024-11-04,203537.60,2024-11-04,23586142.83,TEXT MESSAGES,,C00881987,S,P80001571,TRUMP,DONALD J.,,,,P,,,HOBBS,CABELL,,,,2024-12-05,
