form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00632133,500219111,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-08-01,370.40,0.00,Credit Card Processing Fee - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00632133,500219112,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-08-01,0.87,0.00,Credit Card Processing Fee - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00632133,500219147,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-08-08,495.78,0.00,Credit Card Processing Fee - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00632133,500219148,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-08-08,3.95,0.00,Credit Card Processing Fee - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00632133,500219160,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-08-15,7.67,0.00,Credit Card Processing Fee - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00632133,500219161,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-08-15,1.00,0.00,Credit Card Processing Fee - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00632133,500219207,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-08-22,1.27,0.00,Credit Card Processing Fee - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00632133,500219208,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-08-22,0.08,0.00,Credit Card Processing Fee - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00632133,500219294,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-08-29,0.99,0.00,Credit Card Processing Fee - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00632133,500219295,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-08-29,1.98,0.00,Credit Card Processing Fee - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00632133,500219296,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-08-29,205.24,0.00,Credit Card Processing Fee - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00632133,500219297,,,IND,,Alwardt,Michelle,,,,611 Pennsylvania Ave SE,# 192,Washington,DC,200034303,S2023,Special,2023-08-08,70.67,0.00,Non-Federal In-Kind; Staff Time,,,,,,,,,,,,,,,,,,,,Ohio Democratic Party
SB29,C00632133,500219350,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,,Washington,DC,200061202,,,2023-08-25,115.75,0.00,Bank Fee - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00632133,500219351,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,,Washington,DC,200061202,,,2023-08-25,176.95,0.00,Bank Fee - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00632133,500219209,,,ORG,American Express,,,,,,PO Box 6504488,,Dallas,TX,75265,,,2023-08-18,3473.94,0.00,Credit Card Payment - See Below - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00632133,500219265,500219209,SB29,ORG,1Password,,,,,,317 Adelaide Street West,,"Toronto, Ontario ON Canada",ZZ,00000,,,2023-08-18,1114.07,0.00,Computer Software - Non-Contribution Account,,,,,,,,,,,,,,,,,,,X,*
SB29,C00632133,500219266,500219209,SB29,ORG,1Password,,,,,,317 Adelaide Street West,,"Toronto, Ontario ON Canada",ZZ,00000,,,2023-08-18,1114.07,0.00,Computer Software - Non-Contribution Account,,,,,,,,,,,,,,,,,,,X,*
SB29,C00632133,500219291,500219209,SB29,ORG,American Express,,,,,,PO Box 6504488,,Dallas,TX,75265,,,2023-08-18,62.50,0.00,Subscription - Non-Contribution Account,,,,,,,,,,,,,,,,,,,X,*
SB29,C00632133,500219290,500219209,SB29,ORG,Caroo,,,,,,3534 Hayden Ave,,Culver City,CA,902322413,,,2023-08-18,53.75,0.00,Office Supplies - Non-Contribution Account,,,,,,,,,,,,,,,,,,,X,*
SB29,C00632133,500219269,500219209,SB29,ORG,Dow Jones & Co Inc,,,,,,1211 Avenue Of The Americas,,New York,NY,100368701,,,2023-08-18,24.37,0.00,Subscriptions - Non-Contribution Account,,,,,,,,,,,,,,,,,,,X,*
SB29,C00632133,500219270,500219209,SB29,ORG,Dow Jones & Co Inc,,,,,,1211 Avenue Of The Americas,,New York,NY,100368701,,,2023-08-18,41.33,0.00,Subscriptions - Non-Contribution Account,,,,,,,,,,,,,,,,,,,X,*
SB29,C00632133,500219279,500219209,SB29,ORG,Hyatt,,,,,,150 N Riverside Plz,,Chicago,IL,606061598,,,2023-08-18,-2044.17,0.00,Travel - Non-Contribution Account,,,,,,,,,,,,,,,,,,,X,*
SB29,C00632133,500219281,500219209,SB29,ORG,Loop & Tie,,,,,,PO Box 1457,,Austin,TX,787671457,,,2023-08-18,100.00,0.00,Office Supplies - Non-Contribution Account,,,,,,,,,,,,,,,,,,,X,*
SB29,C00632133,500219283,500219209,SB29,ORG,Shopify,,,,,,33 New Montgomery St,Ste 750,San Francisco,CA,941054537,,,2023-08-18,142.37,0.00,Credit Card Processing Fees - Non-Contribution Account,,,,,,,,,,,,,,,,,,,X,*
SB29,C00632133,500219284,500219209,SB29,ORG,United States Postal Service,,,,,,8409 Lee Hwy,,Merrifield,VA,220811000,,,2023-08-18,14.90,0.00,Shipping and Printing - Non-Contribution Account,,,,,,,,,,,,,,,,,,,X,*
SB29,C00632133,500219285,500219209,SB29,ORG,United States Postal Service,,,,,,8409 Lee Hwy,,Merrifield,VA,220811000,,,2023-08-18,28.05,0.00,Shipping and Printing - Non-Contribution Account,,,,,,,,,,,,,,,,,,,X,*
SB29,C00632133,500219286,500219209,SB29,ORG,United States Postal Service,,,,,,8409 Lee Hwy,,Merrifield,VA,220811000,,,2023-08-18,128.20,0.00,Shipping and Printing - Non-Contribution Account,,,,,,,,,,,,,,,,,,,X,*
SB29,C00632133,500219287,500219209,SB29,ORG,United States Postal Service,,,,,,8409 Lee Hwy,,Merrifield,VA,220811000,,,2023-08-18,10.40,0.00,Shipping and Printing - Non-Contribution Account,,,,,,,,,,,,,,,,,,,X,*
SB29,C00632133,500219288,500219209,SB29,ORG,United States Postal Service,,,,,,8409 Lee Hwy,,Merrifield,VA,220811000,,,2023-08-18,60.80,0.00,Shipping and Printing - Non-Contribution Account,,,,,,,,,,,,,,,,,,,X,*
SB29,C00632133,500219289,500219209,SB29,ORG,"Zoom Video Communications, Inc.",,,,,,55 Almaden Blvd,Fl 6,San Jose,CA,951131608,,,2023-08-18,1875.51,0.00,Video Conferencing Services - Non-Contribution Account,,,,,,,,,,,,,,,,,,,X,*
SB29,C00632133,500219298,,,IND,,Bentall,Nia,L.,,,611 Pennsylvania Ave SE,# 192,Washington,DC,200034303,S2023,Special,2023-08-08,212.01,0.00,Non-Federal In-Kind; Staff Time,,,,,,,,,,,,,,,,,,,,Ohio Democratic Party
