form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00763409,SE.4909,,,ORG,Divisible Inc dba DOTS,,,,,,1501 Mariposa Street,,San Francisco,CA,94107,G2024,,2024-10-17,957215.00,2024-10-17,1044018.67,Cavassing via text 10/17-11/3 Harris actual,004,C00763409,S,,Harris,Kamala,,,,P,,,Pfohl,Michael,,,,2025-01-31,
SE,C00763409,SE.4964,,,ORG,Divisible Inc dba DOTS,,,,,,1501 Mariposa Street,,San Francisco,CA,94107,G2024,,2024-10-17,450.00,2024-10-17,17891.32,Canvassing via text 10/17-18 - actual,004,C00763409,S,,Lyerly,Kristin,,,,H,08,WI,Pfohl,Michael,,,,2025-01-31,
SE,C00763409,SE.4994,,,ORG,Divisible Inc dba DOTS,,,,,,1501 Mariposa Street,,San Francisco,CA,94107,G2024,,2024-10-17,182051.62,2024-10-17,1226070.29,Cavassing via text 10/17-11/4 Harris actual,004,C00763409,S,,Harris,Kamala,,,,P,,,Pfohl,Michael,,,,2025-01-31,
SE,C00763409,SE.4886,,,ORG,Divisible Inc dba DOTS,,,,,,1501 Mariposa Street,,San Francisco,CA,94107,G2024,,2024-10-19,150000.00,2024-10-19,1226070.29,Canvassing via text 10/19-10/25 - estimate,004,C00763409,S,,Harris,Kamala,,,,P,,,Pfohl,Michael,,,,2025-01-31,X
SE,C00763409,SE.4892,,,ORG,Divisible Inc dba DOTS,,,,,,1501 Mariposa Street,,San Francisco,CA,94107,G2024,,2024-10-19,7500.00,2024-10-19,17891.32,Canvassing via text 10/19-10/25 - estimate,004,C00763409,S,,Lyerly,Kristin,,,,H,08,WI,Pfohl,Michael,,,,2025-01-31,X
SE,C00763409,SE.4960,,,ORG,Divisible Inc dba DOTS,,,,,,1501 Mariposa Street,,San Francisco,CA,94107,G2024,,2024-10-19,4170.00,2024-10-19,17891.32,Canvassing via text 10/19-10/25 - actual,004,C00763409,S,,Lyerly,Kristin,,,,H,08,WI,Pfohl,Michael,,,,2025-01-31,
SE,C00763409,SE.4937,,,ORG,Divisible Inc dba DOTS,,,,,,1501 Mariposa Street,,San Francisco,CA,94107,G2024,,2024-10-23,25000.00,2024-10-23,0.00,Canvassing via text 10/23-11/5 - estimate,004,C00763409,S,,Baldwin,Tammy,,,,S,,WI,Pfohl,Michael,,,,2025-01-31,X
SE,C00763409,SE.4965,,,ORG,Divisible Inc dba DOTS,,,,,,1501 Mariposa Street,,San Francisco,CA,94107,G2024,,2024-10-23,45500.00,2024-10-23,0.00,Canvassing via text 10/23-11/5 - actual,004,C00763409,S,,Baldwin,Tammy,,,,S,,WI,Pfohl,Michael,,,,2025-01-31,
SE,C00763409,SE.4924,,,ORG,Divisible Inc dba DOTS,,,,,,1501 Mariposa Street,,San Francisco,CA,94107,G2024,,2024-10-25,150000.00,2024-10-25,1226070.29,Canvassing via text 10/26-11/5 - estimate,004,C00763409,S,,Harris,Kamala,,,,P,,,Pfohl,Michael,,,,2025-01-31,X
SE,C00763409,SE.4931,,,ORG,Divisible Inc dba DOTS,,,,,,1501 Mariposa Street,,San Francisco,CA,94107,G2024,,2024-10-25,10000.00,2024-10-25,17891.32,Canvassing via text 10/26-11/5 - estimate,004,C00763409,S,,Lyerly,Kristin,,,,H,08,WI,Pfohl,Michael,,,,2025-01-31,X
SE,C00763409,SE.4961,,,ORG,Divisible Inc dba DOTS,,,,,,1501 Mariposa Street,,San Francisco,CA,94107,G2024,,2024-10-25,1770.00,2024-10-25,17891.32,Canvassing via text 10/26-11/5 - actual,004,C00763409,S,,Lyerly,Kristin,,,,H,08,WI,Pfohl,Michael,,,,2025-01-31,
SE,C00763409,SE.4953,,,ORG,Divisible Inc dba DOTS,,,,,,1501 Mariposa Street,,San Francisco,CA,94107,G2024,,2024-09-23,39265.00,2024-11-04,0.00,Canvassing via text 10/17-11/4 Tester actual,004,C00763409,S,,Tester,John,,,,S,,MT,Pfohl,Michael,,,,2025-01-31,
SE,C00763409,SE.4908,,,ORG,Scale To Win,,,,,,13742 Harper Street,,Santa Ana,CA,92703,G2024,,2024-10-17,1715.28,2024-10-17,17891.32,Canvassing via text 10/17-10/18 Lylerly actual,004,C00763409,S,,Lyerly,Kristin,,,,H,08,WI,Pfohl,Michael,,,,2025-01-31,
SE,C00763409,SE.4888,,,ORG,Scale To Win,,,,,,13742 Harper Street,,Santa Ana,CA,92703,G2024,,2024-10-19,150000.00,2024-10-19,1226070.29,Canvassing via text 10/19-10/25 - estimate,004,C00763409,S,,Harris,Kamala,,,,P,,,Pfohl,Michael,,,,2025-01-31,X
SE,C00763409,SE.4890,,,ORG,Scale To Win,,,,,,13742 Harper Street,,Santa Ana,CA,92703,G2024,,2024-10-19,7500.00,2024-10-19,17891.32,Canvassing via text 10/19-10/25 - estimate,004,C00763409,S,,Lyerly,Kristin,,,,H,08,WI,Pfohl,Michael,,,,2025-01-31,X
SE,C00763409,SE.4927,,,ORG,Scale To Win,,,,,,13742 Harper Street,,Santa Ana,CA,92703,G2024,,2024-10-19,150000.00,2024-10-19,1226070.29,Canvassing via text 10/26-11/5 - estimate,004,C00763409,S,,Harris,Kamala,,,,P,,,Pfohl,Michael,,,,2025-01-31,X
SE,C00763409,SE.4959,,,ORG,Scale To Win,,,,,,13742 Harper Street,,Santa Ana,CA,92703,G2024,,2024-10-19,3254.48,2024-10-19,17891.32,Canvassing via text 10/19-10/25 - actual,004,C00763409,S,,Lyerly,Kristin,,,,H,08,WI,Pfohl,Michael,,,,2025-01-31,
SE,C00763409,SE.4939,,,ORG,Scale To Win,,,,,,13742 Harper Street,,Santa Ana,CA,92703,G2024,,2024-10-23,25000.00,2024-10-23,0.00,Canvassing via text 10/23-11/5 - estimate,004,C00763409,S,,Baldwin,Tammy,,,,S,,WI,Pfohl,Michael,,,,2025-01-31,X
SE,C00763409,SE.4966,,,ORG,Scale To Win,,,,,,13742 Harper Street,,Santa Ana,CA,92703,G2024,,2024-10-23,12093.19,2024-10-23,0.00,Canvassing via text 10/23-11/5 - actual,004,C00763409,S,,Baldwin,Tammy,,,,S,,WI,Pfohl,Michael,,,,2025-01-31,
SE,C00763409,SE.4928,,,ORG,Scale To Win,,,,,,13742 Harper Street,,Santa Ana,CA,92703,G2024,,2024-10-25,10000.00,2024-10-25,17891.32,Canvassing via text 10/26-11/5 - estimate,004,C00763409,S,,Lyerly,Kristin,,,,H,08,WI,Pfohl,Michael,,,,2025-01-31,X
