form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00747998,500000502,,,ORG,"Care in Action, Inc.",,,,,,45 Broadway,Ste 320,New York,NY,100064019,P2024,,2023-06-08,3005.85,2023-12-01,3854.80,Payment and Actual Cost for List Rental,004,,S,P80000722,Biden,Joseph,Jr,,,P,,SC,Mirza,Sobaika,,,,2024-01-31,
SE,C00747998,500000503,,,ORG,"Care in Action, Inc.",,,,,,45 Broadway,Ste 320,New York,NY,100064019,R2020,Runoff,2020-12-29,800.00,2023-12-01,0.00,Payment for Design Services as Disclosed on 2020 Year-End Report,004,,S,S0GA00559,Warnock,Raphael,,,,S,,GA,Mirza,Sobaika,,,,2024-01-31,
SE,C00747998,500000504,,,ORG,"Care in Action, Inc.",,,,,,45 Broadway,Ste 320,New York,NY,100064019,P2022,,2022-05-09,645.00,2023-12-01,0.00,Payment for Printing of Walk Cards,004,,S,,Allam,Nida,,,,H,04,NC,Mirza,Sobaika,,,,2024-01-31,
SE,C00747998,500000505,,,ORG,"Care in Action, Inc.",,,,,,45 Broadway,Ste 320,New York,NY,100064019,P2022,,2022-05-10,1012.50,2023-12-01,0.00,Payment for Printing of Walk Cards,004,,S,S2SC00103,Matthews,Krystle,,,,S,,SC,Mirza,Sobaika,,,,2024-01-31,
SE,C00747998,500000506,,,ORG,"Care in Action, Inc.",,,,,,45 Broadway,Ste 320,New York,NY,100064019,G2022,,2022-10-17,5640.00,2023-12-01,0.00,Payment for Radio Advertising,004,,S,S2NC00497,Beasley,Cheri,,,,S,,NC,Mirza,Sobaika,,,,2024-01-31,
SE,C00747998,500000507,,,ORG,"Care in Action, Inc.",,,,,,45 Broadway,Ste 320,New York,NY,100064019,P2024,,2023-06-08,700.00,2023-12-01,3854.80,Payment for Email and Graphic Services,004,,S,P80000722,Biden,Joseph,Jr,,,P,,SC,Mirza,Sobaika,,,,2024-01-31,
SE,C00747998,500000508,,,ORG,"Care in Action, Inc.",,,,,,45 Broadway,Ste 320,New York,NY,100064019,P2022,,2022-05-10,2000.00,2023-12-01,0.00,Payment and Actual Cost for Travel Expenses,004,,S,S2SC00103,Matthews,Krystle,,,,S,,SC,Mirza,Sobaika,,,,2024-01-31,
SE,C00747998,500000509,,,ORG,"Care in Action, Inc.",,,,,,45 Broadway,Ste 320,New York,NY,100064019,G2022,,2022-10-17,4290.00,2023-12-01,0.00,Payment for Radio Advertising,004,,S,S2NC00497,Beasley,Cheri,,,,S,,NC,Mirza,Sobaika,,,,2024-01-31,
SE,C00747998,500000512,,,ORG,"Care in Action, Inc.",,,,,,45 Broadway,Ste 320,New York,NY,100064019,G2022,,2022-10-19,5010.00,2023-12-01,0.00,Payment for Radio Advertising,004,,S,S2NC00497,Beasley,Cheri,,,,S,,NC,Mirza,Sobaika,,,,2024-01-31,
SE,C00747998,500000513,,,ORG,"Care in Action, Inc.",,,,,,45 Broadway,Ste 320,New York,NY,100064019,G2022,,2022-10-19,13080.00,2023-12-01,0.00,Payment for Radio Advertising,004,,S,S2NC00497,Beasley,Cheri,,,,S,,NC,Mirza,Sobaika,,,,2024-01-31,
SE,C00747998,500000514,,,ORG,"Care in Action, Inc.",,,,,,45 Broadway,Ste 320,New York,NY,100064019,O2022,Run-off General,2022-11-28,4533.14,2023-12-01,1200.00,Payment and Actual Cost for Auto-Dialer,004,,S,S0GA00559,Warnock,Raphael,,,,S,,GA,Mirza,Sobaika,,,,2024-01-31,
SE,C00747998,500000515,,,ORG,"Care in Action, Inc.",,,,,,45 Broadway,Ste 320,New York,NY,100064019,S2023,Special,2023-02-18,1400.00,2023-12-01,1400.00,Payment and Actual Cost for Digital Communications,004,,S,H4VA04066,McClellan,Jennifer,,,,H,04,VA,Mirza,Sobaika,,,,2024-01-31,
SE,C00747998,500000517,,,ORG,"Care in Action, Inc.",,,,,,45 Broadway,Ste 320,New York,NY,100064019,P2024,,2023-06-08,148.95,2023-12-01,3854.80,Payment for Press Release Software,004,,S,P80000722,Biden,Joseph,Jr,,,P,,SC,Mirza,Sobaika,,,,2024-01-31,
SE,C00747998,500000518,,,ORG,"Care in Action, Inc.",,,,,,45 Broadway,Ste 320,New York,NY,100064019,G2022,,2022-10-20,3300.00,2023-12-01,0.00,Payment for Event Entertainment,004,,S,S2NC00497,Beasley,Cheri,,,,S,,NC,Mirza,Sobaika,,,,2024-01-31,
SE,C00747998,500000519,,,ORG,"Care in Action, Inc.",,,,,,45 Broadway,Ste 320,New York,NY,100064019,G2022,,2022-10-20,450.00,2023-12-01,0.00,Payment for Hosting Services,004,,S,S2NC00497,Beasley,Cheri,,,,S,,NC,Mirza,Sobaika,,,,2024-01-31,
SE,C00747998,500000520,,,ORG,"Care in Action, Inc.",,,,,,45 Broadway,Ste 320,New York,NY,100064019,G2022,,2022-10-20,1666.67,2023-12-01,0.00,Payment for Event Planning Services,004,,S,S2NC00497,Beasley,Cheri,,,,S,,NC,Mirza,Sobaika,,,,2024-01-31,
