form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00118430,B843575,,,CCM,Angie Craig for Congress,,,,,,PO Box 22116,,Eagan,MN,55122,P2024,,2023-02-02,1000.00,,Contribution,011,C00575209,,H6MN02131,Craig,Angie,,,,H,MN,02,,,,,,,,
SB23,C00118430,B843574,,,CCM,Guthrie for Congress,,,,,,PO Box 9639,,Bowling Green,KY,42102,P2024,,2023-02-02,1000.00,,Contribution,011,C00445023,,H8KY02031,Guthrie,Brett,,,,H,KY,02,,,,,,,,
SB23,C00118430,B843573,,,PAC,Montana Red,,,,,,228 S. Washington St. Ste. 115,,Alexandria,VA,22314,O2023,Not Applicable,2023-02-02,2000.00,,Contribution,011,C00739003,,,,,,,,,, ,,,,,,,,
SB23,C00118430,B843576,,,CCM,Mike Thompson for Congress,,,,,,5429 Madison Avenue,,Sacramento,CA,95841,P2024,,2023-02-03,1500.00,,Contribution,011,C00326363,,H8CA01109,Thompson,Mike,,,,H,CA,04,,,,,,,,
SB23,C00118430,B845267,,,CCM,Friends of Mark Warner,,,,,,1751 Potomac Greens Drive,,Alexandria,VA,22314,P2026,,2023-03-28,2500.00,,Contribution,011,C00438713,,S6VA00093,Warner,Mark,,,,S,VA, ,,,,,,,,
SB23,C00118430,B845949,,,CCM,Michelle Steel For Congress,,,,,,9070 Irvine Center Drive Suite 150,,Irvine,CA,92618,P2024,,2023-04-11,1000.00,,Contribution,011,C00704981,,H0CA48198,Steel,Michelle,,,,H,CA,45,,,,,,,,
SB23,C00118430,B849693,,,PAC,Heartland Values PAC,,,,,,PO Box 505,,Sioux Falls,SD,57101,O2023,Not Applicable,2023-05-15,2000.00,,Contribution,011,C00409003,,,,,,,,,, ,,,,,,,,
SB23,C00118430,B849694,,,CCM,Friends of Glenn Thompson,,,,,,400 N. Michael Street,,St. Marys,PA,15857,P2024,,2023-05-23,5000.00,,Contribution,011,C00444620,,H8PA05071,Thompson,Glenn,,,,H,PA,15,,,,,,,,
SB23,C00118430,B849695,,,CCM,Washington Marriott Capitol Hill,,,,,,175 L St NE,,Washington,DC,20002,P2026,,2023-05-30,1131.63,,Contribution,011,C00491357,,S2MT00096,Daines,Steven,,,,S,MT, ,,,,,,,,In-kind: Catering for Event on 5/30/2023
SB23,C00118430,B838448,,,CCM,Steve Daines for Montana,,,,,,PO Box 1598,,Helena,MT,59624,P2026,,2022-12-05,1500.00,,Contribution,011,C00491357,,S2MT00096,Daines,Steven,,,,S,MT, ,,,,,,,X,As disclosed in 2022 Year-End Report.
SB23,C00118430,B838449,,,CCM,Steve Daines for Montana,,,,,,PO Box 1598,,Helena,MT,59624,G2026,,2023-02-01,631.63,,Contribution,011,C00491357,,S2MT00096,Daines,Steven,,,,S,MT, ,,,,,,,X,Redesignation of a portion of above contribution to General 2026.
