form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00158881,15937644,,,CCM,Dan Newhouse For Congress,,,,,,PO Box 10949,,Yakima,WA,98909,P2024,,2023-11-16,2500.00,0.00,Contribution,011,C00559393,Dan Newhouse For Congress,H4WA04104,Newhouse,Dan,,,,H,WA,04,,,,,,,,Contribution
SB23,C00158881,15937645,,,CCM,Suozzi For Congress,,,,,,PO Box 669,,Glen Cove,NY,11542,S2024,Special-General2024,2023-11-16,5000.00,0.00,Contribution,011,C00607200,Suozzi For Congress,H6NY03247,Suozzi,Thomas,,,,H,NY,03,,,,,,,,Contribution
SB23,C00158881,15937682,,,CCM,Wiley Nickel For Congress,,,,,,514 Daniels St,#286,Raleigh,NC,27605,P2024,,2023-11-16,1500.00,0.00,Contribution,011,C00763045,Wiley Nickel For Congress,H2NC14019,Nickel,Wiley,,,,H,NC,13,,,,,,,,Contribution
SB23,C00158881,15937683,,,CCM,Shontel Brown For Congress,,,,,,545 E. Town Street,,Columbus,OH,43215,P2024,,2023-11-16,1500.00,0.00,Contribution,011,C00764381,Shontel Brown For Congress,H2OH11169,Brown,M Shontel,,,,H,OH,11,,,,,,,,Contribution
SB23,C00158881,15937684,,,CCM,Steve Daines For Montana,,,,,,PO Box 1598,,Helena,MT,59624,P2026,,2023-11-16,2500.00,0.00,Contribution,011,C00491357,Steve Daines For Montana,S2MT00096,Daines,Steve,,,,S,MT,,,,,,,,,Contribution
SB23,C00158881,15937685,,,PAC,Big Sky Opportunity PAC,,,,,,"228 S. Washington Street,",Suite 115,Alexandria,VA,22314,,,2023-11-16,5000.00,0.00,Contribution,011,C00542027,,,,,,,,,,,,,,,,,,Contribution
SB23,C00158881,15937686,,,CCM,Glenn F. Ivey for Congress,,,,,,PO Box 85,,Bladensburg,MD,20710,P2024,,2023-11-16,1000.00,0.00,Contribution,011,C00792283,Glenn F. Ivey for Congress,H2MD04315,Ivey,Glenn,,,,H,MD,04,,,,,,,,Contribution
SB23,C00158881,15937687,,,CCM,Robin Kelly For Congress,,,,,,P.O. Box 101199,,Chicago,IL,60610,P2024,,2023-11-16,1000.00,0.00,Contribution,011,C00539866,Robin Kelly For Congress,H2IL02172,Kelly,Robin,,,,H,IL,02,,,,,,,,Contribution
SB23,C00158881,15937688,,,CCM,Alma Adams For Congress,,,,,,P.O. Box 31473,,Charlotte,NC,28231,P2024,,2023-11-16,1000.00,0.00,Contribution,011,C00546358,Alma Adams For Congress,H4NC12100,Adams,Alma,Shealey,,,H,NC,12,,,,,,,,Contribution
SB23,C00158881,15937689,,,CCM,Dan Crenshaw For Congress,,,,,,PO Box 430965,,Houston,TX,77243,P2024,,2023-11-16,2500.00,0.00,Contribution,011,C00660795,Dan Crenshaw For Congress,H8TX02166,Crenshaw,Daniel,,,,H,TX,02,,,,,,,,Contribution
SB23,C00158881,15937690,,,PAC,America Works Federal PAC,,,,,,600 Pennsylvania Avenue SE #15180,,Washington,DC,20003,,,2023-11-16,5000.00,0.00,Contribution,011,C00331694,,,,,,,,,,,,,,,,,,Contribution
SB23,C00158881,15937691,,,CCM,McHenry For Congress,,,,,,PO Box 2165,,Gastonia,NC,28053,P2024,,2023-11-16,2500.00,0.00,Contribution,011,C00393629,McHenry For Congress,H4NC10047,McHenry,Patrick,Timothy,,,H,NC,10,,,,,,,,Contribution
SB23,C00158881,15937692,,,CCM,Sinema For Arizona,,,,,,PO Box 7586,,Phoenix,AZ,85011,G2024,,2023-11-16,2500.00,0.00,Contribution,011,C00508804,Sinema For Arizona,S8AZ00197,Sinema,Kyrsten,,,,S,AZ,,,,,,,,,Contribution
SB23,C00158881,15937693,,,CCM,Pete Ricketts for Senate,,,,,,11235 Davenport Street,Ste 107,Omaha,NE,68154,O2024,Special Primary 2024,2023-11-16,4000.00,0.00,Contribution,011,C00832436,Pete Ricketts for Senate,,Ricketts,Pete,,,,S,NE,,,,,,,,,Contribution
SB23,C00158881,15937694,,,CCM,Rosen For Nevada,,,,,,P.O. Box 46110,,Las Vegas,NV,89114,P2024,,2023-11-16,1500.00,0.00,Contribution,011,C00606939,Rosen For Nevada,S8NV00156,Rosen,Jacky,,,,S,NV,,,,,,,,,Contribution
SB23,C00158881,15937695,,,CCM,Rosen For Nevada,,,,,,P.O. Box 46110,,Las Vegas,NV,89114,G2024,,2023-11-16,500.00,0.00,Contribution,011,C00606939,Rosen For Nevada,S8NV00156,Rosen,Jacky,,,,S,NV,,,,,,,,,Contribution
SB23,C00158881,15937696,,,CCM,Hern For Congress,,,,,,9521-B Riverside Pkwy #350,,Tulsa,OK,74137,G2024,,2023-11-16,500.00,0.00,Contribution,011,C00636092,Hern For Congress,H8OK01157,Hern,Kevin,,,,H,OK,01,,,,,,,,Contribution
SB23,C00158881,15937698,,,CCM,Emmer For Congress,,,,,,PO Box 279,,Elk River,MN,55330,G2024,,2023-11-16,2500.00,0.00,Contribution,011,C00545749,Emmer For Congress,H4MN06087,Emmer,Thomas,Earl,,Jr.,H,MN,06,,,,,,,,Contribution
SB23,C00158881,15937699,,,PAC,American Unity PAC,,,,,,PO Box 833,,Annandale,VA,22003,,,2023-11-16,5000.00,0.00,Contribution,011,C00523589,,,,,,,,,,,,,,,,,,Contribution
SB23,C00158881,15937700,,,CCM,Brittany Pettersen For Colorado,,,,,,PO Box 150887,,Lakewood,CO,80215,P2024,,2023-11-16,1000.00,0.00,Contribution,011,C00637215,Brittany Pettersen For Colorado,H8CO07045,Pettersen,Brittany,Louise,,,H,CO,07,,,,,,,,Contribution
SB23,C00158881,15937701,,,CCM,DelBene For Congress,,,,,,P.O. Box 477,,Kirkland,WA,98083,P2024,,2023-11-16,2500.00,0.00,Contribution,011,C00459099,DelBene For Congress,H0WA08046,DelBene,Suzan,K.,,,H,WA,01,,,,,,,,Contribution
SB23,C00158881,15937702,,,CCM,Nikki For Congress,,,,,,PO Box 5171,,Springfield,IL,62705,P2024,,2023-11-16,5000.00,0.00,Contribution,011,C00787812,Nikki For Congress,H2IL13153,Budzinski,Nikki,,,,H,IL,13,,,,,,,,Contribution
SB23,C00158881,15937703,,,CCM,Don Davis For Nc,,,,,,PO Box 511,,Snow Hill,NC,28580,P2024,,2023-11-16,5000.00,0.00,Contribution,011,C00795211,Don Davis For Nc,H2NC02287,Davis,Don,,,,H,NC,01,,,,,,,,Contribution
SB23,C00158881,15937704,,,PAC,Evergreen PAC,,,,,,"499 S Capitol St, Sw",Suite 420,Washington,DC,20003,,,2023-11-16,5000.00,0.00,Contribution,011,C00576090,,,,,,,,,,,,,,,,,,Contribution
SB23,C00158881,15937705,,,CCM,Mrvan For Congress,,,,,,PO Box 55,,Crown Point,IN,46308,P2024,,2023-11-16,5000.00,0.00,Contribution,011,C00727529,Mrvan For Congress,H0IN01150,Mrvan,Frank,J.,,,H,IN,01,,,,,,,,Contribution
SB23,C00158881,15937706,,,CCM,Emilia Sykes For Congress,,,,,,P.O. Box 1347,,Akron,OH,44309,P2024,,2023-11-16,5000.00,0.00,Contribution,011,C00801274,Emilia Sykes For Congress,H2OH13264,Sykes,Emilia,,,,H,OH,13,,,,,,,,Contribution
SB23,C00158881,15937707,,,CCM,Gabe Vasquez For Congress,,,,,,Drawer L,,Mesilla,NM,88046,P2024,,2023-11-16,5000.00,0.00,Contribution,011,C00789404,Gabe Vasquez For Congress,H2NM02191,Vasquez,Gabe,,,,H,NM,02,,,,,,,,Contribution
SB23,C00158881,15937708,,,CCM,Moore For Congress,,,,,,PO Box 16646,,Milwaukee,WI,53216,G2024,,2023-11-16,2500.00,0.00,Contribution,011,C00397505,Moore For Congress,H4WI04183,Moore,Gwen,S.,,,H,WI,04,,,,,,,,Contribution
SB23,C00158881,15937709,,,PAC,R Senate PAC,,,,,,6334 Pumpernickel Lane,,Monroe,NC,28110,,,2023-11-16,2500.00,0.00,Contribution,011,C00570861,,,,,,,,,,,,,,,,,,Contribution
SB23,C00158881,15937721,,,CCM,Texans For Jodey Arrington,,,,,,PO Box 6687,,Lubbock,TX,79493,G2024,,2023-11-16,2500.00,0.00,Contribution,011,C00588657,Texans For Jodey Arrington,H6TX19099,Arrington,Jodey,,,,H,TX,19,,,,,,,,Contribution
SB23,C00158881,15937722,,,CCM,Troy Carter For Congress,,,,,,PO Box 50730,,New Orleans,LA,70150,P2024,,2023-11-16,1500.00,0.00,Contribution,011,C00763649,Troy Carter For Congress,H2LA02149,Carter,Troy,A.,,Sr.,H,LA,02,,,,,,,,Contribution
SB23,C00158881,15937723,,,CCM,DelBene For Congress,,,,,,P.O. Box 477,,Kirkland,WA,98083,G2024,,2023-11-16,2500.00,0.00,Contribution,011,C00459099,DelBene For Congress,H0WA08046,DelBene,Suzan,K.,,,H,WA,01,,,,,,,,Contribution
SB23,C00158881,15937724,,,CCM,Andre Carson For Congress,,,,,,P.O. Box 1863,,Indianapolis,IN,46206,P2024,,2023-11-16,1000.00,0.00,Contribution,011,C00442921,Andre Carson For Congress,H8IN07184,Carson,Andre,,,,H,IN,07,,,,,,,,Contribution
SB23,C00158881,15937725,,,CCM,Bilirakis For Congress,,,,,,PO Box 606,,Tarpon Springs,FL,34688,P2024,,2023-11-16,1000.00,0.00,Contribution,011,C00408534,Bilirakis For Congress,H6FL09070,Bilirakis,Gus,M.,,,H,FL,12,,,,,,,,Contribution
SB23,C00158881,15937726,,,PAC,Concerned Americans for Freedom & Opportunity PAC (CAFO PAC),,,,,,228 S. Washington Street,Suite 115,Alexandria,VA,22314,,,2023-11-16,5000.00,0.00,Contribution,011,C00481176,,,,,,,,,,,,,,,,,,Contribution
SB23,C00158881,15937727,,,CCM,Carol For Congress,,,,,,228 S. Washington Street,Suite 115,Alexandria,VA,22314,P2024,,2023-11-16,2500.00,0.00,Contribution,011,C00653220,Carol For Congress,H8WV03097,Miller,Carol,Devine,,,H,WV,01,,,,,,,,Contribution
SB23,C00158881,15937728,,,CCM,Grace For New York,,,,,,PO Box 656555,,Fresh Meadows,NY,11365,P2024,,2023-11-16,2500.00,0.00,Contribution,011,C00516666,Grace For New York,H2NY06116,Meng,Grace,,,,H,NY,06,,,,,,,,Contribution
SB23,C00158881,15937729,,,CCM,Richard E Neal For Congress Committee,,,,,,76 Magnolia Terrace,,Springfield,MA,01108,P2024,,2023-11-16,2500.00,0.00,Contribution,011,C00226522,Richard E Neal For Congress Committee,H8MA02041,Neal,Richard,E.,,,H,MA,01,,,,,,,,Contribution
SB23,C00158881,15937730,,,PAC,La Bamba PAC,,,,,,PO Box 15320,,Washington,DC,20003,,,2023-11-16,2500.00,0.00,Contribution,011,C00753947,,,,,,,,,,,,,,,,,,Contribution
