form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00007898,500332212,,,IND,,Archuleta for Senate 2022,Bob,,,,3124 W Beverly Blvd,Fl 2,Montebello,CA,906402217,P2022,,2023-12-04,-750.00,0.00,void check#1222,011,,,,,,,,,,,,,,,,,,,void check#1222
SB29,C00007898,500330436,,,ORG,BOB CASEY FOR SENATE INC,,,,,,30 S St,Ste 400,Philadelphia,PA,191024826,G2023,,2023-11-13,5000.00,0.00,Senate - PA,011,,,,,,,,,,,,,,,,,,,Senate - PA
SB29,C00007898,500333834,,,ORG,Friends of Erika White,,,,,,997 Plumcreek Rd,,Toledo,OH,436154267,G2023,,2023-12-15,1000.00,0.00,"State Representative, 41st District - Ohio",011,,,,,,,,,,,,,,,,,,,"State Representative, 41st District - Ohio"
SB29,C00007898,500330438,,,ORG,Joe Kerr for Congress,,,,,,PO Box 5012,,Orange,CA,928635012,P2023,,2023-11-15,2500.00,0.00,CA 40th Congress District,011,,,,,,,,,,,,,,,,,,,CA 40th Congress District
SB29,C00007898,500332208,,,ORG,John Mark Windle For State Representative,,,,,,PO Box 215,,Jamestown,TN,385560215,G2022,,2023-12-04,-500.00,0.00,void check#1266,011,,,,,,,,,,,,,,,,,,,void check#1266
SB29,C00007898,500322024,,,ORG,Josh Stein For North Carolina,,,,,,301 Hillsborough St,Ste 950,Raleigh,NC,276034273,G2023,,2023-08-21,2500.00,0.00,Governor - NC,011,,,,,,,,,,,,,,,,,,,Governor - NC
SB29,C00007898,500333412,,,ORG,Josh Stein For North Carolina,,,,,,301 Hillsborough St,Ste 950,Raleigh,NC,276034273,G2023,,2023-12-12,-2500.00,0.00,voided check# 1367,011,,,,,,,,,,,,,,,,,,,voided check# 1367
SB29,C00007898,500331907,,,ORG,Joyce Craig for NH,,,,,,PO Box 3893,,Manchester,NH,031053893,G2023,,2023-11-27,1000.00,0.00,Govenor - New Hampshire,011,,,,,,,,,,,,,,,,,,,Govenor - New Hampshire
SB29,C00007898,500322022,,,ORG,Kathryn Lybarger for Senate,,,,,,1017 L St,,Sacramento,CA,958143805,G2023,,2023-08-21,1000.00,0.00,CA State Senate District 7,011,,,,,,,,,,,,,,,,,,,CA State Senate District 7
SB29,C00007898,500332202,,,ORG,Kerry Jo 4 Minneapolis School Board,,,,,,4300 Russell Ave N,,Minneapolis,MN,554121108,G2022,,2023-12-04,-250.00,0.00,void check#1352,011,,,,,,,,,,,,,,,,,,,void check#1352
SB29,C00007898,500332214,,,IND,,Levin for Congress,Mike,,,,PO Box 2112,,Capistrano Beach,CA,926240112,P2022,,2023-12-04,-2500.00,0.00,void check#1225,011,,,,,,,,,,,,,,,,,,,void check#1225
SB29,C00007898,500324491,,,ORG,Lucas Kunce For Missouri,,,,,,PO Box 1240,,Independence,MO,640510740,G2023,,2023-09-19,2500.00,0.00,Senate - Missouri,011,,,,,,,,,,,,,,,,,,,Senate - Missouri
SB29,C00007898,500320039,,,ORG,McGarvey for Brooklyn Park,,,,,,7017 Dutton Ave,,Brooklyn Park,MN,554282420,G2023,,2023-07-26,400.00,0.00,Council member for Brooklyn Park West District - Minnesota,011,,,,,,,,,,,,,,,,,,,Council member for Brooklyn Park West District - Minnesota
SB29,C00007898,500332218,,,IND,,Padilla for Senate,Alex,,,,600 Pennsylvania Ave SE,Unit 15180,Washington,DC,200037508,P2022,,2023-12-04,-2500.00,0.00,void check#1205,011,,,,,,,,,,,,,,,,,,,void check#1205
SB29,C00007898,500332210,,,IND,,Petrie-Norris for Assembl,Cottie,,,,2646 Dupont Dr,Ste 60 Pmb 174,Irvine,CA,926127651,P2022,,2023-12-04,-1000.00,0.00,void check#1223,011,,,,,,,,,,,,,,,,,,,void check#1223
SB29,C00007898,500326354,,,ORG,Pramila for Congress,,,,,,PO Box 21912,,Seattle,WA,981113912,G2023,,2023-10-04,1000.00,0.00,House 7th District - Washington,011,,,,,,,,,,,,,,,,,,,House 7th District - Washington
SB29,C00007898,500324910,,,ORG,Shaw For Assembly 2024,,,,,,10950 Arrow Rte,Unit 1051,Rancho Cucamonga,CA,917297245,G2023,,2023-09-22,1000.00,0.00,State Assembly District 50 - California,011,,,,,,,,,,,,,,,,,,,State Assembly District 50 - California
SB29,C00007898,500329557,,,ORG,Vargas For Congress,,,,,,PO Box 746,,Boys Town,NE,680100746,G2023,,2023-11-06,5000.00,0.00,Congressional District 2 - Nebraska,011,,,,,,,,,,,,,,,,,,,Congressional District 2 - Nebraska
