form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00251876,86962024,,,CCM,Scott Peters For Congress,,,,,,PO Box 22074,,San Diego,CA,92192,P2024,,2023-02-17,5000.00,0.00,Contribution,011,C00503110,Scott Peters For Congress,H2CA52089,Peters,Scott,,Rep.,,H,CA,50,,,,,,,,Contribution
SB23,C00251876,86962025,,,PAC,Supporting House Problem Solvers - SHP PAC,,,,,,910 17th St NW,Suite 925,Washington,DC,20006,,,2023-02-17,5000.00,0.00,Contribution,011,C00563601,,,,,,,,,,,,,,,,,,Contribution
SB23,C00251876,86962026,,,CCM,Deb Fischer For US Senate Inc,,,,,,5555 South St,Ste. 200,Lincoln,NE,68506,P2024,,2023-02-17,1000.00,0.00,Contribution,011,C00498907,Deb Fischer For US Senate Inc,S2NE00094,Fischer,Debra,,Sen.,,S,NE,,,,,,,,,Contribution
SB23,C00251876,86962027,,,CCM,Balderson For Congress,,,,,,4679 Winterset Dr,,Columbus,OH,43220,P2024,,2023-02-17,1000.00,0.00,Contribution,011,C00662650,Balderson For Congress,H8OH12180,Balderson,Troy,,Rep.,,H,OH,12,,,,,,,,Contribution
SB23,C00251876,86962028,,,CCM,Kat For Congress,,,,,,5200 NW 43rd St,Suite 102-180,Gainesville,FL,32606,P2024,,2023-02-17,1000.00,0.00,Contribution,011,C00730895,Kat For Congress,H0FL03175,Cammack,Kat,,Rep.,,H,FL,03,,,,,,,,Contribution
SB23,C00251876,86962029,,,PAC,Defend Our Conservative Senate PAC (DOC'S PAC),,,,,,PO Box 26141,,Alexandria,VA,22313,,,2023-02-17,5000.00,0.00,Contribution,011,C00632323,,H6KS01179,,,,,,,,,,,,,,,,Contribution
SB23,C00251876,86962030,,,PAC,Heartland Values PAC,,,,,,PO Box 505,,Sioux Falls,SD,57101,,,2023-02-17,5000.00,0.00,Contribution,011,C00409003,,,,,,,,,,,,,,,,,,Contribution
SB23,C00251876,86962031,,,PAC,Together Holding Our Majority PAC,,,,,,PO Box 97275,,Raleigh,NC,27624,,,2023-02-17,5000.00,0.00,Contribution,011,C00571323,,S4NC00162,,,,,,,,,,,,,,,,Contribution
SB23,C00251876,86962032,,,PAC,Lead Encourage Elect PAC,,,,,,PO Box 183,,Hudson,WI,54016,,,2023-02-17,5000.00,0.00,Contribution,011,C00494302,,,,,,,,,,,,,,,,,,Contribution
SB23,C00251876,86962033,,,PAC,Common Values PAC,,,,,,901 N. Washington Street,Suite 700,Alexandria,VA,22314,,,2023-02-17,5000.00,0.00,Contribution,011,C00442368,,S6WY00068,,,,,,,,,,,,,,,,Contribution
SB23,C00251876,86979812,,,PAC,Biotechnology Innovation Organization PAC (BIO PAC),,,,,,"1201 New York Ave, NW",Ste. 1300,Washington,DC,20005,,,2023-02-22,-5000.00,0.00,Void - Biotechnology Innovation Organization PAC (BIO PAC) - check dated 12/12/2022,011,C00355677,,,,,,,,,,,,,,,,,,Void - Biotechnology Innovation Organization PAC (BIO PAC) - check dated 12/12/2022
SB23,C00251876,86979815,,,CCM,Families For James Lankford,,,,,,PO Box 1639,,Bethany,OK,73008,P2022,,2023-02-22,-500.00,0.00,Void - Families For James Lankford - check dated 5/14/2021,011,C00466482,Families For James Lankford,S4OK00232,Lankford,James,P.,Sen.,,S,OK,,,,,,,,,Void - Families For James Lankford - check dated 5/14/2021
SB23,C00251876,86979816,,,PAC,Narragansett Bay PAC,,,,,,PO Box 8628,,Cranston,RI,02920,,,2023-02-22,-2500.00,0.00,Void - Narragansett Bay PAC - check dated 6/29/2021,011,C00403592,,,,,,,,,,,,,,,,,,Void - Narragansett Bay PAC - check dated 6/29/2021
SB23,C00251876,86979817,,,CCM,"Andy Barr For Congress, Inc.",,,,,,PO Box 2059,,Lexington,KY,40588,P2022,,2023-02-22,-1000.00,0.00,"Void - Andy Barr For Congress, Inc. - check dated 7/14/2021",011,C00467571,"Andy Barr For Congress, Inc.",H0KY06104,Barr,Garland,,Rep.,,H,KY,06,,,,,,,,"Void - Andy Barr For Congress, Inc. - check dated 7/14/2021"
SB23,C00251876,86979819,,,CCM,Butterfield For Congress,,,,,,434 Fayetteville Street,Suite 2020,Raleigh,NC,27601,P2022,,2023-02-22,-1000.00,0.00,Void - Butterfield For Congress - check dated 11/18/2021,011,C00401190,Butterfield For Congress,H4NC01046,Butterfield,G. K.,,Rep.,,H,NC,01,,,,,,,,Void - Butterfield For Congress - check dated 11/18/2021
SB23,C00251876,86979820,,,CCM,Upton For All Of Us,,,,,,PO Box 490,,Saint Joseph,MI,49085,P2022,,2023-02-22,-2500.00,0.00,Void - Upton For All Of Us - check dated 12/3/2021,011,C00200584,Upton For All Of Us,H6MI04113,Upton,Frederick,Stephen,Rep.,,H,MI,06,,,,,,,,Void - Upton For All Of Us - check dated 12/3/2021
