form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00701680,VN7R1A0FS80,,,ORG,RKG Development,,,,,,656 Rock Ridge Dr,,Lafayette,CO,800268701,,,2023-06-06,250.00,0.00,Compliance Consulting,,,,,,,,,,,,,,,,,,,,
SB21B,C00701680,VN7R1A0FSD0,,,ORG,United Airlines,,,,,,PO Box 6649,,Chicago,IL,606060649,,,2023-03-30,188.90,0.00,Travel - Member Events (Refunded),,,,,,,,,,,,,,,,,,,,
SB21B,C00701680,VN7R1A0FRT0,,,ORG,NGP VAN,,,,,,655 15th St NW,Ste 650,Washington,DC,200055701,,,2023-01-20,300.00,0.00,Database Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00701680,VN7R1A0FS31,,,ORG,RKG Development,,,,,,656 Rock Ridge Dr,,Lafayette,CO,800268701,,,2023-01-03,250.00,0.00,Compliance Consulting,,,,,,,,,,,,,,,,,,,,
SB21B,C00701680,VN7R1A0FRG1,,,ORG,Crafted Boxes,,,,,,323 3rd Ave,Ste 2,Longmont,CO,805015990,,,2023-01-18,1239.41,0.00,Caucus Member Appreciation Items,,,,,,,,,,,,,,,,,,,,
SB21B,C00701680,VN7R1A0FSH1,,,ORG,United Airlines,,,,,,PO Box 6649,,Chicago,IL,606060649,,,2023-06-26,297.80,0.00,Travel - Member events (CA),,,,,,,,,,,,,,,,,,,,
SB21B,C00701680,VN7R1A0FSP1,,,ORG,United Airlines,,,,,,PO Box 6649,,Chicago,IL,606060649,,,2023-03-30,263.90,0.00,Travel - Member events (CA),,,,,,,,,,,,,,,,,,,,
SB21B,C00701680,VN7R1A0FRY1,,,ORG,Perkins Coie,,,,,,1201 3rd Ave,Ste 4900,Seattle,WA,981013095,,,2023-06-26,1762.47,0.00,Legal Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00701680,VN7R1A0FS72,,,ORG,RKG Development,,,,,,656 Rock Ridge Dr,,Lafayette,CO,800268701,,,2023-05-02,250.00,0.00,Compliance Consulting,,,,,,,,,,,,,,,,,,,,
SB21B,C00701680,VN7R1A0FSC2,,,ORG,United Airlines,,,,,,PO Box 6649,,Chicago,IL,606060649,,,2023-03-30,109.00,0.00,Travel - Member Events (Refunded),,,,,,,,,,,,,,,,,,,,
SB21B,C00701680,VN7R1A0FS23,,,ORG,ProFlowers,,,,,,3113 Woodcreek Dr,,Downers Grove,IL,605155412,,,2023-01-23,80.98,0.00,Member Condolence Item,,,,,,,,,,,,,,,,,,,,
SB21B,C00701680,VN7R1A0FRB3,,,ORG,American Airlines,,,,,,4255 Amon Carter Blvd,,Fort Worth,TX,761552603,,,2023-05-15,308.70,0.00,Travel - Member Events (refunded),,,,,,,,,,,,,,,,,,,,
SB21B,C00701680,VN7R1A0FRF3,,,ORG,The Charleston Place,,,,,,205 Meeting St,,Charleston,SC,294013110,,,2023-05-30,1633.56,0.00,Lodging for BRIDGE PAC/Rep. Clyburn event,,,,,,,,,,,,,,,,,,,,
SB21B,C00701680,VN7R1A0FSG3,,,ORG,United Airlines,,,,,,PO Box 6649,,Chicago,IL,606060649,,,2023-04-26,268.90,0.00,Travel - Member events (OH),,,,,,,,,,,,,,,,,,,,
SB21B,C00701680,VN7R1A0FRX3,,,ORG,Perkins Coie,,,,,,1201 3rd Ave,Ste 4900,Seattle,WA,981013095,,,2023-05-01,507.45,0.00,Legal Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00701680,VN7R1A0FS64,,,ORG,RKG Development,,,,,,656 Rock Ridge Dr,,Lafayette,CO,800268701,,,2023-04-04,250.00,0.00,Compliance Consulting,,,,,,,,,,,,,,,,,,,,
SB21B,C00701680,VN7R1A0FSB4,,,ORG,United Airlines,,,,,,PO Box 6649,,Chicago,IL,606060649,,,2023-03-30,272.90,0.00,Travel - Member Events (Refunded),,,,,,,,,,,,,,,,,,,,
SB21B,C00701680,VN7R1A0FS15,,,ORG,ProFlowers,,,,,,3113 Woodcreek Dr,,Downers Grove,IL,605155412,,,2023-01-18,75.59,0.00,Member Condolence Item,,,,,,,,,,,,,,,,,,,,
SB21B,C00701680,VN7R1A0FRA5,,,PAC,Actblue,,,,,,PO Box 441146,,West Somerville,MA,021440031,,,2023-03-31,197.50,0.00,Credit Card Processing Fee,,C00401224,,,,,,,,,,,,,,,,,,
SB21B,C00701680,VN7R1A0FRE5,,,ORG,Amtrak,,,,,,50 Massachusetts Ave NE,,Washington,DC,200024214,,,2023-06-09,337.00,0.00,Travel CBCPAC Summer Event,,,,,,,,,,,,,,,,,,,,
SB21B,C00701680,VN7R1A0FSF5,,,ORG,United Airlines,,,,,,PO Box 6649,,Chicago,IL,606060649,,,2023-03-30,324.90,0.00,Travel - Member Events (SC),,,,,,,,,,,,,,,,,,,,
SB21B,C00701680,VN7R1A0FRW5,,,ORG,Perkins Coie,,,,,,1201 3rd Ave,Ste 4900,Seattle,WA,981013095,,,2023-04-09,708.47,0.00,Legal Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00701680,VN7R1A0FS56,,,ORG,RKG Development,,,,,,656 Rock Ridge Dr,,Lafayette,CO,800268701,,,2023-03-06,250.00,0.00,Compliance Consulting,,,,,,,,,,,,,,,,,,,,
SB21B,C00701680,VN7R1A0FSA6,,,ORG,United Airlines,,,,,,PO Box 6649,,Chicago,IL,606060649,,,2023-03-30,109.00,0.00,Travel - Member Events (Refunded),,,,,,,,,,,,,,,,,,,,
SB21B,C00701680,VN7R1A0FS07,,,ORG,ProFlowers,,,,,,3113 Woodcreek Dr,,Downers Grove,IL,605155412,,,2023-01-18,80.61,0.00,Member Condolence Item,,,,,,,,,,,,,,,,,,,,
SB21B,C00701680,VN7R1A0FR97,,,PAC,Actblue,,,,,,PO Box 441146,,West Somerville,MA,021440031,,,2023-03-26,197.50,0.00,Credit Card Processing Fee,,C00401224,,,,,,,,,,,,,,,,,,
SB21B,C00701680,VN7R1A0FRD7,,,ORG,American Airlines,,,,,,4255 Amon Carter Blvd,,Fort Worth,TX,761552603,,,2023-06-30,208.91,0.00,Travel - Member Events (PA),,,,,,,,,,,,,,,,,,,,
SB21B,C00701680,VN7R1A0FRV7,,,ORG,NGP VAN,,,,,,655 15th St NW,Ste 650,Washington,DC,200055701,,,2023-03-08,300.00,0.00,Database Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00701680,VN7R1A0FS98,,,ORG,United Airlines,,,,,,PO Box 6649,,Chicago,IL,606060649,,,2023-03-30,45.00,0.00,Travel - Member Events (Refunded),,,,,,,,,,,,,,,,,,,,
SB21B,C00701680,VN7R1A0FSE8,,,ORG,United Airlines,,,,,,PO Box 6649,,Chicago,IL,606060649,,,2023-03-30,238.90,0.00,Travel - Member events (NC),,,,,,,,,,,,,,,,,,,,
SB21B,C00701680,VN7R1A0FRH8,,,ORG,Delta Airlines,,,,,,1030 Delta Blvd,,Atlanta,GA,303541989,,,2023-03-30,332.90,0.00,Travel - Member Events (NC),,,,,,,,,,,,,,,,,,,,
