form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB22,C00830687,500958124,,,ORG,Democratic Party Of Wisconsin,,,,,,15 N Pinckney St,Ste 200,Madison,WI,537032833,P2024,,2024-07-17,55998.20,0.00,Joint Fundraising Distribution,,,,,,,,,,,,,,,,,,,,
SB22,C00830687,500958125,,,ORG,Democratic Party Of Wisconsin,,,,,,15 N Pinckney St,Ste 200,Madison,WI,537032833,P2024,,2024-07-24,29651.27,0.00,Joint Fundraising Distribution,,,,,,,,,,,,,,,,,,,,
SB22,C00830687,500958126,,,ORG,Democratic Party Of Wisconsin,,,,,,15 N Pinckney St,Ste 200,Madison,WI,537032833,P2024,,2024-07-31,25107.32,0.00,Joint Fundraising Distribution,,,,,,,,,,,,,,,,,,,,
SB22,C00830687,500958127,,,ORG,Democratic Party Of Wisconsin,,,,,,15 N Pinckney St,Ste 200,Madison,WI,537032833,G2024,,2024-08-15,43680.40,0.00,Joint Fundraising Distribution,,,,,,,,,,,,,,,,,,,,
SB22,C00830687,500958128,,,ORG,Democratic Party Of Wisconsin,,,,,,15 N Pinckney St,Ste 200,Madison,WI,537032833,G2024,,2024-08-21,72176.08,0.00,Joint Fundraising Distribution,,,,,,,,,,,,,,,,,,,,
SB22,C00830687,500958129,,,ORG,Democratic Party Of Wisconsin,,,,,,15 N Pinckney St,Ste 200,Madison,WI,537032833,G2024,,2024-08-28,35141.26,0.00,Joint Fundraising Distribution,,,,,,,,,,,,,,,,,,,,
SB22,C00830687,500958130,,,ORG,Democratic Party Of Wisconsin,,,,,,15 N Pinckney St,Ste 200,Madison,WI,537032833,G2024,,2024-09-04,2819.98,0.00,Joint Fundraising Distribution,,,,,,,,,,,,,,,,,,,,
SB22,C00830687,500958131,,,ORG,Democratic Party Of Wisconsin,,,,,,15 N Pinckney St,Ste 200,Madison,WI,537032833,G2024,,2024-09-13,23608.05,0.00,Joint Fundraising Distribution,,,,,,,,,,,,,,,,,,,,
SB22,C00830687,500958132,,,ORG,Democratic Party Of Wisconsin,,,,,,15 N Pinckney St,Ste 200,Madison,WI,537032833,G2024,,2024-09-18,15604.16,0.00,Joint Fundraising Distribution,,,,,,,,,,,,,,,,,,,,
SB22,C00830687,500958133,,,ORG,Democratic Party Of Wisconsin,,,,,,15 N Pinckney St,Ste 200,Madison,WI,537032833,G2024,,2024-09-25,37062.56,0.00,Joint Fundraising Distribution,,,,,,,,,,,,,,,,,,,,
