form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00785816,500530470,,,PAC,Casey Keystone Victory Fund,,,,,,PO Box 58746,,Philadelphia,PA,191028746,,,2024-06-27,5000.00,0.00,Contribution,,C00545830,Casey Keystone Victory Fund,,,,,,,,,,,,,,,,,
SB23,C00785816,500530480,,,CCM,Adam Smith For Congress,,,,,,PO Box 578,,Renton,WA,980570578,P2024,,2024-06-27,1000.00,0.00,Contribution,,C00304709,,,SMITH,D.,ADAM,,,H,WA,09,,,,,,,,
SB23,C00785816,500530471,,,PTY,Ohio Democratic Party - Federal,,,,,,697 E Broad St,Ste 101,Columbus,OH,432153948,,,2024-06-27,5000.00,0.00,Contribution,,C00016899,Ohio Democratic Party - Federal,,,,,,,,,,,,,,,,,
SB23,C00785816,500530481,,,PTY,DSCC,,,,,,120 Maryland Ave NE,,Washington,DC,200025610,O2024,Legal,2024-06-28,15000.00,0.00,Contribution,,C00042366,DSCC,,,,,,,,,,,,,,,,,
SB23,C00785816,500530472,,,PTY,Democratic Party Of Wisconsin Federal,,,,,,15 N Pinckney St,Ste 200,Madison,WI,537032833,,,2024-06-27,5000.00,0.00,Contribution,,C00019331,Democratic Party Of Wisconsin Federal,,,,,,,,,,,,,,,,,
SB23,C00785816,500530482,,,PAC,Colin Allred Victory Fund,,,,,,611 Pennsylvania Ave SE,# 143,Washington,DC,200034303,,,2024-06-28,5000.00,0.00,Contribution,,C00862995,Colin Allred Victory Fund,,,,,,,,,,,,,,,,,
SB23,C00785816,500530473,,,CCM,Stanton For Arizona,,,,,,4340 E Indian School Rd,Ste 21-518,Phoenix,AZ,850185398,G2024,,2024-06-27,1000.00,0.00,Contribution,,C00657304,,,STANTON,GREG,,,,H,AZ,09,,,,,,,,
SB23,C00785816,500530483,,,PAC,Kaine Victory Fund,,,,,,1490 Quarterpath Rd,Ste # 5A,Williamsburg,VA,231856544,,,2024-06-28,5000.00,0.00,Contribution,,C00833350,Kaine Victory Fund,,,,,,,,,,,,,,,,,
SB23,C00785816,500530474,,,CCM,Engel For Arizona,,,,,,PO Box 40721,,Tucson,AZ,857170721,G2024,,2024-06-27,2500.00,0.00,Contribution,,C00773820,,,Engel,Kirsten,,,,H,AZ,06,,,,,,,,
SB23,C00785816,500530484,,,CCM,Angus King For U.S. Senate Campaign,,,,,,PO Box 368,,Brunswick,ME,040110368,G2024,,2024-06-28,5000.00,0.00,Contribution,,C00516047,,,King,Angus,S.,,,S,ME,00,,,,,,,,
SB23,C00785816,500530455,,,CCM,Alsobrooks For Senate,,,,,,1101 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745360,P2024,,2024-05-14,5000.00,0.00,Contribution,,C00840017,,,ALSOBROOKS,ANGELA,,,,S,MD,00,,,,,,,,
SB23,C00785816,500530475,,,CCM,A Whole Lot Of People For Grijalva,,,,,,PO Box 1242,,Tucson,AZ,857021242,G2024,,2024-06-27,1000.00,0.00,Contribution,,C00374058,,,GRIJALVA,RAUL,M,,,H,AZ,03,,,,,,,,
SB23,C00785816,500530485,,,PAC,Slotkin Victory Fund 2024,,,,,,PO Box 4145,,East Lansing,MI,488264145,,,2024-06-28,5000.00,0.00,Contribution,,C00834226,Slotkin Victory Fund 2024,,,,,,,,,,,,,,,,,
SB23,C00785816,500530456,,,CCM,Alsobrooks For Senate,,,,,,1101 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745360,G2024,,2024-05-14,5000.00,0.00,Contribution,,C00840017,,,ALSOBROOKS,ANGELA,,,,S,MD,00,,,,,,,,
SB23,C00785816,500530476,,,PTY,Democratic Party Of Hawaii,,,,,,627 South St,Ste 105,Honolulu,HI,968135050,,,2024-06-27,5000.00,0.00,Contribution,,C00212787,Democratic Party Of Hawaii,,,,,,,,,,,,,,,,,
SB23,C00785816,500530486,,,PTY,New York State Democratic Committee,,,,,,64 Beaver St,# 210,New York,NY,100042508,,,2024-06-28,5000.00,0.00,Contribution,,C00143230,New York State Democratic Committee,,,,,,,,,,,,,,,,,
SB23,C00785816,500530467,,,PAC,Heinrich Victory Fund,,,,,,600 Pennsylvania Ave SE,Unit 15180,Washington,DC,200037508,,,2024-06-27,5000.00,0.00,Contribution,,C00603019,Heinrich Victory Fund,,,,,,,,,,,,,,,,,
SB23,C00785816,500530477,,,CCM,Jonathan Nez For Congress,,,,,,PO Box 1854,,Flagstaff,AZ,860021854,G2024,,2024-06-27,5000.00,0.00,Contribution,,C00853473,,,NEZ,JONATHAN,MICHAEL,,,H,AZ,02,,,,,,,,
SB23,C00785816,500530487,,,PTY,Minnesota Democratic-Farm-Labor Party,,,,,,255 Plato Blvd E,,Saint Paul,MN,551071623,,,2024-06-28,5000.00,0.00,Contribution,,C00025254,Minnesota Democratic-Farm-Labor Party,,,,,,,,,,,,,,,,,
SB23,C00785816,500530468,,,PAC,Cantwell Victory 2024,,,,,,401 2Nd Ave S,Ste 303,Seattle,WA,981042862,,,2024-06-27,2500.00,0.00,Contribution,,C00723189,Cantwell Victory 2024,,,,,,,,,,,,,,,,,
SB23,C00785816,500530478,,,PTY,Connecticut Democratic State Central Committee,,,,,,750 Main St,Ste 1108-3,Hartford,CT,061032702,,,2024-06-27,5000.00,0.00,Contribution,,C00167320,Connecticut Democratic State Central Committee,,,,,,,,,,,,,,,,,
SB23,C00785816,500530488,,,PAC,Jacky Rosen Victory Fund,,,,,,611 Pennsylvania Ave SE,Num 143,Washington,DC,200034303,,,2024-06-28,5000.00,0.00,Contribution,,C00772517,Jacky Rosen Victory Fund,,,,,,,,,,,,,,,,,
SB23,C00785816,500530469,,,PTY,Montana Democratic Party,,,,,,PO Box 802,,Helena,MT,596240802,,,2024-06-27,5000.00,0.00,Contribution,,C00010033,Montana Democratic Party,,,,,,,,,,,,,,,,,
SB23,C00785816,500530479,,,CCM,Cisneros For Congress,,,,,,PO Box 2502,,Covina,CA,917228502,G2024,,2024-06-27,2500.00,0.00,Contribution,,C00850420,,,CISNEROS,GILBERT,,,,H,CA,31,,,,,,,,
