form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00002089,500025521,,,ORG,A Healthier More Equal Florida,,,,,,PO Box 30265,,Fort Lauderdale,FL,,,,2024-09-12,1000.00,0.00,Non-Federal Committee Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025360,,,COM,"Advantage Communications Group, LLC",,,,,,PO Box 131743,,Houston,TX,772191743,,,2024-09-17,10000.00,0.00,Congressional Black Caucus Attendance Fee,012,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025488,,,COM,AJ Harris for Ohio,,,,,,1578 2nd St,,Cuyahoga Falls,OH,442214766,G2024,,2024-09-05,1250.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025587,,,ORG,Allie Phillips 4 Change,,,,,,PO Box 30223,,Clarksville,TN,370400004,G2024,,2024-09-26,2000.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025584,,,ORG,Allison Beale for State Representative,,,,,,1050 Glenbrook Way,Ste Pm 480,Hendersonville,TN,370751249,G2024,,2024-09-26,1500.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025517,,,COM,Amber Kae Niuatoa 4 Oceanside City Council District 4 2024,,,,,,4368 Nautilus Way,Unit 7,Oceanside,CA,920565769,G2024,,2024-09-19,800.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025408,,,COM,Ana-Maria Ramos Campaign,,,,,,PO BOX 2910 RM E2 312,,Austin,TX,787682910,G2024,,2024-09-10,2000.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025432,,,COM,Annie Menz for State House 22,,,,,,1005 Kenwood Dr,,Norman,OK,730715103,G2024,,2024-09-26,200.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025349,,,COM,ARIZONA STATE COUNCIL PAC,,,,,,1951 W Camelback Rd,Ste 335,Phoenix,AZ,850153458,,,2024-09-03,1000.00,0.00,Non-Federal Committee Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025350,,,COM,ARIZONA STATE COUNCIL PAC,,,,,,1951 W Camelback Rd,Ste 335,Phoenix,AZ,850153458,,,2024-09-23,85000.00,0.00,Non-Federal Committee Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025607,,,COM,ARIZONA STATE COUNCIL PAC,,,,,,1951 W Camelback Rd,Ste 335,Phoenix,AZ,850153458,,,2024-09-26,500.00,0.00,Non-Federal Committee Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025547,,,COM,Ashika Ganguly Campaign,,,,,,PO Box 50512,,Austin,TX,787630512,G2024,,2024-09-26,450.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025374,,,COM,Ashley Tackett Laferty for State Representative,,,,,,88 Charby Hollow Rd,,Martin,KY,416497901,G2024,,2024-09-17,2100.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025455,,,COM,Averie for All Campaign,,,,,,819 N ARAPAHO Rd,Ste 24B,Richardson,TX,,G2024,,2024-09-17,1500.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025420,,,COM,Bacon for Colorado,,,,,,5255 Memphis St,Unit 210,Denver,CO,802395229,G2024,,2024-09-03,225.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025464,,,COM,Baker for State House D-28,,,,,,6905 Train Station Way,,Louisville,KY,402724682,G2024,,2024-09-03,2100.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025542,,,COM,Belmont 4 Utah,,,,,,210 W Center St,,Logan,UT,843214523,G2024,,2024-09-19,500.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025563,,,COM,Brian Cohn Committee,,,,,,16715 Innsbrook Dr,,Lakeville,MN,550445665,G2024,,2024-09-26,1000.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025352,,,COM,Bridges for Colorado,,,,,,7600 Landmark Way,Unit 805,Greenwood Village,CO,801111964,G2024,,2024-09-03,225.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025546,,,ORG,BUDWINSKI PAC,,,,,,600 Pennsylvania Ave SE,Unit 15180,Washington,DC,200037508,,,2024-09-17,5000.00,0.00,Federal Committee Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025483,,,COM,Campaign to Elect Eleanor Chavez HD 26,,,,,,1307 Del Mastro Dr SW,,Albuquerque,NM,871218139,G2024,,2024-09-05,1000.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025468,,,COM,Cecelia4Colorado,,,,,,2475 N Raleigh St,,Denver,CO,802121248,G2024,,2024-09-03,225.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025507,,,COM,Charylynn Stevenson for State Representative,,,,,,1890 Star Shoot Pkwy,Ste # 170,Lexington,KY,405094567,G2024,,2024-09-17,2100.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025581,,,COM,Chaunte Gilmore for OK 2024,,,,,,PO Box 50,,Oklahoma City,OK,731010050,G2024,,2024-09-26,200.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025390,,,COM,Chris Turner Campaign,,,,,,PO Box 182093,,Arlington,TX,760962093,G2024,,2024-09-17,5000.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025564,,,COM,Citizens for Janelle Calhoun,,,,,,PO Box 546,,Circle Pines,MN,550140546,G2024,,2024-09-26,1000.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025508,,,ORG,Citizens for Matt Lehman,,,,,,PO Box 72441,,Newport,KY,410720441,G2024,,2024-09-17,2100.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025501,,,COM,Citizens to Elect Alisson Russo,,,,,,545 E Town St,,Columbus,OH,432154801,G2024,,2024-09-12,1750.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025495,,,COM,Citizens to Elect Troy,,,,,,7690 THORNTAIL Ct,,Concord,OH,,G2024,,2024-09-10,1000.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025465,,,COM,Colleen Davis for State Rep,,,,,,PO Box 20575,,Louisville,KY,402500575,G2024,,2024-09-03,2100.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025474,,,ORG,Coloradans for Cole Buerger,,,,,,121 Polo Rd,,Glenwood Springs,CO,816014141,G2024,,2024-09-03,450.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025438,,,COM,Committee to Elect Aftyn Behn,,,,,,PO Box 60129,,Nashville,TN,372060129,G2024,,2024-09-26,2000.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025473,,,COM,Committee to Elect Amy Paschal,,,,,,3372 Skywatch Hts,,Colorado Springs,CO,809041160,G2024,,2024-09-03,450.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025539,,,COM,Committee to Elect Angela Choberka,,,,,,2540 Jefferson Ave,,Ogden,UT,844012493,G2024,,2024-09-19,500.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025490,,,COM,Committee to Elect Dallas Harris,,,,,,8020 S Rainbow Blvd,Ste # 100,Las Vegas,NV,891396494,G2024,,2024-09-10,1000.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025364,,,COM,Committee to Elect Daneya Esgar,,,,,,549 Acero Ave,,Pueblo,CO,810041334,G2024,,2024-09-03,1000.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
