form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00039578,48984181,,,CCM,Balderson For Congress,,,,,,4679 Winterset Dr,,Columbus,OH,43220,P2024,,2023-08-08,2500.00,0.00,PAC Contribution,011,C00662650,Balderson For Congress,H8OH12180,Balderson,William,,Rep.,,H,OH,12,,,,,,,,PAC Contribution
SB23,C00039578,48984184,,,CCM,Blumenauer For Congress,,,,,,1631 Ne Broadway,#343,Portland,OR,97232,P2024,,2023-08-08,2500.00,0.00,PAC Contribution,011,C00307314,Blumenauer For Congress,H6OR03064,Blumenauer,Earl,,Rep.,,H,OR,03,,,,,,,,PAC Contribution
SB23,C00039578,48984185,,,CCM,Cartwright For Congress,,,,,,PO Box 414,,Scranton,PA,18501,P2024,,2023-08-08,2500.00,0.00,PAC Contribution,011,C00509968,Cartwright For Congress,H2PA17079,Cartwright,Matt,,Rep.,,H,PA,08,,,,,,,,PAC Contribution
SB23,C00039578,48984186,,,CCM,Cathy McMorris Rodgers For Congress,,,,,,Box 137,,Spokane,WA,992100137,G2024,,2023-08-08,4000.00,0.00,PAC Contribution,011,C00390476,Cathy McMorris Rodgers For Congress,H4WA05077,McMorris Rodgers,Cathy,,Rep.,,H,WA,05,,,,,,,,PAC Contribution
SB23,C00039578,48984188,,,CCM,Chris Pappas For Congress,,,,,,PO Box 313,,Manchester,NH,03105,P2024,,2023-08-08,1000.00,0.00,PAC Contribution,011,C00660464,Chris Pappas For Congress,H8NH01210,Pappas,Chris,,Rep.,,H,NH,01,,,,,,,,PAC Contribution
SB23,C00039578,48984189,,,CCM,David Rouzer For Congress,,,,,,PO Box 3142,,Wilmington,NC,28406,P2024,,2023-08-08,2500.00,0.00,PAC Contribution,011,C00501643,David Rouzer For Congress,H2NC07096,Rouzer,David,,Rep.,,H,NC,07,,,,,,,,PAC Contribution
SB23,C00039578,48984190,,,CCM,Diana For Congress,,,,,,PO Box 7208,,Kingsport,TN,37664,P2024,,2023-08-08,2500.00,0.00,PAC Contribution,011,C00741090,Diana For Congress,H0TN01118,Harshbarger,Diana,,Rep.,,H,TN,01,,,,,,,,PAC Contribution
SB23,C00039578,48984191,,,PAC,ELECTING REPUBLICANS INDIANA PAC,,,,,,PO Box 441446,,Indianapolis,IN,46244,,,2023-08-08,2500.00,0.00,PAC Contribution,011,C00816389,,,,,,,,,,,,,,,,,,PAC Contribution
SB23,C00039578,48984192,,,CCM,Fischbach For Congress,,,,,,PO Box 190,,Litchfield,MN,55355,P2024,,2023-08-08,2500.00,0.00,PAC Contribution,011,C00717959,Fischbach For Congress,H0MN07091,Fischbach,Michelle,,Rep.,,H,MN,07,,,,,,,,PAC Contribution
SB23,C00039578,48984193,,,PAC,Freedom Fund,,,,,,128 North Columbus Street,,Alexandria,VA,22314,,,2023-08-08,2500.00,0.00,PAC Contribution,011,C00390674,,,,,,,,,,,,,,,,,,PAC Contribution
SB23,C00039578,48984194,,,CCM,Friends Of David Schweikert,,,,,,8175 East Evans Road,# 13176,Scottsdale,AZ,85267,G2024,,2023-08-08,2500.00,0.00,PAC Contribution,011,C00540617,Friends Of David Schweikert,H4AZ06045,Schweikert,David,,Rep.,,H,AZ,01,,,,,,,,PAC Contribution
SB23,C00039578,48984195,,,CCM,Friends Of Dusty Johnson,,,,,,PO Box 278,,Mitchell,SD,57301,P2024,,2023-08-08,2500.00,0.00,PAC Contribution,011,C00628917,Friends Of Dusty Johnson,H8SD01055,Johnson,Dusty,,Rep.,,H,SD,00,,,,,,,,PAC Contribution
SB23,C00039578,48984196,,,CCM,Garret Graves For Congress,,,,,,PO Box 64845,,Baton Rouge,LA,70896,G2024,,2023-08-08,2500.00,0.00,PAC Contribution,011,C00558486,Garret Graves For Congress,H4LA06153,Graves,Garret,,Rep.,,H,LA,06,,,,,,,,PAC Contribution
SB23,C00039578,48984197,,,CCM,Hunt For Congress,,,,,,1707 1/2 Post Oak Blvd. #525,,Houston,TX,77056,P2024,,2023-08-08,1000.00,0.00,PAC Contribution,011,C00701003,Hunt For Congress,H0TX07170,Hunt,Wesley,,Rep.,,H,TX,38,,,,,,,,PAC Contribution
