form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00409623,SB21B.10145,,,ORG,"Advanced Network Strategies, LLC",,,,,,"413 New Jersey Avenue, SE",,Washington,DC,20003,,,2024-06-18,1900.00,,PAC Fundraising,,,,,,,,,,,,,,,,,,,,
SB21B,C00409623,SB21B.10146,,,ORG,Amainiris LLC,,,,,,1164 New Britain Avenue,,West Hartford,CT,06110,,,2024-06-27,2000.00,,Fundraising,,,,,,,,,,,,,,,,,,,,
SB21B,C00409623,SB21B.10128,,,ORG,American Express,,,,,,P.O. Box 1270,,Newark,NJ,06106,,,2024-06-09,3091.56,,Credit card payment - see below,,,,,,,,,,,,,,,,,,,,
SB21B,C00409623,SB21B.10128.1,SB21B.10128,SB21B,ORG,Elite Limousine Service,,,,,,48 Osborne Avenue,,Norwalk,CT,06845,,,2024-04-23,448.45,,Travel,,,,,,,,,,,,,,,,,,,X,
SB21B,C00409623,SB21B.10128.2,SB21B.10128,SB21B,ORG,RH Yountville Restaurant,,,,,,6725 Washington Street,,Yountville,CA,94599,,,2024-04-23,503.26,,Political meals,,,,,,,,,,,,,,,,,,,X,
SB21B,C00409623,SB21B.10128.3,SB21B.10128,SB21B,ORG,Royal Coach Limousine and Bus Company,,,,,,988 Enterprise Way,,Napa,CA,94558,,,2024-04-24,469.60,,Travel,,,,,,,,,,,,,,,,,,,X,
SB21B,C00409623,SB21B.10128.4,SB21B.10128,SB21B,ORG,Ciccio,,,,,,6770 Washington Street,,Yountville,CA,94599,,,2024-04-24,752.20,,Political meals,,,,,,,,,,,,,,,,,,,X,
SB21B,C00409623,SB21B.10128.5,SB21B.10128,SB21B,ORG,Elite Limousine Service,,,,,,48 Osborne Avenue,,Norwalk,CT,06845,,,2024-04-27,448.45,,Travel,,,,,,,,,,,,,,,,,,,X,
SB21B,C00409623,SB21B.10128.6,SB21B.10128,SB21B,ORG,Royal Coach Limousine and Bus Company,,,,,,988 Enterprise Way,,Napa,CA,94558,,,2024-04-29,469.60,,Travel,,,,,,,,,,,,,,,,,,,X,
SB21B,C00409623,SB21B.10144,,,IND,,Feldman,Barry,,,,185 Symphony Way,,Centreville,MD,21617,,,2024-06-03,750.00,,PAC Management/Compliance: Fees,,,,,,,,,,,,,,,,,,,,
