form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00011114,500028766,,,CCM,ADAM SMITH FOR CONGRESS COMMITTEE,,,,,,P.O. Box 578,,Renton,WA,980570578,G2024,,2024-03-12,2500.00,0.00,Contribution,011,C00304709,,,Smith,Adam,,Rep.,,H,WA,09,,,,,,,,
SB23,C00011114,500028767,,,CCM,ADRIANO ESPAILLAT FOR CONGRESS,,,,,,P.O. Box H,,New York,NY,100340248,G2024,,2024-03-12,2500.00,0.00,Contribution,011,C00701953,,,Espaillat,Adriano,,Rep.,,H,NY,13,,,,,,,,
SB23,C00011114,500028768,,,CCM,ALMA ADAMS FOR CONGRESS,,,,,,P.O. Box 31473,,Charlotte,NC,282311473,G2024,,2024-03-12,2500.00,0.00,Contribution,011,C00546358,,,Adams,ALMA,SHEALEY,Rep.,,H,NC,12,,,,,,,,
SB23,C00011114,500028769,,,CCM,ANDRE CARSON FOR CONGRESS,,,,,,P.O. Box 1863,,Indianapolis,IN,462061863,G2024,,2024-03-12,2500.00,0.00,Contribution,011,C00442921,,,Carson,Andre,,Rep.,,H,IN,07,,,,,,,,
SB23,C00011114,500028765,,,CCM,ANDY KIM FOR NEW JERSEY,,,,,,P.O. Box 211,,Marlton,NJ,080530211,G2024,,2024-03-12,5000.00,0.00,Contribution,011,C00648220,,,KIM,ANDY,,,,S,NJ,00,,,,,,,,
SB23,C00011114,500028841,,,CCM,BARRAGAN FOR CONGRESS,,,,,,"1840 South Gaffey Street, #421",,San Pedro,CA,907315324,G2024,,2024-03-12,2500.00,0.00,Contribution,011,C00577353,,,Barragan,Nanette,,Rep.,,H,CA,44,,,,,,,,
SB23,C00011114,500028825,,,CCM,BEATTY FOR CONGRESS,,,,,,"222 East Town Street, Suite 2W",,Columbus,OH,432154616,G2024,,2024-03-12,2500.00,0.00,Contribution,011,C00507368,,,Beatty,Joyce,,Rep.,,H,OH,03,,,,,,,,
SB23,C00011114,500028771,,,CCM,BECCA BALINT FOR VERMONT,,,,,,P.O. Box 291,,Burlington,VT,054020291,G2024,,2024-03-12,2500.00,0.00,Contribution,011,C00797175,,,Balint,Becca,,Rep.,,H,VT,00,,,,,,,,
SB23,C00011114,500028773,,,CCM,BILL FOSTER FOR CONGRESS,,,,,,P.O. Box 9104,,Aurora,IL,605989104,G2024,,2024-03-12,2500.00,0.00,Contribution,011,C00435099,,,Foster,Bill,,Rep.,,H,IL,11,,,,,,,,
SB23,C00011114,500028858,,,CCM,BONAMICI FOR CONGRESS,,,,,,P.O. Box 1632,,Beaverton,OR,970751632,G2024,,2024-03-12,2500.00,0.00,Contribution,011,C00500421,,,Bonamici,SUZANNE,,Rep.,,H,OR,01,,,,,,,,
SB23,C00011114,500028775,,,CCM,BONNIE WATSON COLEMAN FOR CONGRESS,,,,,,"600 Pennsylvania Avenue, SE, #1518",,Washington,DC,200037508,G2024,,2024-03-12,2500.00,0.00,Contribution,011,C00558437,,,Watson Coleman,Bonnie,,Rep.,,H,NJ,12,,,,,,,,
SB23,C00011114,500028778,,,CCM,Brittany Pettersen for Colorado,,,,,,P.O. Box 150887,,Lakewood,CO,802150887,G2024,,2024-03-12,2500.00,0.00,Contribution,011,C00637215,,,Petterson,BRITTANY,,Rep.,,H,CO,07,,,,,,,,
SB23,C00011114,500028826,,,CCM,CASTOR FOR CONGRESS,,,,,,"301 W. Platt Street, #385",,Tampa,FL,336062292,P2024,,2024-03-12,2500.00,0.00,Contribution,011,C00410761,,,Castor,Kathy,,Rep.,,H,FL,14,,,,,,,,
SB23,C00011114,500028780,,,CCM,CHRISSY HOULAHAN FOR CONGRESS,,,,,,P.O. Box 222,,Devon,PA,193330222,G2024,,2024-03-12,2500.00,0.00,Contribution,011,C00637371,,,Houlahan,Chrissy,,Rep.,,H,PA,06,,,,,,,,
SB23,C00011114,500028752,,,CCM,Christina Bohannan for Congress,,,,,,P.O. Box 722,,Iowa City,IA,522440722,P2024,,2024-03-04,5000.00,0.00,Contribution,011,C00787820,,,BOHANNAN,CHRISTINA,,Ms.,,H,IA,01,,,,,,,,
SB23,C00011114,500028781,,,CCM,CHUY GARCIA FOR CONGRESS,,,,,,137 N. 14th Avenue,,Melrose Park,IL,601603907,G2024,,2024-03-12,2500.00,0.00,Contribution,011,C00661777,,,Garcia,Chuy,,Rep.,,H,IL,04,,,,,,,,
SB23,C00011114,500028777,,,CCM,CITIZENS FOR BOYLE,,,,,,P.O. Box 14310,,Philadelphia,PA,191150310,G2024,,2024-03-12,2500.00,0.00,Contribution,011,C00543363,,,Boyle,BRENDAN,,Rep.,,H,PA,02,,,,,,,,
SB23,C00011114,500028795,,,CCM,CITIZENS FOR ELEANOR HOLMES NORTON,,,,,,"600 Pennsylvania Avenue, SE, #1518",,Washington,DC,200037508,P2024,,2024-03-12,2500.00,0.00,Contribution,011,C00244335,,,Norton,ELEANOR,Holmes,Rep.,,H,DC,00,,,,,,,,
SB23,C00011114,500028848,,,CCM,CITIZENS TO ELECT RICK LARSEN,,,,,,P.O. Box 326,,Everett,WA,982060326,G2024,,2024-03-12,2500.00,0.00,Contribution,011,C00345546,,,Larsen,Rick,,Rep.,,H,WA,02,,,,,,,,
SB23,C00011114,500028867,,,CCM,Clarke for Congress,,,,,,P.O. Box 250200,,Brooklyn,NY,112250200,G2024,,2024-03-12,2500.00,0.00,Contribution,011,C00415331,,,Clarke,Yvette,,Rep.,,H,NY,09,,,,,,,,
SB23,C00011114,500028796,,,CCM,CLEAVER FOR CONGRESS,,,,,,P.O. Box 411872,,Kansas City,MO,641411872,G2024,,2024-03-12,2500.00,0.00,Contribution,011,C00395848,,,Cleaver,Emanuel,II,Rep.,,H,MO,05,,,,,,,,
SB23,C00011114,500028843,,,CCM,COMMITTEE TO RE-ELECT NYDIA M. VELAZQUEZ TO CONGRESS,,,,,,315 Inspiration Lane,,Gaithersburg,MD,208785808,G2024,,2024-03-12,2500.00,0.00,Contribution,011,C00271312,,,Velazquez,Nydia M.,,Rep.,,H,NY,07,,,,,,,,
SB23,C00011114,500028801,,,CCM,CONNOLLY FOR CONGRESS,,,,,,P.O. Box 563,,Merrifield,VA,221160563,G2024,,2024-03-12,2500.00,0.00,Contribution,011,C00445452,,,Connolly,Gerald,,Rep.,,H,VA,11,,,,,,,,
SB23,C00011114,500028819,,,CCM,COURTNEY FOR CONGRESS,,,,,,P.O. Box 1372,,Vernon,CT,060667372,G2024,,2024-03-12,2500.00,0.00,Contribution,011,C00410233,,,Courtney,JOSEPH,,Rep.,,H,CT,02,,,,,,,,
