form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00340364,EB26657,,,COM,DCCC,,,,,,430 South Capitol Street SE,,Washington,DC,20003,,,2023-03-01,5000.00,,,011,C00000935,DCCC,,,,,,,,,,,,,,,,,
SB23,C00340364,EB26661,,,CCM,Dr. Raul Ruiz for Congress,,,,,,P.O. Box 3433,,Palm Desert,CA,92261,P2024,,2023-03-01,2500.00,,,011,C00502575,Dr. Raul Ruiz for Congress,,Ruiz,Raul,,,,H,CA,36,,,,,,,,
SB23,C00340364,EB26656,,,COM,Hoops PAC,,,,,,PO Box 3314,,Portland,OR,97208,P2024,,2023-03-01,2500.00,,,011,C00392738,Hoops PAC,,,,,,,,,,,,,,,,,
SB23,C00340364,EB26660,,,CCM,Lou Correa for Congress,,,,,,"3230 Arena Boulevard, St. 245-416",,Sacramento,CA,95834,P2024,,2023-03-01,2500.00,,,011,C00578302,Lou Correa for Congress,,Correa,Lou,,,,H,CA,46,,,,,,,,
SB23,C00340364,EB26659,,,COM,Nanette Barragan for Congress,,,,,,1840 S. Gaffney Street,,San Pedro,CA,90731,P2024,,2023-03-01,5000.00,,,011,C00577353,Nanette Barragan for Congress,,Barragan,Nannette,,,,H,CA,44,,,,,,,,
SB23,C00340364,EB26658,,,CCM,Tony Cardenas for Congress,,,,,,PO Box 15320,,Washington,DC,20003,P2024,,2023-03-01,2500.00,,,011,C00498873,Tony Cardenas for Congress,,Cardenas,Tony,,,,H,CA,29,,,,,,,,
SB23,C00340364,EB26662,,,COM,CMR Political Action Committee,,,,,,PO Box 2485,,Springfield,VA,22152,P2024,,2023-03-03,1000.00,,,011,C00469429,CMR Political Action Committee,,Rodgers,Cathy McMorris,,,,H,WA,05,,,,,,,,
SB23,C00340364,EB26663,,,COM,Mr. Southern Missourian in the House PAC,,,,,,PO Box 30844,,Bethesda,MD,20824,P2024,,2023-03-03,2500.00,,,011,C00563726,Mr. Southern Missourian in the House PAC,,Smith,Jason,,,,H,MO,08,,,,,,,,
SB23,C00340364,EB26665,,,CCM,Jimmy Gomez for Congress,,,,,,"777 S. Figueroa Street, Suite 4050",,Los Angeles,CA,90017,P2024,,2023-03-17,5000.00,,,011,C00629659,Jimmy Gomez for Congress,,Gomez,Jimmy,,,,H,CA,34,,,,,,,,
SB23,C00340364,EB26664,,,CCM,Scott Peters for Congress,,,,,,PO Box 22074,,San Diego,CA,92192,P2024,,2023-03-17,2500.00,,,011,C00503110,Scott Peters for Congress,,Peters,Scott,,,,H,CA,52,,,,,,,,
SB23,C00340364,EB26667,,,CCM,PETE AGUILAR FOR CONGRESS,,,,,,P.O. Box 10954,,SAN BERNARDINO,CA,92423,P2024,,2023-03-22,2500.00,,,011,C00510461,PETE AGUILAR FOR CONGRESS,,Aguilar,Pete,,,,H,CA,31,,,,,,,,
SB23,C00340364,EB26666,,,CCM,Sydney Kamlager-Dove for Congress,,,,,,"777 S. Figueroa Street, Suite 4050",,Los Angeles,CA,90017,P2024,,2023-03-22,2500.00,,,011,C00795823,Sydney Kamlager-Dove for Congress,,Kamlager,Sydney,,,,H,CA,37,,,,,,,,
SB23,C00340364,EB26668,,,CCM,PETE AGUILAR FOR CONGRESS,,,,,,P.O. Box 10954,,SAN BERNARDINO,CA,92423,P2024,,2023-03-28,2500.00,,,011,C00510461,PETE AGUILAR FOR CONGRESS,,Aguilar,Pete,,,,H,CA,31,,,,,,,,
