form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00392464,EB54625,,,COM,ARMSTRONG FOR CONGRESS,,,,,,1515 BURNT BOAT DRIVE BOX 112,,BISMARCK,ND,58503,P2024,,2023-09-19,1000.00,,,011,C00670547,ARMSTRONG FOR CONGRESS,,ARMSTRONG,KELLY,,,,H,ND,,,,,,,,,
SB23,C00392464,EB54623,,,COM,BILIRAKIS FOR CONGRESS,,,,,,PO BOX 606,,TARPON SPRINGS,FL,346880606,P2024,,2023-09-19,2000.00,,,011,C00408534,BILIRAKIS FOR CONGRESS,,BILIRAKIS,GUS,,,,H,FL,12,,,,,,,,
SB23,C00392464,EB54634,,,COM,BRITT FOR ALABAMA INC.,,,,,,PO BOX 3759,,MONTGOMERY,AL,36109,P2028,,2023-09-19,1000.00,,,011,C00781443,BRITT FOR ALABAMA INC.,,BRITT,KATIE BOYD,,,,S,AL,,,,,,,,,
SB23,C00392464,EB54636,,,COM,CONGRESSIONAL BLACK CAUCUS PAC,,,,,,PO BOX 33079,,WASHINGTON,,20033,,,2023-09-19,5000.00,,,011,C00147512,CONGRESSIONAL BLACK CAUCUS PAC,,,,,,,,,,,,,,,,,
SB23,C00392464,EB54630,,,COM,COURAGE PAC,,,,,,P.O. BOX 291,,BURLINGTON,VT,05402,,,2023-09-19,1500.00,,,011,C00836304,COURAGE PAC,,,,,,,,,,,,,,,,,
SB23,C00392464,EB54624,,,COM,CURTIS FOR CONGRESS,,,,,,PO BOX 296,,PROVO,UT,84603,P2024,,2023-09-19,1000.00,,,011,C00647339,CURTIS FOR CONGRESS,,CURTIS,JOHN,,,,H,UT,03,,,,,,,,
SB23,C00392464,EB54631,,,CCM,DEBBIE WASSERMAN SCHULTZ FOR CONGRESS,,,,,,1071 TWIN BRANCH LN,,WESTON,FL,33326,P2024,,2023-09-19,1500.00,,,011,C00385773,DEBBIE WASSERMAN SCHULTZ FOR CONGRESS,,SCHULTZ,DEBBIE WASSERMAN,,,,H,FL,25,,,,,,,,
SB23,C00392464,EB54633,,,CCM,FRIENDS OF DICK DURBIN COMMITTEE,,,,,,P.O. BOX 1949,,SPRINGFIELD,IL,62705,P2024,,2023-09-19,1500.00,,,011,C00148999,FRIENDS OF DICK DURBIN COMMITTEE,,DURBIN,RICHARD J,,,,S,IL,,,,,,,,,
SB23,C00392464,EB54622,,,COM,"LAUREL LEE FOR CONGRESS, INC.",,,,,,P.O. BOX 2743,,BRANDON,FL,33509,P2024,,2023-09-19,2000.00,,,011,C00815373,"LAUREL LEE FOR CONGRESS, INC.",,LEE,LAUREL,,,,H,FL,15,,,,,,,,
SB23,C00392464,EB54632,,,COM,LISA BLUNT ROCHESTER FOR SENATE,,,,,,P.O. BOX 9767,,WILMINGTON,DE,19809,P2024,,2023-09-19,1000.00,,,011,C00843391,LISA BLUNT ROCHESTER FOR SENATE,,ROCHESTER,LISA BLUNT,,,,S,DE,,,,,,,,,
SB23,C00392464,EB54629,,,COM,MAD 4 PA PAC,,,,,,P.O. BOX 444,,GLENSIDE,PA,19038,P2024,,2023-09-19,1500.00,,,011,C00670844,MAD 4 PA PAC,,DEAN,MADELEINE,,,,H,PA,04,,,,,,,,
SB23,C00392464,EB54628,,,CCM,NADLER FOR CONGRESS,,,,,,"200 WEST 79TH STREET, #8N",,NEW YORK,NY,10024,P2024,,2023-09-19,2500.00,,,011,C00290825,NADLER FOR CONGRESS,,NADLER,JERROLD L.,,,,H,NY,12,,,,,,,,
SB23,C00392464,EB54637,,,COM,NEW DEMOCRAT COALITION ACTION FUND,,,,,,"600 PENNSYLVANIA AVE. SE, STE. 410",,WASHINGTON,DC,20003,,,2023-09-19,5000.00,,,011,C00409730,NEW DEMOCRAT COALITION ACTION FUND,,,,,,,,,,,,,,,,,
SB23,C00392464,EB54626,,,COM,ROBIN KELLY FOR CONGRESS,,,,,,PO BOX 101199,,CHICAGO,IL,60610,P2024,,2023-09-19,500.00,,,011,C00539866,ROBIN KELLY FOR CONGRESS,,KELLY,ROBIN,,,,H,IL,02,,,,,,,,
SB23,C00392464,EB54627,,,COM,SCANLON FOR CONGRESS,,,,,,P.O. BOX 263,,SWARTHMORE,PA,19081,P2024,,2023-09-19,1000.00,,,011,C00669358,SCANLON FOR CONGRESS,,SCANLON,MARY GAY,,,,H,PA,05,,,,,,,,
SB23,C00392464,EB54635,,,CCM,TEXANS FOR SENATOR JOHN CORNYN INC,,,,,,P.O. BOX 13026,,AUSTIN,TX,78711,P2024,,2023-09-19,2000.00,,,011,C00369033,TEXANS FOR SENATOR JOHN CORNYN INC,,CORNYN,JOHN,,,,S,TX,,,,,,,,,
