form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00792093,B-186055,,,ORG,Email Octopus,,,,,,86-90 Paul Street,,"London, ENG",,24,,,2023-07-03,730.00,,Email Marketing,001,,,,,,,,,,,,,,,,,,,
SB21B,C00792093,B-186059,,,ORG,Email Octopus,,,,,,86-90 Paul Street,,"London, ENG",,24,,,2023-07-11,540.00,,Email Marketing,001,,,,,,,,,,,,,,,,,,,
SB21B,C00792093,B-186061,,,ORG,Email Octopus,,,,,,86-90 Paul Street,,"London, ENG",,24,,,2023-07-18,220.00,,Email Marketing,001,,,,,,,,,,,,,,,,,,,
SB21B,C00792093,B-186063,,,ORG,Email Octopus,,,,,,86-90 Paul Street,,"London, ENG",,24,,,2023-07-19,220.00,,Email Marketing,001,,,,,,,,,,,,,,,,,,,
SB21B,C00792093,B-186070,,,ORG,Email Octopus,,,,,,86-90 Paul Street,,"London, ENG",,24,,,2023-07-25,220.00,,Email Marketing,001,,,,,,,,,,,,,,,,,,,
SB21B,C00792093,B-186076,,,ORG,Email Octopus,,,,,,86-90 Paul Street,,"London, ENG",,24,,,2023-08-01,1930.00,,Email Marketing,001,,,,,,,,,,,,,,,,,,,
SB21B,C00792093,B-186109,,,PAC,Federal Democratic Election Committee,,,,,,1041 N Dupont Hwy,Suite 1383,Dover,DE,19901,,,2023-10-30,7500.00,,Contribution,001,C00656413,Federal Democratic Election Committee,,,,,,,,,,,,,,,,,
SB21B,C00792093,B-186079,,,ORG,Integrated Solutions,,,,,,4142 Adams Ave,Suite 103-550,San Diego,CA,92116,,,2023-08-02,600.00,,Compliance Services,001,,,,,,,,,,,,,,,,,,,
SB21B,C00792093,B-186090,,,ORG,Integrated Solutions,,,,,,4142 Adams Ave,Suite 103-550,San Diego,CA,92116,,,2023-09-05,450.00,,Compliance Services,001,,,,,,,,,,,,,,,,,,,
SB21B,C00792093,B-186095,,,ORG,People Not Profits,,,,,,1041 North Dupont Highway,Suite 1264,Dover,DE,19901,,,2023-09-18,10500.00,,Contribution,001,,,,,,,,,,,,,,,,,,,
