form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00251876,87107107,,,CCM,Curtis For Congress,,,,,,PO Box 296,,Provo,UT,84603,P2024,,2023-06-08,-1000.00,0.00,,011,C00647339,Curtis For Congress,H8UT03238,Curtis,John,,Rep.,,H,UT,03,,,,,,,X,Re-designation on 06/08/2023
SB23,C00251876,87406915,,,CCM,Curtis For Congress,,,,,,PO Box 296,,Provo,UT,84603,P2024,,2023-03-27,1000.00,0.00,Contribution Funds Reported On 2023 April Monthly Report,011,C00647339,Curtis For Congress,H8UT03238,Curtis,John,,Rep.,,H,UT,03,,,,,,,X,Contribution Funds Reported On 2023 April Monthly Report
SB23,C00251876,87406916,,,CCM,Curtis For Congress,,,,,,PO Box 296,,Provo,UT,84603,C2024,Convention2024,2023-06-08,1000.00,0.00,Contribution Re-designated funds for trans. dated 3/27/2023,011,C00647339,Curtis For Congress,H8UT03238,Curtis,John,,Rep.,,H,UT,03,,,,,,,X,Contribution Re-designated funds for trans. dated 3/27/2023
SB23,C00251876,87407569,,,CCM,Bill Cassidy For US Senate,,,,,,PO Box 80505,,Baton Rouge,LA,70898,P2026,,2023-06-09,-2500.00,0.00,Void - Bill Cassidy For US Senate - check dated 3/24/2022,011,C00543983,Bill Cassidy For US Senate,S4LA00107,Cassidy,Bill,,Sen.,,S,LA,,,,,,,,,Void - Bill Cassidy For US Senate - check dated 3/24/2022
SB23,C00251876,87407570,,,CCM,Lou Correa for Congress,,,,,,3230 Arena Blvd,Ste 245-416,Sacramento,CA,95834,G2022,,2023-06-09,-1000.00,0.00,Void - Lou Correa for Congress - check dated 4/29/2022,011,C00578302,Lou Correa for Congress,H6CA46116,Correa,Lou,,Rep.,,H,CA,46,,,,,,,,Void - Lou Correa for Congress - check dated 4/29/2022
SB23,C00251876,87407571,,,PAC,Defend Our Conservative Senate PAC (DOC'S PAC),,,,,,PO Box 26141,,Alexandria,VA,22313,,,2023-06-09,-1000.00,0.00,Void - Defend Our Conservative Senate PAC (DOC'S PAC) - check dated 6/2/2022,011,C00632323,,H6KS01179,,,,,,,,,,,,,,,,Void - Defend Our Conservative Senate PAC (DOC'S PAC) - check dated 6/2/2022
SB23,C00251876,87407572,,,CCM,Andre Carson For Congress,,,,,,P.O. Box 1863,,Indianapolis,IN,46206,G2022,,2023-06-09,-2000.00,0.00,Void - Andre Carson For Congress - check dated 9/21/2022,011,C00442921,Andre Carson For Congress,H8IN07184,Carson,Andre,,Rep.,,H,IN,07,,,,,,,,Void - Andre Carson For Congress - check dated 9/21/2022
SB23,C00251876,87407573,,,CCM,Robin Kelly For Congress,,,,,,PO Box 101199,,Chicago,IL,60610,G2022,,2023-06-09,-5000.00,0.00,Void - Robin Kelly For Congress - check dated 9/21/2022,011,C00539866,Robin Kelly For Congress,H2IL02172,Kelly,Robin,,Rep.,,H,IL,02,,,,,,,,Void - Robin Kelly For Congress - check dated 9/21/2022
SB23,C00251876,87407576,,,CCM,Friends Of Chris Smith,,,,,,PO Box 1266,,Toms River,NJ,08754,G2022,,2023-06-09,-2000.00,0.00,Void - Friends Of Chris Smith - check dated 10/26/2022,011,C00096412,Friends Of Chris Smith,H8NJ04014,Smith,Christopher,,Rep.,,H,NJ,04,,,,,,,,Void - Friends Of Chris Smith - check dated 10/26/2022
SB23,C00251876,87476841,,,CCM,Hern For Congress,,,,,,9521-B Riverside Pkwy,#350,Tulsa,OK,74137,P2024,,2023-06-23,-5000.00,0.00,Void - Hern For Congress - check dated 3/27/2023,011,C00636092,Hern For Congress,H8OK01157,Hern,Kevin,,Rep.,,H,OK,01,,,,,,,,Void - Hern For Congress - check dated 3/27/2023
SB23,C00251876,87476892,,,CCM,Bera For Congress,,,,,,PO Box 582496,,Elk Grove,CA,95758,P2024,,2023-06-23,1000.00,0.00,Contribution,011,C00461061,Bera For Congress,H0CA03078,Bera,Ami,,Rep.,,H,CA,06,,,,,,,,Contribution
SB23,C00251876,87476988,,,CCM,Pete Aguilar For Congress,,,,,,PO Box 10954,,San Bernardino,CA,92423,P2024,,2023-06-23,2500.00,0.00,Contribution,011,C00510461,Pete Aguilar For Congress,H2CA31125,Aguilar,Pete,,Rep.,,H,CA,33,,,,,,,,Contribution
SB23,C00251876,87476989,,,PAC,The Hawkeye PAC,,,,,,PO Box 183,,Hudson,WI,54016,,,2023-06-23,5000.00,0.00,Contribution,011,C00379479,,S0IA00028,,,,,,,,,,,,,,,,Contribution
