form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00012245,0F37DE23708B9615C98,,,CCM,Aaron Bean For Congress,,,,,,2640A MITCHAM DRIVE,,TALLAHASSEE,FL,32308,G2024,,2024-10-31,5000.00,,2024 General,011,C00816983,,H2FL04211,Bean,Aaron,Paul,,,H,FL,04,,,,,,,,
SB23,C00012245,CF2ADDAF86770356835,,,CCM,Andrea Salinas For Oregon,,,,,,PO Box 230985,,Tigard,OR,97281,G2024,,2024-10-31,5000.00,,2024 General,011,C00793703,,H2OR06066,Salinas,Andrea,Rose,,,H,OR,06,,,,,,,,
SB23,C00012245,E85E1EEC42480C2E535,,,CCM,Carol For Congress,,,,,,228 S Washington St,Ste 115,Alexandria,VA,22314,G2024,,2024-11-05,2500.00,,2024 General,011,C00653220,,H8WV03097,Miller,Carol,Devine,,,H,WV,01,,,,,,,,
SB23,C00012245,8854E6B61F4D9D745DA,,,CCM,Carol For Congress,,,,,,228 S Washington St,Ste 115,Alexandria,VA,22314,G2024,,2024-11-05,-2500.00,,Void of 09.27.24 Disbursement,011,C00653220,,H8WV03097,Miller,Carol,Devine,,,H,WV,01,,,,,,,,
SB23,C00012245,C51A0BF7AEEE620832F,,,CCM,Deb Fischer For US Senate,,,,,,"5555 SOUTH ST, STE. 200",,LINCOLN,NE,68506,G2024,,2024-10-31,5000.00,,2024 General,011,C00498907,,S2NE00094,Fischer,Debra,Strobel,,,S,NE,,,,,,,,,
SB23,C00012245,2A12866E402071EF2BE,,,CCM,Desposito For New York,,,,,,PO Box 188,,Island Park,NY,11558,G2024,,2024-10-31,5000.00,,2024 General,011,C00809426,,H2NY04277,D'Esposito,Anthony,P.,,,H,NY,04,,,,,,,,
SB23,C00012245,37F716EBFFB875B41A0,,,CCM,Families For James Lankford,,,,,,PO Box 1639,,Bethany,OK,730081639,P2028,,2024-10-31,5000.00,,2028 Primary,011,C00466482,,S4OK00232,Lankford,James,Paul,,,S,OK,,,,,,,,,
SB23,C00012245,6A07179A281971A3F9E,,,CCM,Friends Of Jahana Hayes,,,,,,PO Box 1487,,Waterbury,CT,06721,G2024,,2024-10-31,2500.00,,2024 General,011,C00677898,,H8CT05245,Hayes,Jahana,Flemming,,,H,CT,05,,,,,,,,
SB23,C00012245,39AC5A18678A007E8D6,,,CCM,Greg Steube For Congress,,,,,,5317 Fruitville Rd,# 102,Sarasota,FL,342326402,G2024,,2024-10-31,5000.00,,2024 General,011,C00671891,,H8FL17053,Steube,William,Gregory,,,H,FL,17,,,,,,,,
SB23,C00012245,419830BCDE256E5C499,,,CCM,Kennedy For Congress,,,,,,PO Box 536,,Buffalo,NY,14201,G2024,,2024-10-31,5000.00,,2024 General,011,C00856526,,H4NY26078,Kennedy,Timothy,Martin,,,H,NY,26,,,,,,,,
SB23,C00012245,A50855613686EF121B9,,,CCM,Lou Correa For Congress,,,,,,3230 Arena Blvd,Ste 245,Sacramento,CA,95834,G2024,,2024-10-31,2500.00,,2024 General,011,C00578302,,H6CA46116,Correa,Jose,Luis,,,H,CA,46,,,,,,,,
