form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00346288,B-46,,,CCM,DELBENE FOR CONGRESS,,,,,,PO BOX 477,,KIRKLAND,WA,98083,P2024,,2023-09-29,1000.00,,2024 WA Congressional Primary,011,C00459099,DELBENE FOR CONGRESS,H0WA08046,DelBene,Suzan,K,,,H,WA,01,,,,,,,,
SB23,C00346288,B-47,,,CCM,TED BUDD FOR SENATE,,,,,,PO BOX 97127,,RALEIGH,NC,276247127,P2028,,2023-07-12,1000.00,,Contribution,011,C00614776,TED BUDD FOR SENATE,S2NC00505,Budd,Theodore,P,,,S,NC,,,,,,,,,
SB23,C00346288,B-48,,,CCM,SCHNEIDER FOR CONGRESS,,,,,,PO BOX 1318,,DEERFIELD,IL,60015,P2024,,2023-07-25,1000.00,,Contribution,011,C00495952,SCHNEIDER FOR CONGRESS,H2IL10068,Schneider,Bradley,S.,,,H,IL,10,,,,,,,,
SB23,C00346288,B-49,,,CCM,FRIENDS TO ELECT DR. GREG MURPHY TO CONGRESS,,,,,,PO BOX 1131,,GREENVILLE,NC,27835,P2024,,2023-07-11,1000.00,,Contribution,011,C00697649,FRIENDS TO ELECT DR. GREG MURPHY TO CONGRESS,H0NC03172,Murphy,Gregory,Francis,Dr.,,H,NC,03,,,,,,,,
SB23,C00346288,B-4A,,,CCM,MIKE KELLY FOR CONGRESS,,,,,,PO BOX 476,,LYNDORA,PA,16045,P2024,,2023-09-18,1000.00,,2024 PA Congressional Primary,011,C00474189,MIKE KELLY FOR CONGRESS,H0PA03271,Kelly,George,J,,Jr,H,PA,16,,,,,,,,
SB23,C00346288,B-4B,,,PAC,SPIKE PAC,,,,,,PO BOX 9536,C/O NORTH SIDE VENTURES,LOWELL,MA,01853,,,2023-07-12,1000.00,,Contribution,011,C00787317,SPIKE PAC,,,,,,,,,,,,,,,,,
SB23,C00346288,B-4C,,,CCM,JAY OBERNOLTE FOR CONGRESS,,,,,,PO BOX 981415,,WEST SACRAMENTO,CA,95799,P2024,,2023-09-19,1000.00,,2024 CA Congressional Primary,011,C00720078,JAY OBERNOLTE FOR CONGRESS,H0CA08135,Obernolte,Jay,,,,H,CA,23,,,,,,,,
SB23,C00346288,B-4D,,,CCM,DEBORAH ROSS FOR CONGRESS,,,,,,PO BOX 28258,,RALEIGH,NC,27611,P2024,,2023-09-15,1000.00,,2024 NC Congressional Primary,011,C00729277,DEBORAH ROSS FOR CONGRESS,H0NC02125,Ross,Deborah,,,,H,NC,02,,,,,,,,
SB23,C00346288,B-4E,,,CCM,LAHOOD FOR CONGRESS,,,,,,P.O. BOX 10735,,PEORIA,IL,61612,P2024,,2023-09-20,1000.00,,2024 IL Congressional Primary,011,C00575050,LAHOOD FOR CONGRESS,H6IL18088,LAHOOD,DARIN MCKAY,,,,H,IL,16,,,,,,,,
SB23,C00346288,B-4G,,,PTY,DCCC,,,,,,"430 SOUTH CAPITOL STREET, SE",2ND FLOOR,WASHINGTON,DC,200034024,,,2023-07-25,500.00,,Contribution,011,C00000935,DCCC,,,,,,,,,,,,,,,,,
SB23,C00346288,B-4H,,,CCM,WENSTRUP FOR CONGRESS,,,,,,PO BOX 9551,,CINCINNATI,OH,452090551,P2024,,2023-07-25,1000.00,,Contribution,011,C00497818,WENSTRUP FOR CONGRESS,H2OH02085,Wenstrup,Brad,,Dr.,,H,OH,02,,,,,,,,
SB23,C00346288,B-4I,,,PAC,TOGETHER HOLDING OUR MAJORITY PAC,,,,,,PO BOX 97275,,RALEIGH,NC,27624,,,2023-09-27,1500.00,,,011,C00571323,TOGETHER HOLDING OUR MAJORITY PAC,,,,,,,,,,,,,,,,,
