form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00358440,SB23.34727,,,CCM,ADRIAN SMITH FOR CONGRESS,,,,,,1126 AVENUE A,STE 6,SCOTTSBLUFF,NE,69361,P2024,,2024-03-26,2500.00,,,,C00412890,,,,,,,,H,NE,03,,,,,,,,
SB23,C00358440,SB23.34730,,,CCM,BETH VAN DUYNE FOR CONGRESS,,,,,,PO BOX 630167,,IRVING,TX,75063,G2024,,2024-03-26,1000.00,,,,C00714865,,,,,,,,H,TX,24,,,,,,,,
SB23,C00358440,SB23.34711,,,CCM,FRIENDS OF DAVE JOYCE,,,,,,9856 ARCHER LN,,DUBLIN,OH,43017,P2024,,2024-03-26,2500.00,,,,C00527457,,,,,,,,H,OH,14,,,,,,,,
SB23,C00358440,SB23.34709,,,CCM,FRIENDS OF MICHAEL GUEST,,,,,,POST OFFICE BOX 470,,BRANDON,MS,39043,P2024,,2024-01-29,2500.00,,,,C00665752,,,,,,,,H,MS,03,,,,,,,,
SB23,C00358440,SB23.34708,,,CCM,FRIENDS OF ROSA DELAURO,,,,,,129 CHURCH ST,STE 818,NEW HAVEN,CT,06510,P2024,,2024-01-29,2500.00,,,,C00238865,,,,,,,,H,CT,03,,,,,,,,
SB23,C00358440,SB23.34705,,,CCM,FRIENDS OF SHERROD BROWN,,,,,,600 PENNSYLVANIA AVE SE,#15180,WASHINGTON,DC,20003,P2024,,2024-01-29,2500.00,,,,C00264697,,,,,,,,S,OH,00,,,,,,,,
SB23,C00358440,SB23.34715,,,CCM,FRIENDS TO ELECT DR. GREG MURPHY TO CONGRESS,,,,,,PO BOX 1131,,GREENVILLE,NC,27835,P2024,,2024-02-06,1000.00,,,,C00697649,,,,,,,,H,NC,03,,,,,,,,
SB23,C00358440,SB23.34710,,,CCM,GARRET GRAVES FOR CONGRESS,,,,,,PO BOX 64845,,BATON ROUGE,LA,70896,P2024,,2024-03-26,1000.00,,,,C00558486,,,,,,,,H,LA,06,,,,,,,,
SB23,C00358440,SB23.34717,,,CCM,GARY PALMER FOR CONGRESS,,,,,,1919 OXMOOR RD #235,,HOMEWOOD,AL,35209,G2024,,2024-02-02,2000.00,,,,C00551374,,,,,,,,H,AL,06,,,,,,,,
SB23,C00358440,SB23.34728,,,CCM,JASON SMITH FOR CONGRESS,,,,,,PO BOX 1324,,CAPE GIRARDEAU,MO,63702,P2024,,2024-03-26,2500.00,,,,C00541862,,,,,,,,H,MO,08,,,,,,,,
SB23,C00358440,SB23.34713,,,CCM,MIKE KELLY FOR CONGRESS,,,,,,PO BOX 476,,LYNDORA,PA,16045,P2024,,2024-03-26,1000.00,,,,C00474189,,,,,,,,H,PA,16,,,,,,,,
SB23,C00358440,SB23.34721,,,CCM,MIKE ROGERS FOR CONGRESS,,,,,,123 EAST 13TH STREET,,Anniston,AL,36201,G2024,,2024-03-26,2500.00,,,,C00367862,,,,,,,,H,AL,03,,,,,,,,
SB23,C00358440,SB23.34718,,,PAC,PFLUGER VICTORY COMMITTEE,,,,,,PO BOX 30844,,BETHESDA,MD,20824,P2024,,2024-01-31,2500.00,,,,C00753913,,,,,,,,,,,,,,,,,,
SB23,C00358440,SB23.34723,,,CCM,THE EYE OF THE TIGER POLITICAL ACTION COMMITTEE,,,,,,PO BOX 9891,,ARLINGTON,VA,22219,,,2024-03-26,5000.00,,,,C00467431,,,,,,,,,,,,,,,,,,
SB23,C00358440,SB23.34725,,,PAC,TOGETHER EVERYONE REALIZES REAL IMPACT AKA TERRI PAC,,,,,,499 S CAPITOL STREET SW,SUITE 420,WASHINGTON,DC,20003,,,2024-03-26,5000.00,,,,C00525030,,,,,,,,,,,,,,,,,,
