form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00786392,500744370,,,CCM,AMISH FOR ARIZONA,,,,,,PO Box 7070,,Phoenix,AZ,850117070,G2024,,2024-09-12,1000.00,0.00,Contribution,,C00836502,,,SHAH,AMISH,DR.,,,H,AZ,01,,,,,,,,
SB23,C00786392,500744373,,,CCM,CHRISTINA BOHANNAN FOR CONGRESS,,,,,,PO Box 722,,Iowa City,IA,522440722,G2024,,2024-09-24,1000.00,0.00,Contribution,,C00787820,,,BOHANNAN,CHRISTINA,,,,H,IA,01,,,,,,,,
SB23,C00786392,500744379,,,CCM,ERIC SORENSEN FOR ILLINOIS,,,,,,PO Box 1172,,Moline,IL,612661172,G2024,,2024-09-26,1500.00,0.00,Contribution,,C00793935,,,SORENSEN,ERIC,,,,H,IL,17,,,,,,,,
SB23,C00786392,500744378,,,CCM,ERIC SORENSEN FOR ILLINOIS,,,,,,PO Box 1172,,Moline,IL,612661172,G2024,,2024-09-27,500.00,0.00,Contribution,,C00793935,,,SORENSEN,ERIC,,,,H,IL,17,,,,,,,,
SB23,C00786392,500744384,,,CCM,JOHN AVLON FOR CONGRESS,,,,,,PO Box 1200,,Sag Harbor,NY,119630039,G2024,,2024-09-12,1000.00,0.00,Contribution,,C00870568,,,AVLON,JOHN,,,,H,NY,01,,,,,,,,
SB23,C00786392,500744385,,,CCM,LOIS FRANKEL FOR CONGRESS,,,,,,4 Interlachen Cir,,West Palm Beach,FL,334011021,G2024,,2024-09-26,1500.00,0.00,Contribution,,C00494856,,,FRANKEL,LOIS,J.,,,H,FL,21,,,,,,,,
SB23,C00786392,500744387,,,CCM,MARLINGA FOR CONGRESS,,,,,,155 S Main St,Unit 672,Mount Clemens,MI,480467727,G2024,,2024-09-24,1000.00,0.00,Contribution,,C00807727,,,MARLINGA,CARL,J.,,,H,MI,10,,,,,,,,
SB23,C00786392,500744388,,,CCM,MICHELLE VALLEJO FOR CONGRESS,,,,,,PO Box 1265,,Mission,TX,785730021,G2024,,2024-09-24,1000.00,0.00,Contribution,,C00797217,,,VALLEJO,MICHELLE,,,,H,TX,15,,,,,,,,
SB23,C00786392,500744389,,,CCM,MIKE LEVIN FOR CONGRESS,,,,,,PO Box 2112,,Capistrano Beach,CA,926240112,G2024,,2024-09-26,1500.00,0.00,Contribution,,C00634253,,,LEVIN,MIKE,,,,H,CA,49,,,,,,,,
SB23,C00786392,500744390,,,CCM,MONICA TRANEL FOR MONTANA,,,,,,PO Box 9384,,Missoula,MT,598079384,G2024,,2024-09-24,1000.00,0.00,Contribution,,C00845008,,,TRANEL,MONICA,,,,H,MT,01,,,,,,,,
SB23,C00786392,500744391,,,CCM,NIKKI FOR CONGRESS,,,,,,PO Box 5171,,Springfield,IL,627055171,G2024,,2024-09-20,2500.00,0.00,Contribution,,C00787812,,,BUDZINSKI,NIKKI,,,,H,IL,13,,,,,,,,
SB23,C00786392,500744392,,,CCM,PAT RYAN FOR CONGRESS,,,,,,PO Box 2113,,Kingston,NY,124022113,G2024,,2024-09-13,3000.00,0.00,Contribution,,C00815290,,,RYAN,PATRICK,,,,H,NY,18,,,,,,,,
SB23,C00786392,500744395,,,CCM,VAL HOYLE FOR CONGRESS,,,,,,PO Box 657,,Springfield,OR,974770116,G2024,,2024-09-12,2500.00,0.00,Contribution,,C00796144,,,HOYLE,VALERIE,,,,H,OR,04,,,,,,,,
SB23,C00786392,500744396,,,CCM,VINDMAN FOR CONGRESS,,,,,,4222 Fortuna Center Plz,Ste 664,Dumfries,VA,220251515,G2024,,2024-09-24,1000.00,0.00,Contribution,,C00856955,,,VINDMAN,YEVGENY,'EUGENE',,,H,VA,07,,,,,,,,
