form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00008474,B879171,,,CCM,Brittany Pettersen for Colorado,,,,,,PO BOX 150887,,Lakewood,CO,80215,G2024,,2024-07-25,2000.00,,Contribution,011,C00637215,,H8CO07045,Pettersen,Brittany,,,,H,CO,07,,,,,,,,
SB23,C00008474,B879165,,,CCM,Ciscomani for Congress,,,,,,2308 MOUNT VERNON AVENUE #337,,Alexandria,VA,22301,P2024,,2024-07-25,1000.00,,Contribution,011,C00786194,,H2AZ02360,Ciscomani,Juan,,,,H,AZ,06,,,,,,,,
SB23,C00008474,B879163,,,CCM,Cotton For Senate Inc.,,,,,,5101 Yuma Street NW,,Washington,DC,20016,P2026,,2024-07-25,2000.00,,Contribution,011,C00499988,,S4AR00103,Cotton,Thomas,,,,S,AR, ,,,,,,,,
SB23,C00008474,B879164,,,CCM,Emmer for Congress,,,,,,5827 Colfax Ave,,Alexandria,VA,22311,G2024,,2024-07-25,2000.00,,Contribution,011,C00545749,,H4MN06087,Emmer,Tom,,,,H,MN,06,,,,,,,,
SB23,C00008474,B879166,,,CCM,Garbarino for Congress,,,,,,3410 Alabama Avenue,,Alexandria,VA,22305,G2024,,2024-07-25,1000.00,,Contribution,011,C00729954,,H0NY02234,Garbarino,Andrew,,,,H,NY,02,,,,,,,,
SB23,C00008474,B879169,,,PAC,Jobs Education & Families First (JEFF PAC),,,,,,PO Box 65322,,Washington,DC,20035,O2024,Not Applicable,2024-07-25,5000.00,,Contribution,011,C00617803,,,,,,,,,, ,,,,,,,,
SB23,C00008474,B879168,,,CCM,Juan Vargas for Congress,,,,,,P.O. Box 636,,Annandale,VA,22003,G2024,,2024-07-25,1500.00,,Contribution,011,C00497321,,H2CA50026,Vargas,Juan,,,,H,CA,52,,,,,,,,
SB23,C00008474,B879170,,,CCM,KENNEDY FOR CONGRESS,,,,,,415 New Jersey Ave SE #1,,Washington,DC,20003,G2024,,2024-07-25,1000.00,,Contribution,011,C00856526,,H4NY26078,KENNEDY,TIMOTHY,,,,H,NY,26,,,,,,,,
SB23,C00008474,B879162,,,CCM,Schmitt for Senate,,,,,,1101 30th Street NW Suite 390,,Washington,DC,20007,P2028,,2024-07-25,2000.00,,Contribution,011,C00775015,,S2MO00544,Schmitt,Eric,,,,S,MO, ,,,,,,,,
SB23,C00008474,B879161,,,PAC,The Peter Norbeck Leadership PAC,,,,,,317 Oak Lane,,Richmond,VA,23226,O2024,Not Applicable,2024-07-25,3500.00,,Contribution,011,C00571976,,,,,,,,,, ,,,,,,,,
SB23,C00008474,B879160,,,PAC,Velvet Hammer Pac,,,,,,1140 Third Street NE 2nd Floor,,Washington,DC,20002,O2024,Not Applicable,2024-07-25,2500.00,,Contribution,011,C00692111,,,,,,,,,, ,,,,,,,,
SB23,C00008474,B879167,,,CCM,Womack for Congress,,,,,,1110 Trinity Drive,,Alexandria,VA,22314,G2024,,2024-07-25,1000.00,,Contribution,011,C00477745,,H0AR03055,Womack,Steve,,,,H,AR,03,,,,,,,,
SB23,C00008474,B879269,,,PTY,Consumer Bankers Association PAC (CBA PAC),,,,,,1225 New York Ave. NW Suite 1100,,Washington,DC,20005,O2024,Not Applicable,2024-07-26,2500.00,,Contribution,011,C00035535,,,,,,,,,, ,,,,,,,,
SB23,C00008474,B879270,,,PTY,Securities Industry And Financial Markets Assn PAC,,,,,,1099 New York Ave NW 6th Floor,,Washington,DC,20001,O2024,Not Applicable,2024-07-26,2500.00,,Contribution,011,C00431312,,,,,,,,,, ,,,,,,,,
