form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00225342,SB29.10608,,,CCM,Armando Martinez Campaign,,,,,,800 W. Railroad St,Room H-III,Weslaco,TX,78596,,,2024-10-23,500.00,,Non-federal contribution; TX House,,,,,,,,,,,,,,,,,,,,
SB29,C00225342,SB29.10612,,,CCM,Candy Noble Campaign,,,,,,1105 E. main Street #223,,Allen,TX,75002,,,2024-10-23,500.00,,Non-federal contribution; TX House,,,,,,,,,,,,,,,,,,,,
SB29,C00225342,SB29.10599,,,COM,Citizens for Sara Feigenholtz,,,,,,3213 N. Wilton Avenue,Apt. A,Chicago,IL,60657,,,2024-11-04,1000.00,,Non-federal contribution; IL Senate,,,,,,,,,,,,,,,,,,,,
SB29,C00225342,SB29.10606,,,CCM,Claudia Ordaz Perez Campaign,,,,,,P.O. Box 71738,,El Paso,TX,79917,,,2024-10-23,500.00,,Non-federal contribution; TX House,,,,,,,,,,,,,,,,,,,,
SB29,C00225342,SB29.10621,,,CCM,Cody Vasut Campaign,,,,,,P.O. Box 2724,,Angleton,TX,77516,,,2024-10-23,500.00,,Non-federal contribution; TX House,,,,,,,,,,,,,,,,,,,,
SB29,C00225342,SB29.10610,,,CCM,Dan Patrick Campaign,,,,,,1 E Greenway Plz Ste 225,,Houston,TX,77046,,,2024-10-23,2500.00,,Non-federal contribution; TX Lt. Gov.,,,,,,,,,,,,,,,,,,,,
SB29,C00225342,SB29.10615,,,CCM,Dawn Buckingham Campaign,,,,,,PO Box 342524,,Lakeway,TX,78734,,,2024-10-23,2500.00,,Non-federal contribution; TX Land Comm.,,,,,,,,,,,,,,,,,,,,
SB29,C00225342,SB29.10618,,,CCM,Dennis Paul Campaign,,,,,,626 1/2 Barringer Lane,Suite A,Webster,TX,77598,,,2024-10-23,500.00,,Non-federal contribution; TX House,,,,,,,,,,,,,,,,,,,,
SB29,C00225342,SB29.10597,,,CCM,DeWitte for Illinois Senate,,,,,,P.O. Box 4193,,St. Charles,IL,60174,,,2024-10-21,1000.00,,Non-federal contribution; IL Senate,,,,,,,,,,,,,,,,,,,,
SB29,C00225342,SB29.10617,,,CCM,Eddie Morales Campaign,,,,,,352 Hillcrest Boulevard,,Eagle Pass,TX,78852,,,2024-10-23,500.00,,Non-federal contribution; TX House,,,,,,,,,,,,,,,,,,,,
SB29,C00225342,SB29.10613,,,CCM,Ellen Troxclair for Texas,,,,,,12600 Hill Country Boulevard,Suite R-130 #124,Bee Cave,TX,78738,,,2024-10-23,500.00,,Non-federal contribution; TX House,,,,,,,,,,,,,,,,,,,,
SB29,C00225342,SB29.11068,,,CCM,"Friends of Cecil Bell, Jr.",,,,,,18230 FM 1488,Suite 302,Magnolia,TX,77354,,,2024-10-29,500.00,,Non-federal contribution; TX House,,,,,,,,,,,,,,,,,,,,
SB29,C00225342,SB29.10595,,,CCM,Friends of Dave Koehler,,,,,,1413 NE Madison Avenue,,Peoria,IL,61603,,,2024-10-21,500.00,,Non-federal contribution; IL Senate,,,,,,,,,,,,,,,,,,,,
SB29,C00225342,SB29.10598,,,CCM,Friends of Jaime M. Andrade,,,,,,3655 N Kedzie Ave,,Chicago,IL,60618,,,2024-10-21,500.00,,Non-federal contribution; IL House,,,,,,,,,,,,,,,,,,,,
SB29,C00225342,SB29.10594,,,CCM,Friends of Stephanie Kifowit,,,,,,P.O. Box 1414,,Aurora,IL,60507,,,2024-10-21,1000.00,,Non-federal contribution; IL House,,,,,,,,,,,,,,,,,,,,
SB29,C00225342,SB29.10609,,,CCM,Gene Wu Campaign,,,,,,5522 Jessamine,,Houston,TX,77081,,,2024-10-23,500.00,,Non-federal contribution; TX House,,,,,,,,,,,,,,,,,,,,
SB29,C00225342,SB29.10614,,,CCM,Greg Abbott Campaign,,,,,,P.O. Box 308,,Austin,TX,78767,,,2024-10-23,5000.00,,Non-federal contribution; TX Governor,,,,,,,,,,,,,,,,,,,,
SB29,C00225342,SB29.10619,,,CCM,Joe Moody Campaign,,,,,,5675 Woodrow Bean,Suite 12,El Paso,TX,79924,,,2024-10-23,1000.00,,Non-federal contribution; TX House,,,,,,,,,,,,,,,,,,,,
SB29,C00225342,SB29.10601,,,CCM,Juan 'Chuy' Hinojosa Campaign,,,,,,"612 W. Nolana, Suite 410",,McAllen,TX,78504,,,2024-10-29,1000.00,,Non-federal contribution; TX Senate,,,,,,,,,,,,,,,,,,,,
SB29,C00225342,SB29.10602,,,CCM,Linda Garcia Campaign,,,,,,1908 Haddock Drive,,Mesquite,TX,75149,,,2024-10-18,500.00,,Non-federal contribution; TX House,,,,,,,,,,,,,,,,,,,,
SB29,C00225342,SB29.10604,,,CCM,Mayes Middleton Campaign,,,,,,P.O. Box 300,,Wallisville,TX,77597,,,2024-10-23,1000.00,,Non-federal contribution; TX Senate,,,,,,,,,,,,,,,,,,,,
SB29,C00225342,SB29.10616,,,CCM,Oscar Longoria Campaign,,,,,,P.O. Box 4224,,Mission,TX,78572,,,2024-10-23,500.00,,Non-federal contribution; TX House,,,,,,,,,,,,,,,,,,,,
SB29,C00225342,SB29.10593,,,CCM,People for Brandon Scott,,,,,,1215 E. Fort Avenue,Suite 106,Baltimore,MD,21230,,,2024-11-07,3500.00,,Non-federal contribution; Baltimore City Mayor,,,,,,,,,,,,,,,,,,,,
SB29,C00225342,SB29.10600,,,CCM,Sarah Eckhardt Campaign,,,,,,P.O. Box 301586,,Austin,TX,78703,,,2024-10-29,500.00,,Non-federal contriution; TX Senate,,,,,,,,,,,,,,,,,,,,
SB29,C00225342,SB29.10620,,,CCM,Sergio Munoz Campaign,,,,,,1110 South Closner Blvd.,,Edinburg,TX,78539,,,2024-10-23,500.00,,Non-federal contribution; TX House,,,,,,,,,,,,,,,,,,,,
SB29,C00225342,SB29.10596,,,CCM,Stadelman for State Senate,,,,,,P.O. Box 1551,,Rockford,IL,61107,,,2024-10-21,500.00,,Non-federal contribution; IL Senate,,,,,,,,,,,,,,,,,,,,
SB29,C00225342,SB29.10605,,,CCM,Stan Lambert Campaign,,,,,,P.O. Box 3752,,Abilene,TX,79604,,,2024-10-23,500.00,,Non-federal contribution; TX House,,,,,,,,,,,,,,,,,,,,
SB29,C00225342,SB29.10611,,,CCM,Terry Canales Campaign,,,,,,2727 W. University Drive,,Edinburg,TX,78539,,,2024-10-23,1000.00,,Non-federal contribution; TX House,,,,,,,,,,,,,,,,,,,,
SB29,C00225342,SB29.10607,,,CCM,Toni Rose Campaign,,,,,,P.O. Box 41867,,Dallas,TX,75241,,,2024-10-23,1000.00,,Non-federal contribution; TX House,,,,,,,,,,,,,,,,,,,,
SB29,C00225342,SB29.10623,,,CCM,Trey Martinez Fischer Campaign,,,,,,"130 E. Travis, Suite 425",,San Antonio,TX,78205,,,2024-10-23,500.00,,Non-federal contribution; TX House,,,,,,,,,,,,,,,,,,,,
