form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00252940,500270442,,,CCM,A WHOLE LOT OF PEOPLE FOR GRIJALVA CONGRESSIONAL COMMITTEE,,,,,,PO Box 1242,,Tucson,AZ,857021242,P2024,,2023-09-28,2000.00,0.00,Contribution,,C00374058,,,GRIJALVA,RAUL M,,,,H,AZ,07,,,,,,,,
SB23,C00252940,500270432,,,CCM,ANDREI FOR ARIZONA,,,,,,PO Box 26058,,Phoenix,AZ,850686058,P2024,,2023-09-28,1000.00,0.00,Contribution,,C00837062,,,CHERNY,ANDREI,,,,H,AZ,01,,,,,,,,
SB23,C00252940,500270423,,,CCM,ANGIE CRAIG FOR CONGRESS,,,,,,PO Box 22116,,Eagan,MN,551220116,P2024,,2023-09-28,1000.00,0.00,Contribution,,C00575209,,,CRAIG,ANGELA DAWN,,,,H,MN,02,,,,,,,,
SB23,C00252940,500270413,,,CCM,ANGUS KING FOR US SENATE CAMPAIGN,,,,,,114 Maine St,Ste 1A,Brunswick,ME,040112029,P2024,,2023-09-13,1000.00,0.00,Contribution,,C00516047,,,KING,ANGUS STANLEY JR,,,,S,ME,00,,,,,,,,
SB23,C00252940,10483361C,10483361,SA11AI,CCM,BOB CASEY FOR SENATE INC,,,,,,PO Box 58746,,Philadelphia,PA,191028746,,,2023-09-14,1000.00,0.00,Conduit Contribution,,C00431056,,,CASEY,ROBERT P JR,,,,S,PA,00,,,,,,,X,Earmarked by Kai Anderson
SB23,C00252940,500270443,,,CCM,BOB CASEY FOR SENATE INC,,,,,,PO Box 58746,,Philadelphia,PA,191028746,G2024,,2023-09-29,845.78,0.00,Contribution,,C00431056,,,CASEY,ROBERT P JR,,,,S,PA,00,,,,,,,,
SB23,C00252940,500270444,,,CCM,BOB CASEY FOR SENATE INC,,,,,,PO Box 58746,,Philadelphia,PA,191028746,P2024,,2023-09-29,1654.22,0.00,Contribution,,C00431056,,,CASEY,ROBERT P JR,,,,S,PA,00,,,,,,,,
SB23,C00252940,500270427,,,CCM,CARTWRIGHT FOR CONGRESS,,,,,,PO Box 414,,Scranton,PA,185010414,P2024,,2023-09-28,1000.00,0.00,Contribution,,C00509968,,,CARTWRIGHT,MATT,,,,H,PA,08,,,,,,,,
SB23,C00252940,500270428,,,CCM,CHRIS DELUZIO FOR CONGRESS,,,,,,PO Box 16210,,Pittsburgh,PA,152420210,P2024,,2023-09-28,1000.00,0.00,Contribution,,C00787648,,,DELUZIO,CHRISTOPHER,,,,H,PA,17,,,,,,,,
SB23,C00252940,500270424,,,CCM,CHRIS PAPPAS FOR CONGRESS,,,,,,PO Box 313,,Manchester,NH,031050313,P2024,,2023-09-28,1000.00,0.00,Contribution,,C00660464,,,PAPPAS,CHRIS,,,,H,NH,01,,,,,,,,
SB23,C00252940,500270441,,,CCM,CHRISTINA BOHANNAN FOR CONGRESS,,,,,,PO Box 722,,Iowa City,IA,522440722,P2024,,2023-09-28,1000.00,0.00,Contribution,,C00787820,,,BOHANNAN,CHRISTINA,,,,H,IA,01,,,,,,,,
SB23,C00252940,500270410,,,CCM,CHUY GARCIA FOR CONGRESS,,,,,,3520 S Archer Ave,,Chicago,IL,606091104,P2024,,2023-09-13,1000.00,0.00,Contribution,,C00661777,,,GARCIA,JESUS,,,,H,IL,04,,,,,,,,
SB23,C00252940,500270451,,,PAC,CLEAN PAC,,,,,,PO Box 151563,,San Rafael,CA,949151563,O2023,Other,2023-09-13,500.00,0.00,Contribution,,C00564260,CLEAN PAC,,,,,,,,,,,,,,,,,
SB23,C00252940,500270439,,,CCM,COLIN ALLRED FOR SENATE,,,,,,PO Box 601631,,Dallas,TX,753601631,P2024,,2023-09-28,1000.00,0.00,Contribution,,C00839597,,,ALLRED,COLIN,,,,S,TX,00,,,,,,,,
SB23,C00252940,500270447,,,CCM,DAN GOLDMAN FOR NEW YORK,,,,,,PO Box 3306,,New York,NY,100083306,P2024,,2023-09-30,500.00,0.00,Contribution,,C00816660,,,Goldman,Daniel,,,,H,NY,10,,,,,,,,
SB23,C00252940,500270448,,,CCM,DEBBIE DINGELL FOR CONGRESS,,,,,,19855 Outer Dr,Ste 103,Dearborn,MI,481242022,P2024,,2023-09-30,1000.00,0.00,Contribution,,C00558213,,,DINGELL,DEBBIE,,,,H,MI,06,,,,,,,,
SB23,C00252940,500270437,,,CCM,DEBBIE FOR FLORIDA,,,,,,PO Box 432250,,South Miami,FL,332432250,P2024,,2023-09-28,1000.00,0.00,Contribution,,C00848648,,,MUCARSEL-POWELL,DEBBIE,,,,S,FL,00,,,,,,,,
SB23,C00252940,500270411,,,CCM,DR KIM SCHRIER FOR CONGRESS,,,,,,3020 Issaquah Pine Lake Rd SE,# 331,Sammamish,WA,980757253,P2024,,2023-09-13,1000.00,0.00,Contribution,,C00652628,,,SCHRIER,KIM,,,,H,WA,08,,,,,,,,
SB23,C00252940,500270429,,,CCM,DR KIM SCHRIER FOR CONGRESS,,,,,,3020 Issaquah Pine Lake Rd SE,# 331,Sammamish,WA,980757253,P2024,,2023-09-28,1000.00,0.00,Contribution,,C00652628,,,SCHRIER,KIM,,,,H,WA,08,,,,,,,,
SB23,C00252940,500270422,,,CCM,FRIENDS OF DAN KILDEE,,,,,,PO Box 248,,Flint,MI,485010248,P2024,,2023-09-28,1000.00,0.00,Contribution,,C00499947,,,KILDEE,DANIEL T.,,,,H,MI,08,,,,,,,,
SB23,C00252940,500270421,,,CCM,FRIENDS OF JAHANA HAYES,,,,,,PO Box 1487,,Waterbury,CT,067211487,P2024,,2023-09-28,1000.00,0.00,Contribution,,C00677898,,,HAYES,JAHANA,,,,H,CT,05,,,,,,,,
SB23,C00252940,500270450,,,CCM,GABE AMO FOR CONGRESS,,,,,,PO Box 40457,,Providence,RI,029400457,O2023,Special General,2023-09-30,1000.00,0.00,Contribution,,C00838060,,,AMO,GABRIEL,F,,,H,RI,01,,,,,,,,
SB23,C00252940,500270418,,,CCM,GABE VASQUEZ FOR CONGRESS,,,,,,PO Box L,,Mesilla,NM,880464612,G2024,,2023-09-13,1500.00,0.00,Contribution,,C00789404,,,VASQUEZ,GABRIEL,,,,H,NM,02,,,,,,,,
SB23,C00252940,500270436,,,CCM,GALLEGO FOR ARIZONA,,,,,,PO Box 1710,,Phoenix,AZ,850011710,P2024,,2023-09-28,1000.00,0.00,Contribution,,C00558627,,,GALLEGO,RUBEN,,,,S,AZ,00,,,,,,,,
SB23,C00252940,500270440,,,CCM,George Whitesides For Congress,,,,,,Address Requested,,Washington,DC,20005,P2024,,2023-09-28,1000.00,0.00,Contribution,,C00834028,,,Whitesides,George,,,,H,CA,27,,,,,,,,
