form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00252940,500270406,,,ORG,Amalgamated Bank,,,,,,275 7Th Ave,,New York,NY,100016708,,,2023-09-27,28.68,0.00,Bank Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00252940,500270407,,,ORG,Amalgamated Bank,,,,,,275 7Th Ave,,New York,NY,100016708,,,2023-09-27,110.17,0.00,Bank Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00252940,500270405,,,ORG,Bill.Com,,,,,,1810 Embarcadero Rd,,Palo Alto,CA,943033308,,,2023-09-12,138.53,0.00,Payment processing subscription fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00252940,500270513,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Ste 700,Washington,DC,200051036,P2024,,2023-09-01,-14.75,0.00,Staff Time and Emails for Fundraising Message (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00252940,500270514,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Ste 700,Washington,DC,200051036,G2023,,2023-09-12,-2.58,0.00,Staff Time and Emails for Fundraising Message (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00252940,500270515,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Ste 700,Washington,DC,200051036,G2023,,2023-09-12,-2.58,0.00,Staff Time and Emails for Fundraising Message (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00252940,500270516,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Ste 700,Washington,DC,200051036,G2023,,2023-09-12,-2.58,0.00,Staff Time and Emails for Fundraising Message (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00252940,500270517,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Ste 700,Washington,DC,200051036,G2023,,2023-09-12,-2.58,0.00,Staff Time and Emails for Fundraising Message (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00252940,500270518,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Ste 700,Washington,DC,200051036,G2023,,2023-09-12,-2.58,0.00,Staff Time and Emails for Fundraising Message (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00252940,500270519,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Ste 700,Washington,DC,200051036,G2023,,2023-09-12,-2.58,0.00,Staff Time and Emails for Fundraising Message (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00252940,500270520,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Ste 700,Washington,DC,200051036,G2023,,2023-09-12,-2.58,0.00,Staff Time and Emails for Fundraising Message (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00252940,500270521,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Ste 700,Washington,DC,200051036,G2023,,2023-09-22,-1.88,0.00,Staff Time and Emails for Fundraising Message (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00252940,500270522,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Ste 700,Washington,DC,200051036,G2023,,2023-09-22,-1.88,0.00,Staff Time and Emails for Fundraising Message (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00252940,500270523,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Ste 700,Washington,DC,200051036,G2023,,2023-09-22,-1.88,0.00,Staff Time and Emails for Fundraising Message (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00252940,500270524,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Ste 700,Washington,DC,200051036,G2023,,2023-09-22,-1.88,0.00,Staff Time and Emails for Fundraising Message (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00252940,500270525,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Ste 700,Washington,DC,200051036,G2023,,2023-09-22,-1.88,0.00,Staff Time and Emails for Fundraising Message (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00252940,500270526,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Ste 700,Washington,DC,200051036,G2023,,2023-09-22,-1.88,0.00,Staff Time and Emails for Fundraising Message (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00252940,500270527,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Ste 700,Washington,DC,200051036,G2023,,2023-09-22,-1.88,0.00,Staff Time and Emails for Fundraising Message (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00252940,500270495,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Ste 700,Washington,DC,200051036,P2024,,2023-09-25,-50.00,0.00,Endorsement-related expenses (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00252940,500270496,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Ste 700,Washington,DC,200051036,P2024,,2023-09-26,-50.00,0.00,Endorsement-related expenses (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00252940,500270497,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Ste 700,Washington,DC,200051036,P2024,,2023-09-27,-50.00,0.00,Endorsement-related expenses (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00252940,500270498,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Ste 700,Washington,DC,200051036,P2024,,2023-09-28,-12.51,0.00,Endorsement-related expenses (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00252940,500270499,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Ste 700,Washington,DC,200051036,P2024,,2023-09-28,-12.51,0.00,Endorsement-related expenses (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00252940,500270500,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Ste 700,Washington,DC,200051036,P2024,,2023-09-28,-12.51,0.00,Endorsement-related expenses (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00252940,500270501,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Ste 700,Washington,DC,200051036,P2024,,2023-09-28,-12.51,0.00,Endorsement-related expenses (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00252940,500270502,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Ste 700,Washington,DC,200051036,P2024,,2023-09-28,-12.51,0.00,Endorsement-related expenses (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00252940,500270503,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Ste 700,Washington,DC,200051036,P2024,,2023-09-28,-12.51,0.00,Endorsement-related expenses (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00252940,500270504,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Ste 700,Washington,DC,200051036,P2024,,2023-09-28,-12.51,0.00,Endorsement-related expenses (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00252940,500270505,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Ste 700,Washington,DC,200051036,P2024,,2023-09-28,-12.51,0.00,Endorsement-related expenses (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00252940,500270506,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Ste 700,Washington,DC,200051036,P2024,,2023-09-28,-12.51,0.00,Endorsement-related expenses (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00252940,500270507,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Ste 700,Washington,DC,200051036,P2024,,2023-09-28,-12.51,0.00,Endorsement-related expenses (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00252940,500270508,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Ste 700,Washington,DC,200051036,P2024,,2023-09-28,-12.51,0.00,Endorsement-related expenses (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00252940,500270509,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Ste 700,Washington,DC,200051036,P2024,,2023-09-28,-12.51,0.00,Endorsement-related expenses (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00252940,500270510,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Ste 700,Washington,DC,200051036,O2023,Special General,2023-09-28,-12.51,0.00,Endorsement-related expenses (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00252940,500270511,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Ste 700,Washington,DC,200051036,P2024,,2023-09-28,-50.00,0.00,Endorsement-related expenses (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00252940,500270512,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Ste 700,Washington,DC,200051036,P2024,,2023-09-28,-50.00,0.00,Endorsement-related expenses (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00252940,500270528,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Ste 700,Washington,DC,200051036,P2024,,2023-09-28,-7.54,0.00,Staff Time and Emails for Fundraising Message (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00252940,500270529,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Ste 700,Washington,DC,200051036,P2024,,2023-09-28,-7.54,0.00,Staff Time and Emails for Fundraising Message (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00252940,500270530,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Ste 700,Washington,DC,200051036,P2024,,2023-09-28,-7.54,0.00,Staff Time and Emails for Fundraising Message (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00252940,500270531,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Ste 700,Washington,DC,200051036,P2024,,2023-09-28,-7.54,0.00,Staff Time and Emails for Fundraising Message (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00252940,500274691,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Ste 700,Washington,DC,200051036,P2024,,2023-09-28,-50.00,0.00,Staff Time and Emails for Fundraising Message (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00252940,500274692,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Ste 700,Washington,DC,200051036,P2024,,2023-09-28,-50.00,0.00,Staff Time and Emails for Fundraising Message (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00252940,500270532,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Ste 700,Washington,DC,200051036,P2024,,2023-09-29,-7.54,0.00,Staff Time and Emails for Fundraising Message (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00252940,500270533,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Ste 700,Washington,DC,200051036,P2024,,2023-09-29,-7.54,0.00,Staff Time and Emails for Fundraising Message (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00252940,500270534,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Ste 700,Washington,DC,200051036,P2024,,2023-09-29,-7.54,0.00,Staff Time and Emails for Fundraising Message (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00252940,500270535,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Ste 700,Washington,DC,200051036,P2024,,2023-09-29,-7.54,0.00,Staff Time and Emails for Fundraising Message (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00252940,500270536,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Ste 700,Washington,DC,200051036,P2024,,2023-09-29,-15.08,0.00,Staff Time and Emails for Fundraising Message (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00252940,500270537,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Ste 700,Washington,DC,200051036,P2024,,2023-09-29,-15.08,0.00,Staff Time and Emails for Fundraising Message (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00252940,500270408,,,ORG,Planet Direct,,,,,,7251 Coppermine Dr,,Manassas,VA,201092673,,,2023-09-25,5681.35,0.00,Postage,,,,,,,,,,,,,,,,,,,,
SB21B,C00252940,500270544,,,ORG,Stripe,,,,,,3180 18Th St,Ste 100,San Francisco,CA,941102042,,,2023-09-04,13.88,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00252940,500270356,,,ORG,Stripe,,,,,,3180 18Th St,Ste 100,San Francisco,CA,941102042,,,2023-09-05,5.27,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00252940,500270357,,,ORG,Stripe,,,,,,3180 18Th St,Ste 100,San Francisco,CA,941102042,,,2023-09-06,2.32,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00252940,500270358,,,ORG,Stripe,,,,,,3180 18Th St,Ste 100,San Francisco,CA,941102042,,,2023-09-07,6.02,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00252940,500270359,,,ORG,Stripe,,,,,,3180 18Th St,Ste 100,San Francisco,CA,941102042,,,2023-09-10,11.04,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00252940,500270360,,,ORG,Stripe,,,,,,3180 18Th St,Ste 100,San Francisco,CA,941102042,,,2023-09-11,2.85,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00252940,500270361,,,ORG,Stripe,,,,,,3180 18Th St,Ste 100,San Francisco,CA,941102042,,,2023-09-12,2.50,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00252940,500270362,,,ORG,Stripe,,,,,,3180 18Th St,Ste 100,San Francisco,CA,941102042,,,2023-09-13,3.17,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00252940,500270363,,,ORG,Stripe,,,,,,3180 18Th St,Ste 100,San Francisco,CA,941102042,,,2023-09-14,3.71,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00252940,500270364,,,ORG,Stripe,,,,,,3180 18Th St,Ste 100,San Francisco,CA,941102042,,,2023-09-17,291.76,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
