form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00737411,SE.5833,,,ORG,Rhumb Line Strategies LLC,,,,,,220 Quinn Drive,,Dripping Springs,TX,78620,G2024,,2024-10-17,28194.96,2024-10-17,113453.51,direct mail services,,C00737411,O,H4OR05304,Bynum,Janelle,,,,H,05,OR,Watkins,Nancy,H.,,,2024-12-01,
SE,C00737411,SE.5838,,,ORG,Rhumb Line Strategies LLC,,,,,,220 Quinn Drive,,Dripping Springs,TX,78620,G2024,,2024-10-17,23225.52,2024-10-17,109538.15,direct mail services,,C00737411,O,H8NY22177,Riley,Josh,,,,H,19,NY,Watkins,Nancy,H.,,,2024-12-01,
SE,C00737411,SE.5843,,,ORG,Rhumb Line Strategies LLC,,,,,,220 Quinn Drive,,Dripping Springs,TX,78620,G2024,,2024-10-21,12113.79,2024-10-21,121651.94,direct mail services,,C00737411,O,H8NY22177,Riley,Josh,,,,H,19,NY,Watkins,Nancy,H.,,,2024-12-01,
SE,C00737411,SE.5844,,,ORG,Rhumb Line Strategies LLC,,,,,,220 Quinn Drive,,Dripping Springs,TX,78620,G2024,,2024-10-21,24995.83,2024-10-21,138449.34,direct mail services,,C00737411,O,H4OR05304,Bynum,Janelle,,,,H,05,OR,Watkins,Nancy,H.,,,2024-12-01,
SE,C00737411,SE.5853,,,ORG,Rhumb Line Strategies LLC,,,,,,220 Quinn Drive,,Dripping Springs,TX,78620,G2024,,2024-10-23,16033.88,2024-10-21,154483.22,direct mail services,,C00737411,O,H4OR05304,Bynum,Janelle,,,,H,05,OR,Watkins,Nancy,H.,,,2024-12-01,
SE,C00737411,SE.5850,,,ORG,Rhumb Line Strategies LLC,,,,,,220 Quinn Drive,,Dripping Springs,TX,78620,G2024,,2024-10-23,26198.07,2024-10-23,147850.01,direct mail services,,C00737411,O,H8NY22177,Riley,Josh,,,,H,19,NY,Watkins,Nancy,H.,,,2024-12-01,
SE,C00737411,SE.5856,,,ORG,Rhumb Line Strategies LLC,,,,,,220 Quinn Drive,,Dripping Springs,TX,78620,G2024,,2024-10-25,28194.96,2024-10-24,182678.18,direct mail services,,C00737411,O,H4OR05304,Bynum,Janelle,,,,H,05,OR,Watkins,Nancy,H.,,,2024-12-01,
SE,C00737411,SE.5857,,,ORG,Rhumb Line Strategies LLC,,,,,,220 Quinn Drive,,Dripping Springs,TX,78620,G2024,,2024-10-25,23225.52,2024-10-24,171075.53,direct mail services,,C00737411,O,H8NY22177,Riley,Josh,,,,H,19,NY,Watkins,Nancy,H.,,,2024-12-01,
SE,C00737411,SE.5863,,,ORG,Rhumb Line Strategies LLC,,,,,,220 Quinn Drive,,Dripping Springs,TX,78620,G2024,,2024-10-28,13663.52,2024-10-25,184739.05,direct mail services,,C00737411,O,H8NY22177,Riley,Josh,,,,H,19,NY,Watkins,Nancy,H.,,,2024-12-01,
SE,C00737411,SE.5864,,,ORG,Rhumb Line Strategies LLC,,,,,,220 Quinn Drive,,Dripping Springs,TX,78620,G2024,,2024-10-28,24995.83,2024-10-25,207674.01,direct mail services,,C00737411,O,H4OR05304,Bynum,Janelle,,,,H,05,OR,Watkins,Nancy,H.,,,2024-12-01,
SE,C00737411,SE.5869,,,ORG,Rhumb Line Strategies LLC,,,,,,220 Quinn Drive,,Dripping Springs,TX,78620,G2024,,2024-10-29,16033.88,2024-10-29,223707.89,direct mail services,,C00737411,O,H4OR05304,Bynum,Janelle,,,,H,05,OR,Watkins,Nancy,H.,,,2024-12-01,
SE,C00737411,SE.5872,,,ORG,Rhumb Line Strategies LLC,,,,,,220 Quinn Drive,,Dripping Springs,TX,78620,G2024,,2024-10-29,12113.79,2024-10-29,196852.84,direct mail services,,C00737411,O,H8NY22177,Riley,Josh,,,,H,19,NY,Watkins,Nancy,H.,,,2024-12-01,
SE,C00737411,SE.5876,,,ORG,Rhumb Line Strategies LLC,,,,,,220 Quinn Drive,,Dripping Springs,TX,78620,G2024,,2024-10-30,26198.07,2024-10-29,223050.91,direct mail services,,C00737411,O,H8NY22177,Riley,Josh,,,,H,19,NY,Watkins,Nancy,H.,,,2024-12-01,
SE,C00737411,SE.5888,,,ORG,Victory Text LLC,,,,,,"190 Monroe Avenue, N.W.",Suite 300,Grand Rapids,MI,49503,G2024,,2024-10-29,50000.00,2024-10-18,50000.00,voter contact/text messaging,,C00737411,O,H2IA02111,Bohannan,Christina,,,,H,01,IA,Watkins,Nancy,H.,,,2024-12-01,
