form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00341396,500061419,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-08-31,2513.69,0.00,Contribution Processing Fees - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00341396,500061416,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-09-30,3438.70,0.00,Contribution Processing Fees - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00341396,500061650,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,,Washington,DC,200061202,,,2024-07-26,47.00,0.00,Bank Fees - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00341396,500063494,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,,Washington,DC,200061202,,,2024-07-26,224.29,0.00,Bank Fees - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00341396,500063497,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,,Washington,DC,200061202,,,2024-07-26,12.00,0.00,Bank Fees - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00341396,500063498,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,,Washington,DC,200061202,,,2024-07-26,12.00,0.00,Bank Fees - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00341396,500061651,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,,Washington,DC,200061202,,,2024-08-29,47.00,0.00,Bank Fees - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00341396,500063495,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,,Washington,DC,200061202,,,2024-08-29,191.30,0.00,Bank Fees - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00341396,500063499,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,,Washington,DC,200061202,,,2024-08-29,12.00,0.00,Bank Fees - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00341396,500063500,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,,Washington,DC,200061202,,,2024-08-29,12.00,0.00,Bank Fees - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00341396,500061653,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,,Washington,DC,200061202,,,2024-08-30,47.42,0.00,Bank Fees,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00341396,500063492,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,,Washington,DC,200061202,,,2024-09-26,47.00,0.00,Bank Fees - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00341396,500063496,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,,Washington,DC,200061202,,,2024-09-26,214.52,0.00,Bank Fees - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00341396,500063501,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,,Washington,DC,200061202,,,2024-09-26,12.00,0.00,Bank Fees - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00341396,500063502,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,,Washington,DC,200061202,,,2024-09-26,12.00,0.00,Bank Fees - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00341396,500061802,,,ORG,"ProgressNow, Inc.",,,,,,PO Box 664,,Earlysville,VA,229360664,,,2024-09-30,150000.00,0.00,Contribution,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00341396,500061847,,,COM,Vote Rev,,,,,,611 Pennsylvania Ave SE,# 143,Washington,DC,200034303,,,2024-09-23,50000.00,0.00,Contribution,,C00685628,Vote Rev,,,,,,,,,,,,,,,,,Non-Contribution Account
