form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00556860,BE211,,,ORG,76 Words Company,,,,,,1328 Florida Avenue Northwest,,Washington,DC,20009,G2024,,2024-10-17,181659.47,2024-11-01,711597.24,Digital Ads (10/17-11/5). Actual amount for 24-hour report filed 10/17,24A,,O,,Baugh,Scott,,,,H,47,CA,Ragsac,Nikki,,,,2024-12-05,
SE,C00556860,BE212,,,ORG,76 Words Company,,,,,,1328 Florida Avenue Northwest,,Washington,DC,20009,G2024,,2024-10-17,125446.33,2024-11-01,460643.42,Digital Ads (10/17-11/5). Actual amount for 24-hour report filed 10/17,24A,,O,,Duarte,John,,,,H,13,CA,Ragsac,Nikki,,,,2024-12-05,
SE,C00556860,BE213,,,ORG,76 Words Company,,,,,,1328 Florida Avenue Northwest,,Washington,DC,20009,G2024,,2024-10-17,98213.26,2024-11-01,196366.39,Digital Ads (10/17-11/5). Actual amount for 24-hour reports filed 10/17 and 10/23,24A,,O,,Garcia,Mike,,,,H,27,CA,Ragsac,Nikki,,,,2024-12-05,
SE,C00556860,BE214,,,ORG,76 Words Company,,,,,,1328 Florida Avenue Northwest,,Washington,DC,20009,G2024,,2024-10-17,133581.65,2024-11-01,532736.37,Digital Ads (10/17-11/5). Actual amount for 24-hour report filed 10/17,24A,,O,,Steel,Michelle,,,,H,45,CA,Ragsac,Nikki,,,,2024-12-05,
SE,C00556860,BE215,,,ORG,76 Words Company,,,,,,1328 Florida Avenue Northwest,,Washington,DC,20009,G2024,,2024-10-17,19497.42,2024-11-01,32920.45,Digital Ads (10/17-11/5). Actual amount for 24-hour report filed 11/2,24A,,O,,Calvert,Ken,,,,H,41,CA,Ragsac,Nikki,,,,2024-12-05,
SE,C00556860,BE216,,,ORG,76 Words Company,,,,,,1328 Florida Avenue Northwest,,Washington,DC,20009,G2024,,2024-10-17,136.17,2024-11-01,3111.01,Digital Ads (10/17-11/5). Actual amount for 24-hour report filed 10/17,24A,,O,,Kim,Young,,,,H,40,CA,Ragsac,Nikki,,,,2024-12-05,
SE,C00556860,BE217,,,ORG,76 Words Company,,,,,,1328 Florida Avenue Northwest,,Washington,DC,20009,G2024,,2024-10-17,2042.06,2024-11-01,5946.02,Digital Ads (10/17-11/5). Actual amount for 24-hour report filed 10/17,24A,,O,,Kiley,Kevin,,,,H,03,CA,Ragsac,Nikki,,,,2024-12-05,
SE,C00556860,BE218,,,ORG,76 Words Company,,,,,,1328 Florida Avenue Northwest,,Washington,DC,20009,G2024,,2024-10-17,9411.68,2024-11-01,17867.67,Digital Ads (10/17-11/5). Actual amount for 24-hour report filed 10/17,24A,,O,,Valadao,David,,,,H,22,CA,Ragsac,Nikki,,,,2024-12-05,
SE,C00556860,BE219,,,ORG,76 Words Company,,,,,,1328 Florida Avenue Northwest,,Washington,DC,20009,G2024,,2024-10-17,178048.55,2024-11-01,711597.24,Digital Ads (10/17-11/5). Actual amount for 24-hour report filed 10/17,24E,,S,,Min,Dave,,,,H,47,CA,Ragsac,Nikki,,,,2024-12-05,
SE,C00556860,BE220,,,ORG,76 Words Company,,,,,,1328 Florida Avenue Northwest,,Washington,DC,20009,G2024,,2024-10-17,7058.56,2024-11-01,32920.45,Digital Ads (10/17-11/5). Actual amount for 24-hour report filed 11/2,24E,,S,,Rollins,Will,,,,H,41,CA,Ragsac,Nikki,,,,2024-12-05,
SE,C00556860,BE221,,,ORG,76 Words Company,,,,,,1328 Florida Avenue Northwest,,Washington,DC,20009,G2024,,2024-10-17,97192.51,2024-11-01,460643.42,Digital Ads (10/17-11/5). Actual amount for 24-hour report filed 10/17,24E,,S,,Gray,Adam,,,,H,13,CA,Ragsac,Nikki,,,,2024-12-05,
SE,C00556860,BE222,,,ORG,76 Words Company,,,,,,1328 Florida Avenue Northwest,,Washington,DC,20009,G2024,,2024-10-17,94016.67,2024-11-01,196366.39,Digital Ads (10/17-11/5). Actual amount for 24-hour reports filed 10/17 and 10/23,24E,,S,,Whitesides,George,,,,H,27,CA,Ragsac,Nikki,,,,2024-12-05,
SE,C00556860,BE223,,,ORG,76 Words Company,,,,,,1328 Florida Avenue Northwest,,Washington,DC,20009,G2024,,2024-10-17,104026.44,2024-11-01,532736.37,Digital Ads (10/17-11/5). Actual amount for 24-hour report filed 10/17,24E,,S,,Tran,Derek,,,,H,45,CA,Ragsac,Nikki,,,,2024-12-05,
SE,C00556860,BE224,,,ORG,76 Words Company,,,,,,1328 Florida Avenue Northwest,,Washington,DC,20009,G2024,,2024-10-17,31.74,2024-11-01,3111.01,Digital Ads (10/17-11/5). Actual amount for 24-hour report filed 10/17,24E,,S,,Kerr,Joe,,,,H,40,CA,Ragsac,Nikki,,,,2024-12-05,
SE,C00556860,BE225,,,ORG,76 Words Company,,,,,,1328 Florida Avenue Northwest,,Washington,DC,20009,G2024,,2024-10-17,505.81,2024-11-01,5946.02,Digital Ads (10/17-11/5). Actual amount for 24-hour report filed 10/17,24E,,S,,Morse,Jessica,,,,H,03,CA,Ragsac,Nikki,,,,2024-12-05,
SE,C00556860,BE226,,,ORG,76 Words Company,,,,,,1328 Florida Avenue Northwest,,Washington,DC,20009,G2024,,2024-10-17,4184.09,2024-11-01,17867.67,Digital Ads (10/17-11/5). Actual amount for 24-hour report filed 10/17,24E,,S,,Salas,Rudy,,,,H,22,CA,Ragsac,Nikki,,,,2024-12-05,
SE,C00556860,BE178,,,ORG,Planned Parenthood Affiliates of California,,,,,,"1201 K Street, Suite 710",,Sacramento,CA,95814,G2024,,2024-10-17,136.09,2024-10-17,532736.37,Staff Time (10/17-11/5). Actual amount for 24-hour report filed on 10/17,24A,,O,,Steel,Michelle,,,,H,45,CA,Ragsac,Nikki,,,,2024-12-05,X
SE,C00556860,BE179,,,ORG,Planned Parenthood Affiliates of California,,,,,,"1201 K Street, Suite 710",,Sacramento,CA,95814,G2024,,2024-10-17,136.09,2024-10-17,711597.24,Staff Time (10/17-11/5).  Actual amount for 24-hour report filed on 10/17,24A,,O,,Baugh,Scott,,,,H,47,CA,Ragsac,Nikki,,,,2024-12-05,X
SE,C00556860,BE181,,,ORG,Planned Parenthood Affiliates of California,,,,,,"1201 K Street, Suite 710",,Sacramento,CA,95814,G2024,,2024-10-17,235.14,2024-10-17,532736.37,Staff Time (10/17-11/5). Actual amount for 24-hour report filed on 10/17,24E,,S,,Tran,Derek,,,,H,45,CA,Ragsac,Nikki,,,,2024-12-05,X
SE,C00556860,BE182,,,ORG,Planned Parenthood Affiliates of California,,,,,,"1201 K Street, Suite 710",,Sacramento,CA,95814,G2024,,2024-10-17,257.73,2024-10-17,711597.24,Staff Time (10/17-11/5). Actual amount for 24-hour report filed on 10/17,24E,,S,,Min,Dave,,,,H,47,CA,Ragsac,Nikki,,,,2024-12-05,X
SE,C00556860,BE195,,,ORG,Planned Parenthood Affiliates of California,,,,,,"1201 K Street, Suite 710",,Sacramento,CA,95814,G2024,,2024-10-17,188.94,2024-10-17,196366.39,Staff Time (10/17-11/5). Actual amount for 24-hour report filed on 10/17,24A,,O,,Garcia,Mike,,,,H,27,CA,Ragsac,Nikki,,,,2024-12-05,X
SE,C00556860,BE196,,,ORG,Planned Parenthood Affiliates of California,,,,,,"1201 K Street, Suite 710",,Sacramento,CA,95814,G2024,,2024-10-17,44.87,2024-10-17,32920.45,Staff Time (10/17-11/5). Actual amount for 24-hour report filed on 11/2,24A,,O,,Calvert,Ken,,,,H,41,CA,Ragsac,Nikki,,,,2024-12-05,X
SE,C00556860,BE200,,,ORG,Planned Parenthood Affiliates of California,,,,,,"1201 K Street, Suite 710",,Sacramento,CA,95814,G2024,,2024-10-17,388.15,2024-10-17,32920.45,Staff Time (10/17-11/5). Actual amount for 24-hour report filed on 10/17,24E,,S,,Rollins,Will,,,,H,41,CA,Ragsac,Nikki,,,,2024-12-05,X
SE,C00556860,BE202,,,ORG,Planned Parenthood Affiliates of California,,,,,,"1201 K Street, Suite 710",,Sacramento,CA,95814,G2024,,2024-10-17,144.24,2024-10-17,196366.39,Staff Time (10/17-11/5). Actual amount for 24-hour report filed on 10/17,24E,,S,,Whitesides,George,,,,H,27,CA,Ragsac,Nikki,,,,2024-12-05,X
SE,C00556860,BE208,,,ORG,Planned Parenthood Affiliates of California,,,,,,"1201 K Street, Suite 710",,Sacramento,CA,95814,G2024,,2024-11-01,963.83,2024-11-01,32920.45,Text Messages,24E,,S,,Rollins,Will,,,,H,41,CA,Ragsac,Nikki,,,,2024-12-05,X
SE,C00556860,BE209,,,ORG,Planned Parenthood Affiliates of California,,,,,,"1201 K Street, Suite 710",,Sacramento,CA,95814,G2024,,2024-11-01,963.83,2024-11-01,532736.37,Text Messages,24E,,S,,Tran,Derek,,,,H,45,CA,Ragsac,Nikki,,,,2024-12-05,X
SE,C00556860,BE210,,,ORG,Planned Parenthood Affiliates of California,,,,,,"1201 K Street, Suite 710",,Sacramento,CA,95814,G2024,,2024-11-01,963.84,2024-11-01,711597.24,Text Messages,24E,,S,,Min,Dave,,,,H,47,CA,Ragsac,Nikki,,,,2024-12-05,X
SE,C00556860,BE174,,,ORG,"The Pivot Group, Inc.",,,,,,"1720 I Street, NW, Suite 550",,Washington,DC,20006,G2024,,2024-10-16,31049.76,2024-10-17,711597.24,Mailer,24A,,O,,Baugh,Scott,,,,H,47,CA,Ragsac,Nikki,,,,2024-12-05,
SE,C00556860,BE175,,,ORG,"The Pivot Group, Inc.",,,,,,"1720 I Street, NW, Suite 550",,Washington,DC,20006,G2024,,2024-10-16,38246.88,2024-10-17,532736.37,Mailer,24A,,O,,Steel,Michelle,,,,H,45,CA,Ragsac,Nikki,,,,2024-12-05,
SE,C00556860,BE176,,,ORG,"The Pivot Group, Inc.",,,,,,"1720 I Street, NW, Suite 550",,Washington,DC,20006,G2024,,2024-10-16,28985.52,2024-10-17,460643.42,Mailer,24A,,O,,Duarte,John,,,,H,13,CA,Ragsac,Nikki,,,,2024-12-05,
SE,C00556860,XEALC123,,,ORG,"The Pivot Group, Inc.",,,,,,"1720 I Street, NW, Suite 550",,Washington,DC,20006,G2024,,2024-10-28,15254.32,2024-10-17,460643.42,Mailer,24E,,S,,Gray,Adam,,,,H,13,CA,Ragsac,Nikki,,,,2024-12-05,
SE,C00556860,XEALC124,,,ORG,"The Pivot Group, Inc.",,,,,,"1720 I Street, NW, Suite 550",,Washington,DC,20006,G2024,,2024-10-28,20034.08,2024-10-17,532736.37,Mailer,24E,,S,,Tran,Derek,,,,H,45,CA,Ragsac,Nikki,,,,2024-12-05,
SE,C00556860,XEALC125,,,ORG,"The Pivot Group, Inc.",,,,,,"1720 I Street, NW, Suite 550",,Washington,DC,20006,G2024,,2024-10-28,16264.16,2024-10-17,711597.24,Mailer,24E,,S,,Min,Dave,,,,H,47,CA,Ragsac,Nikki,,,,2024-12-05,
SE,C00556860,XEALC126,,,ORG,"The Pivot Group, Inc.",,,,,,"1720 I Street, NW, Suite 550",,Washington,DC,20006,G2024,,2024-10-28,15254.32,2024-10-17,460643.42,Mailer,24A,,O,,Duarte,John,,,,H,13,CA,Ragsac,Nikki,,,,2024-12-05,
SE,C00556860,XEALC127,,,ORG,"The Pivot Group, Inc.",,,,,,"1720 I Street, NW, Suite 550",,Washington,DC,20006,G2024,,2024-10-28,16264.16,2024-10-17,711597.24,Mailer,24A,,O,,Baugh,Scott,,,,H,47,CA,Ragsac,Nikki,,,,2024-12-05,
SE,C00556860,XEALC128,,,ORG,"The Pivot Group, Inc.",,,,,,"1720 I Street, NW, Suite 550",,Washington,DC,20006,G2024,,2024-10-28,20034.08,2024-10-17,532736.37,Mailer,24A,,O,,Steel,Michelle,,,,H,45,CA,Ragsac,Nikki,,,,2024-12-05,
SE,C00556860,BE203,,,ORG,Uplift,,,,,,2120 University Avenue,,Berkeley,CA,94704,G2024,,2024-10-24,666.67,2024-10-24,6219.53,Digital Ad,24E,,S,,Schiff,Adam,,,,S,30,CA,Ragsac,Nikki,,,,2024-12-05,X
SE,C00556860,BE204,,,ORG,Uplift,,,,,,2120 University Avenue,,Berkeley,CA,94704,G2024,,2024-10-24,1333.33,2024-10-24,117215.79,Digital Ad,24E,,S,,Harris,Kamala,,,,P,,,Ragsac,Nikki,,,,2024-12-05,X
