form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00250027,SB23.17976,,,CCM,ALASKANS FOR DON YOUNG,,,,,,2504 FAIRBANKS ST,,ANCHORAGE,AK,99503,G2020,,2024-09-24,-1000.00,,Voided Payment - 10/12/20 Check not Cashed,,C00012229,,,,,,,,H,AK,00,,,,,,,,
SB23,C00250027,SB23.17971,,,PAC,BLUEGRASS COMMITTEE,,,,,,"220 1/2 E ST., NE",,WASHINGTON,DC,20002,O2019,Annual,2024-09-24,-2500.00,,Voided Payment - 9/16/19 Check not Cashed,,C00235655,,,,,,,,,,,,,,,,,,
SB23,C00250027,SB23.17972,,,CCM,CAPITO FOR WEST VIRGINIA,,,,,,PO BOX 11519,,CHARLESTON,WV,25339,P2020,,2024-09-24,-2500.00,,Voided Payment - 12/9/19 Check not Cashed,,C00539825,,,,,,,,S,WV,00,,,,,,,,
SB23,C00250027,SB23.17973,,,CCM,CITIZENS FOR JOHN RUTHERFORD,,,,,,3030 HARTLEY RD,STE 120,JACKSONVILLE,FL,32257,P2020,,2024-09-24,-1000.00,,Voided Payment - 3/10/20 Check not Cashed,,C00615294,,,,,,,,H,FL,04,,,,,,,,
SB23,C00250027,SB23.17977,,,CCM,DEFAZIO FOR CONGRESS,,,,,,PO BOX 1316,,SPRINGFIELD,OR,97477,P2022,,2024-09-24,-2500.00,,Voided Payment - 11/16/21 Check not Cashed,,C00215905,,,,,,,,H,OR,04,,,,,,,,
SB23,C00250027,SB23.17979,,,CCM,FRIENDS OF JOHN BARRASSO,,,,,,PO BOX 52008,,CASPER,WY,82605,P2024,,2024-09-24,-2500.00,,Voided Payment - 9/29/22 Check not Cashed,,C00436386,,,,,,,,S,WY,00,,,,,,,,
SB23,C00250027,SB23.17975,,,CCM,FRIENDS OF PAUL MITCHELL,,,,,,4068 HOUGH RD,,DRYDEN,MI,48428,G2020,,2024-09-24,-1000.00,,Voided Payment - 10/12/20 Check not Cashed,,C00581090,,,,,,,,H,MI,10,,,,,,,,
SB23,C00250027,SB23.17969,,,PAC,FUND FOR A CONSERVATIVE FUTURE,,,,,,PO BOX 96,,ALEXANDRIA,VA,22313,G2018,,2024-09-24,-2500.00,,Voided Payment - 9/19/18 Check not Cashed,,C00326082,,,,,,,,,,,,,,,,,,
SB23,C00250027,SB23.17978,,,CCM,MANCHIN FOR WEST VIRGINIA,,,,,,PO BOX 5202,,CHARLESTON,WV,25361,P2024,,2024-09-24,-2100.00,,Voided Payment - 5/05/22 Check not Cashed,,C00486563,,,,,,,,S,WV,00,,,,,,,,
SB23,C00250027,SB23.17970,,,CCM,MCCONNELL SENATE COMMITTEE,,,,,,PO BOX 1496,,LOUISVILLE,KY,40201,G2020,,2024-09-24,-2500.00,,Voided Payment - 9/16/19 Check not Cashed,,C00193342,,,,,,,,S,KY,00,,,,,,,,
SB23,C00250027,SB23.17966,,,CCM,Team Ryan,,,,,,320 1st St SE,,Washington,DC,20003,P2018,,2024-09-24,-5000.00,,Voided Payment - 3/9/18 Check not Cashed,,C00545947,,,,,,,,H,WI,01,,,,,,,,
SB23,C00250027,SB23.17967,,,CCM,Team Ryan,,,,,,320 1st St SE,,Washington,DC,20003,G2018,,2024-09-24,-5000.00,,Voided Payment - 3/9/18 Check not Cashed,,C00545947,,,,,,,,H,WI,01,,,,,,,,
SB23,C00250027,SB23.17968,,,CCM,Team Ryan,,,,,,320 1st St SE,,Washington,DC,20003,O2018,Annual,2024-09-24,-5000.00,,Voided Payment - 3/9/18 Check not Cashed,,C00545947,,,,,,,,H,WI,01,,,,,,,,
SB23,C00250027,SB23.17974,,,CCM,WICKER FOR SENATE,,,,,,PO BOX 64,,JACKSON,MS,39205,P2024,,2024-09-24,-2500.00,,Voided Payment - 10/12/20 Check not Cashed,,C00443218,,,,,,,,S,MS,00,,,,,,,,
