form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00770362,500909500,,,PAC,ActBlue,,,,,,PO Box 441146,,West Somerville,MA,021440031,,,2024-02-04,27.00,0.00,Merchant Fees,,C00401224,,,,,,,,,,,,,,,,,,
SB21B,C00770362,500908910,,,PAC,ActBlue,,,,,,PO Box 441146,,West Somerville,MA,021440031,,,2024-01-28,30.95,0.00,Merchant Fees,,C00401224,,,,,,,,,,,,,,,,,,
SB21B,C00770362,500912840,,,ORG,"Blue Wave Political Partners, LLC",,,,,,401 2Nd Ave S,Ste 303,Seattle,WA,981042862,,,2024-03-01,500.00,0.00,Consulting/Compliance,,,,,,,,,,,,,,,,,,,,
SB21B,C00770362,500903050,,,PAC,ActBlue,,,,,,PO Box 441146,,West Somerville,MA,021440031,,,2024-01-07,29.34,0.00,Merchant Fees,,C00401224,,,,,,,,,,,,,,,,,,
SB21B,C00770362,500916060,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,,Washington,DC,200061202,,,2024-03-27,80.00,0.00,Bank Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00770362,500900870,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,,Washington,DC,200061202,,,2024-01-26,80.00,0.00,Bank Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00770362,500912990,,,PAC,ActBlue,,,,,,PO Box 441146,,West Somerville,MA,021440031,,,2024-03-03,21.54,0.00,Merchant Fees,,C00401224,,,,,,,,,,,,,,,,,,
SB21B,C00770362,500902641,,,ORG,The Action Network,,,,,,12180 Millennium,Ste 500,Playa Vista,CA,900942948,,,2024-01-04,1191.56,0.00,Software,,,,,,,,,,,,,,,,,,,,
SB21B,C00770362,500904122,,,ORG,Pantograph Labs,,,,,,2121 Broadway,Unit 188035,Sacramento,CA,958185001,,,2024-01-11,279.81,0.00,Consulting/Digital Advertising,,,,,,,,,,,,,,,,,,,,
SB21B,C00770362,500905482,,,PAC,ActBlue,,,,,,PO Box 441146,,West Somerville,MA,021440031,,,2024-01-14,39.05,0.00,Merchant Fees,,C00401224,,,,,,,,,,,,,,,,,,
