form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00186288,0936A1948F329C4252C,,,PAC,All For Our Country Leadership PAC,,,,,,600 Pennsylvania Ave SE,Unit 15180,Washington,DC,20003,O2024,Contribution,2024-07-18,2000.00,,2024 Contribution,011,C00629212,All For Our Country Leadership PAC,,,,,,,,,,,,,,,,,
SB23,C00186288,45E195ABD8EFCE89CF9,,,CCM,Amodei For Nevada,,,,,,503 N Division St,,Carson City,NV,89703,G2024,,2024-07-18,1000.00,,2024 General,011,C00496760,Amodei,H2NV02395,Amodei,Mark,Eugene,,,H,NV,02,,,,,,,,
SB23,C00186288,E1817CC32F780A34E2D,,,PAC,At The Table!,,,,,,910 17th St NW,Ste 925,Washington,DC,20006,O2024,Contribution,2024-07-18,2500.00,,2024 Contribution,011,C00552489,At The Table!,,,,,,,,,,,,,,,,,
SB23,C00186288,ABD27893722D2B6A489,,,CCM,"Ben Cline For Congress, Inc.",,,,,,PO Box 1790,,Harrisonburg,VA,22803,G2024,,2024-07-16,2000.00,,Redesignation of 5/9/24 Disbursement,011,C00661561,Cline,H8VA06104,Cline,Benjamin,L.,,,H,VA,06,,,,,,,X,
SB23,C00186288,8661410014CD1C8289B,,,CCM,"Ben Cline For Congress, Inc.",,,,,,PO Box 1790,,Harrisonburg,VA,22803,P2024,,2024-05-09,2000.00,,As originally reported in June Monthly,011,C00661561,Cline,H8VA06104,Cline,Benjamin,L.,,,H,VA,06,,,,,,,X,
SB23,C00186288,F4ED69F992780107436,,,CCM,Blake Moore For Congress,,,,,,358 SOUTH 700 E,B505,SALT LAKE CITY,UT,84102,G2024,,2024-07-18,1500.00,,2024 General,011,C00738872,Moore,H0UT01205,Moore,Blake,D.,,,H,UT,01,,,,,,,,
SB23,C00186288,336C04C9C450ACB4548,,,CCM,Brad Knott For Congress,,,,,,PO Box 97275,,Raleigh,NC,276247275,G2024,,2024-07-03,2500.00,,2024 General,011,C00855361,Knott,H4NC13116,Knott,Brad,,,,H,NC,13,,,,,,,,
SB23,C00186288,5346CC81F6FEA86004A,,,PAC,Bulldog PAC,,,,,,PO Box 6687,,Lubbock,TX,79493,O2024,Contribution,2024-07-18,2000.00,,2024 Contribution,011,C00672733,Bulldog PAC,,,,,,,,,,,,,,,,,
SB23,C00186288,06224F85D5AAD20C264,,,CCM,Carol For Congress,,,,,,228 S Washington St,Ste 115,Alexandria,VA,22314,G2024,,2024-07-18,1500.00,,2024 General,011,C00653220,Miller,H8WV03097,Miller,Carol,Devine,,,H,WV,01,,,,,,,,
SB23,C00186288,BA9FABC25B2C0B2C971,,,CCM,Castor For Congress,,,,,,"301 W PLATT STREET, #385",,TAMPA,FL,33606,G2024,,2024-07-18,2000.00,,2024 General,011,C00410761,Castor,H6FL11126,Castor,Katherine,Anne,,,H,FL,14,,,,,,,,
SB23,C00186288,161C767CD954E9BEEC0,,,CCM,Citizens For Turner,,,,,,120 W 2nd St,Ste 1510,Dayton,OH,454021603,G2024,,2024-07-18,1000.00,,2024 General,011,C00373001,Turner,H2OH03067,Turner,Michael,R.,,,H,OH,10,,,,,,,,
SB23,C00186288,2FD99A6BF555969CD14,,,CCM,Deborah Ross For Congress,,,,,,PO Box 28258,,Raleigh,NC,27611,G2024,,2024-07-18,1000.00,,2024 General,011,C00729277,Ross,H0NC02125,Ross,Deborah,K.,,,H,NC,02,,,,,,,,
SB23,C00186288,58976B7E9AF39E34C93,,,CCM,Eric Burlison For Congress,,,,,,2135 E Independence St,# 1007,Springfield,MO,65804,P2024,,2024-07-18,1000.00,,2024 Primary,011,C00788414,Burlison,H2MO07143,Burlison,Eric,W.,,,H,MO,07,,,,,,,,
SB23,C00186288,94A74EB0897B66374DF,,,PAC,Fair Shot PAC,,,,,,600 Pennsylvania Ave SE,Unit 15180,Washington,DC,20003,O2024,Contribution,2024-07-18,4000.00,,2024 Contribution,011,C00574970,Fair Shot PAC,,,,,,,,,,,,,,,,,
SB23,C00186288,2181AB148A0A586B08C,,,CCM,Fedorchak For Nd,,,,,,PO Box 2422,,Bismarck,ND,58502,G2024,,2024-07-03,2500.00,,2024 General,011,C00869370,Fedorchak,H4ND00061,Fedorchak,Julie,,,,H,ND,01,,,,,,,,
SB23,C00186288,474F9364663E70CE78A,,,CCM,Friends Of Raja For Congress,,,,,,PO Box 681202,,Schaumburg,IL,60168,G2024,,2024-07-18,3000.00,,2024 General,011,C00575092,Krishnamoorthi,H6IL08147,Krishnamoorthi,S. Raja,,,,H,IL,08,,,,,,,,
SB23,C00186288,BFB64BB456CE5FC77BC,,,CCM,Friends To Elect Dr. Greg Murphy To Congress,,,,,,PO Box 1131,,Greenville,NC,27835,G2024,,2024-07-18,1500.00,,2024 General,011,C00697649,Murphy,H0NC03172,Murphy,Gregory,Francis,,M.D.,H,NC,03,,,,,,,,
SB23,C00186288,1F785BB2BC5AF780DC3,,,PAC,Fund For America's Future,,,,,,PO Box 1373,,Columbia,SC,292021373,O2024,Contribution,2024-07-18,2000.00,,2024 Contribution,011,C00388934,Fund For America's Future,,,,,,,,,,,,,,,,,
SB23,C00186288,79FC9AE24B0607EEA82,,,CCM,Gabe Amo For Congress,,,,,,PO Box 40457,,Providence,RI,02940,P2024,,2024-07-18,1000.00,,2024 Primary,011,C00838060,Amo,H4RI01265,Amo,Gabriel,F.,,,H,RI,01,,,,,,,,
SB23,C00186288,864AD26427033FCA208,,,CCM,Garamendi For Congress,,,,,,PO Box 2978,,Fairfield,CA,94533,G2024,,2024-07-18,1000.00,,2024 General,011,C00462697,Garamendi,H0CA10149,Garamendi,John,Raymond,,,H,CA,08,,,,,,,,
SB23,C00186288,BB2912800075A5D4DB1,,,CCM,Grace For New York,,,,,,PO Box 656555,,Fresh Meadows,NY,11365,G2024,,2024-07-18,5000.00,,2024 General,011,C00516666,Meng,H2NY06116,Meng,Grace,,,,H,NY,06,,,,,,,,
SB23,C00186288,7DAD8F1F481143AAAB0,,,CCM,Haley Stevens For Congress,,,,,,33717 Woodward Ave,# 539,Birmingham,MI,48009,G2024,,2024-07-18,1000.00,,2024 General,011,C00638650,Stevens,H8MI11254,Stevens,Haley,M.,,,H,MI,11,,,,,,,,
SB23,C00186288,67F43C6CBBAEBDC70FE,,,CCM,Herb Conaway For Congress,,,,,,PO Box 493,,Willingboro,NJ,08046,G2024,,2024-07-03,2500.00,,2024 General,011,C00859496,Conaway,H4NJ03197,Conaway,Herbert,,,,H,NJ,03,,,,,,,,
SB23,C00186288,821B25605233B0B453C,,,PAC,Hoops PAC,,,,,,PO Box 3314,,Portland,OR,97208,O2024,Contribution,2024-07-18,2500.00,,2024 Contribution,011,C00392738,Hoops PAC,,,,,,,,,,,,,,,,,
SB23,C00186288,56630096A50643DEE8B,,,CCM,John Kennedy For Us,,,,,,3337 N Hullen St,Ste 301,Metairie,LA,70002,P2028,,2024-07-18,1000.00,,2028 Primary,011,C00608398,Kennedy,S4LA00065,Kennedy,John,Neely,,,S,LA,,,,,,,,,
SB23,C00186288,C723D323041023002E3,,,CCM,Judy Chu For Congress,,,,,,16633 Ventura Blvd,Ste 1008,Encino,CA,91436,G2024,,2024-07-18,1000.00,,2024 General,011,C00458125,Chu,H0CA32101,Chu,Judy,May,,,H,CA,28,,,,,,,,
SB23,C00186288,F125537EAD161A14BD5,,,CCM,Lamonica McIver For Congress,,,,,,PO Box 25585,,Newark,NJ,07101,G2024,,2024-07-03,2500.00,,2024 General,011,C00878603,McIver,H4NJ10176,McIver,LaMonica,,,,H,NJ,10,,,,,,,,
SB23,C00186288,89AAFA4B64EA7D84AF6,,,CCM,Lori Chavez-Deremer For Congress,,,,,,13203 SE 172nd Ave,Ste 166,Happy Valley,OR,97086,G2024,,2024-07-18,1000.00,,2024 General,011,C00784520,Chavez-DeRemer,H2OR05209,Chavez-DeRemer,Lori,,,,H,OR,05,,,,,,,,
SB23,C00186288,02CE30BEC7A4ACB391D,,,CCM,Lori Trahan For Congress Committee,,,,,,PO Box 1161,,Lowell,MA,01853,P2024,,2024-07-18,1000.00,,2024 Primary,011,C00655647,Trahan,H8MA03106,Trahan,Lori,Loureiro,,,H,MA,03,,,,,,,,
SB23,C00186288,5E7092F0C7B6FF98039,,,PAC,Luchadora PAC,,,,,,1840 SOUTH GAFFEY STREET,#421,SAN PEDRO,CA,90731,O2024,Contribution,2024-07-18,1000.00,,2024 Contribution,011,C00659771,Luchadora PAC,,,,,,,,,,,,,,,,,
SB23,C00186288,90FAE136502CBBEDCF8,,,PAC,Make It Work PAC,,,,,,1032 15th St NW,Ste 247,Washington,DC,20005,O2024,Contribution,2024-07-18,5000.00,,2024 Contribution,011,C00552539,Make It Work PAC,,,,,,,,,,,,,,,,,
SB23,C00186288,CD1B3A2E30613E767D4,,,CCM,Marc For US Inc.,,,,,,PO Box 219,,Leeds,NY,12451,G2024,,2024-07-18,1000.00,,2024 General,011,C00789586,Molinaro,H2NY19127,Molinaro,Marcus,J.,,,H,NY,19,,,,,,,,
SB23,C00186288,A0E1E1977B45711DEDB,,,CCM,Messmer For Congress,,,,,,PO Box 44003,,Indianapolis,IN,46244,G2024,,2024-07-03,2500.00,,2024 General,011,C00867218,Messmer,H4IN08249,Messmer,Mark,B.,,,H,IN,08,,,,,,,,
SB23,C00186288,A66B87352C1AF442EE9,,,CCM,Mike Kelly For Congress,,,,,,PO Box 476,,Lyndora,PA,16045,G2024,,2024-07-18,1000.00,,2024 General,011,C00474189,Kelly,H0PA03271,Kelly,G. Mike,J.,,,H,PA,16,,,,,,,,
SB23,C00186288,5713D7FC91AE3A72B5B,,,PAC,Milk River PAC,,,,,,PO Box 33079,,Washington,DC,20033,O2024,Contribution,2024-07-18,5000.00,,2024 Contribution,011,C00625558,Milk River PAC,,,,,,,,,,,,,,,,,
SB23,C00186288,4B6F5CB4EB2C1D62F8F,,,CCM,Moore For Congress,,,,,,PO Box 16646,,Milwaukee,WI,53216,G2024,,2024-07-18,1000.00,,2024 General,011,C00397505,Moore,H4WI04183,Moore,Gwendolynne,Sophia,,,H,WI,04,,,,,,,,
SB23,C00186288,D6ABE5EB5C501491848,,,CCM,Moulton For Congress,,,,,,PO Box 2013,,Salem,MA,01970,P2024,,2024-07-18,1000.00,,2024 Primary,011,C00547240,Moulton,H4MA06090,Moulton,Seth,W.,,,H,MA,06,,,,,,,,
