form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00545202,B877987,,,CCM,Anderson for Louisiana,,,,,,PO Box 1464,,Baton Rouge,LA,70821,G2024,,2024-07-12,250.00,,Contribution,011,C00543694,,H4LA06070,Anderson,Quentin,,,,H,LA,06,,,,,,,,
SB23,C00545202,B877991,,,CCM,Citizens for J Christian,,,,,,PO Box 315,,Galena,OH,43021,G2024,,2024-07-12,500.00,,Contribution,011,C00851956,,H4OH12080,Jerrad,Christian,,,,H,OH,12,,,,,,,,
SB23,C00545202,B877988,,,CCM,Friends of Erik Hurt,,,,,,1136 Englewood Ct.,,Evansville,IN,47714,G2024,,2024-07-12,500.00,,Contribution,011,C00866582,,H4IN08231,Hurt,Erik,,,,H,IN,08,,,,,,,,
SB23,C00545202,B877990,,,CCM,Marquette Greene-Scott for Congress,,,,,,PO Box 734,,Rosharon,TX,77583,G2024,,2024-07-12,250.00,,Contribution,011,C00856872,,H4TX22197,Greene-Scott,Marquette,,,,H,TX,22,,,,,,,,
SB23,C00545202,B877989,,,CCM,Priscilla Gonzalez for US Congress,,,,,,105 Monticello Drive,,Lafayette,LA,70503,G2024,,2024-07-12,500.00,,Contribution,011,C00878397,,H4LA03135,Gonzalez,Priscilla,,,,H,LA,03,,,,,,,,
SB23,C00545202,B877984,,,CCM,Tamie Wilson for US,,,,,,273 Saratoga St.,,Delaware,OH,42015,G2024,,2024-07-12,250.00,,Contribution,011,C00784983,,H2OH04156,Wilson,Tamie,,,,H,OH,04,,,,,,,,
SB23,C00545202,B878931,,,CCM,Laura Friedman for Congress,,,,,,PO Box 27296,,Los Angeles,CA,90027,G2024,,2024-07-29,250.00,,Contribution,011,C00831321,,H4CA30149,Friedman,Laura,,,,H,CA,30,,,,,,,,
SB23,C00545202,B880179,,,CCM,Becca Balint for Vermont,,,,,,PO Box 291,,Burlington,VT,05402,G2024,,2024-08-08,500.00,,Contribution,011,C00797175,,H2VT01076,Balint,Rebecca,,,,H,VT, ,,,,,,,,
SB23,C00545202,B880182,,,CCM,Casten For Congress,,,,,,PO Box 132,,Downers Grove,IL,60515,G2024,,2024-08-08,500.00,,Contribution,011,C00648493,,H8IL06139,Casten,Sean,,,,H,IL,06,,,,,,,,
SB23,C00545202,B880181,,,CCM,Citizens For Eleanor Holmes Norton,,,,,,600 Pennsylvania Ave SE #15180,,Washington,DC,20003,G2024,,2024-08-08,500.00,,Contribution,011,C00244335,,H0DC00058,Norton,Eleanor Holmes,,,,H,DC, ,,,,,,,,
SB23,C00545202,B880180,,,CCM,Committee To Re-elect Henry Hank Johnson,,,,,,4153 Flat Shoals Parkway Suite 322,,Decatur,GA,30034,G2024,,2024-08-08,500.00,,Contribution,011,C00418293,,H6GA04129,Johnson,Hank,,,,H,GA,04,,,,,,,,
SB23,C00545202,B880190,,,CCM,Elizabeth Pannill Fletcher for Congress,,,,,,3262 Westheimer Road #636,,Houston,TX,77098,G2024,,2024-08-08,500.00,,Contribution,011,C00640045,,H8TX07140,Pannill Fletcher,Elizabeth,,,,H,TX,07,,,,,,,,
SB23,C00545202,B880185,,,CCM,Friends of Don Beyer,,,,,,1751 Potomac Greens Drive,,Alexandria,VA,22314,G2024,,2024-08-08,500.00,,Contribution,011,C00555888,,H4VA08224,Beyer,Don,,,Jr.,H,VA,08,,,,,,,,
SB23,C00545202,B880188,,,CCM,Greg Casar for Congress,,,,,,P.O. Box 301923,,Austin,TX,78703,G2024,,2024-08-08,500.00,,Contribution,011,C00791897,,H2TX35144,Casar,Greg,,,,H,TX,35,,,,,,,,
SB23,C00545202,B880191,,,CCM,Harris for President,,,,,,PO Box 58174,,Philadelphia,PA,19102,G2024,,2024-08-08,1000.00,,Contribution,011,C00703975,,P80000722,Harris,Kamala,,,,P,US, ,,,,,,,,
SB23,C00545202,B880186,,,CCM,Jimmy Gomez for Congress,,,,,,777 S Figueroa St Suite 4050,,Los Angeles,CA,90017,G2024,,2024-08-08,500.00,,Contribution,011,C00629659,,H7CA34011,Gomez,Jimmy,,,,H,CA,34,,,,,,,,
SB23,C00545202,B880184,,,CCM,Lofgren for Congress,,,,,,1346 The Alameda Ste. 7-380,,San Jose,CA,95126,G2024,,2024-08-08,500.00,,Contribution,011,C00289603,,H4CA16049,Lofgren,Zoe,,,,H,CA,18,,,,,,,,
SB23,C00545202,B880177,,,CCM,Mark Pocan for Congress,,,,,,PO Box 327,,Madison,WI,53701,G2024,,2024-08-08,500.00,,Contribution,011,C00502179,,H2WI02124,Pocan,Mark,,,,H,WI,02,,,,,,,,
SB23,C00545202,B880183,,,CCM,Rashida Tlaib for Congress,,,,,,P. O. Box 32777,,Detroit,MI,48232,G2024,,2024-08-08,500.00,,Contribution,011,C00668608,,H8MI13250,Tlaib,Rashida,,,,H,MI,12,,,,,,,,
SB23,C00545202,B880176,,,CCM,Ruth Torres Truth In Congress,,,,,,3330 N Galloway Ave. Ste. 304 PMB,,Mesquite,TX,75150,G2024,,2024-08-08,250.00,,Contribution,011,C00797316,,H2TX05253,Torres,Ruth,,,,H,TX,05,,,,,,,,
SB23,C00545202,B880187,,,CCM,Schakowsky for Congress,,,,,,P.O. Box 5130,,Evanston,IL,60204,G2024,,2024-08-08,500.00,,Contribution,011,C00327023,,H8IL09067,Schakowsky,Janice,D,,,H,IL,09,,,,,,,,
SB23,C00545202,B880178,,,CCM,Steve Cohen for Congress,,,,,,349 Kenilworth Place,,Memphis,TN,38112,G2024,,2024-08-08,500.00,,Contribution,011,C00422980,,H6TN09068,Cohen,Stephen,,,,H,TN,09,,,,,,,,
SB23,C00545202,B880189,,,CCM,Swalwell for Congress,,,,,,PO Box 2847,,Dublin,CA,94568,G2024,,2024-08-08,500.00,,Contribution,011,C00502294,,H2CA15094,Swalwell,Eric,M,,,H,CA,14,,,,,,,,
SB23,C00545202,B882258,,,CCM,Amish for Arizona,,,,,,PO Box 707,,Phoenix,AZ,85011,G2024,,2024-09-03,1000.00,,Contribution,011,C00836502,,H4AZ01194,Shah,Amish,,,,H,AZ,01,,,,,,,,
SB23,C00545202,B882257,,,CCM,Lore Bergman for US Congress,,,,,,405 Waterview Circle,,Hendersonville,TN,37075,G2024,,2024-09-03,250.00,,Contribution,011,C00855684,,H4TN06226,Bergman,Lore,,,,H,TN,06,,,,,,,,
SB23,C00545202,B884735,,,CCM,Conroy for Congress,,,,,,PO Box 906,,Spokane,WA,99201,G2024,,2024-09-20,250.00,,Contribution,011,C00849794,,H4WA05168,Conroy,Carmela,,,,H,WA,05,,,,,,,,
