form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00752048,500126416,,,ORG,Bunker Studios LLC,,,,,,1601 Catalina Way,,Petaluma,CA,949543021,P2024,,2024-07-15,5441.18,2024-07-01,97741.59,Production and Dissemination of Digital Advertising,004,,S,P80000722,Biden,Joseph,,,,P,,,Sabitoni,Michael F,,,,2024-10-15,,"Multistate independent expenditure, publicly distributed or disseminated nationwide."
SE,C00752048,500126417,,,ORG,Bunker Studios LLC,,,,,,1601 Catalina Way,,Petaluma,CA,949543021,P2024,,2024-07-16,10006.25,2024-07-01,97741.59,Dissemination of Digital Advertising,004,,S,P80000722,Biden,Joseph,,,,P,,,Sabitoni,Michael F,,,,2024-10-15,,"Multistate independent expenditure, publicly distributed or disseminated nationwide."
SE,C00752048,500126418,,,ORG,Bunker Studios LLC,,,,,,1601 Catalina Way,,Petaluma,CA,949543021,P2024,,2024-07-17,8331.60,2024-07-01,97741.59,Dissemination of Digital Advertising,004,,S,P80000722,Biden,Joseph,,,,P,,,Sabitoni,Michael F,,,,2024-10-15,,"Multistate independent expenditure, publicly distributed or disseminated nationwide."
SE,C00752048,500126419,,,ORG,Bunker Studios LLC,,,,,,1601 Catalina Way,,Petaluma,CA,949543021,P2024,,2024-07-18,8039.70,2024-07-01,97741.59,Dissemination of Digital Advertising,004,,S,P80000722,Biden,Joseph,,,,P,,,Sabitoni,Michael F,,,,2024-10-15,,"Multistate independent expenditure, publicly distributed or disseminated nationwide."
SE,C00752048,500126421,,,ORG,Bunker Studios LLC,,,,,,1601 Catalina Way,,Petaluma,CA,949543021,P2024,,2024-07-08,5422.31,2024-07-01,97741.59,Dissemination of Digital Advertising,004,,S,P80000722,Biden,Joseph,,,,P,,,Sabitoni,Michael F,,,,2024-10-15,,"Multistate independent expenditure, publicly distributed or disseminated"
SE,C00752048,500126422,,,ORG,Bunker Studios LLC,,,,,,1601 Catalina Way,,Petaluma,CA,949543021,P2024,,2024-07-09,8536.77,2024-07-01,97741.59,Dissemination of Digital Advertising,004,,S,P80000722,Biden,Joseph,,,,P,,,Sabitoni,Michael F,,,,2024-10-15,,"Multistate independent expenditure, publicly distributed or disseminated"
SE,C00752048,500126423,,,ORG,Bunker Studios LLC,,,,,,1601 Catalina Way,,Petaluma,CA,949543021,P2024,,2024-07-10,10355.55,2024-07-01,97741.59,Dissemination of Digital Advertising,004,,S,P80000722,Biden,Joseph,,,,P,,,Sabitoni,Michael F,,,,2024-10-15,,"Multistate independent expenditure, publicly distributed or disseminated"
SE,C00752048,500126424,,,ORG,Bunker Studios LLC,,,,,,1601 Catalina Way,,Petaluma,CA,949543021,P2024,,2024-07-11,8702.20,2024-07-01,97741.59,Dissemination of Digital Advertising,004,,S,P80000722,Biden,Joseph,,,,P,,,Sabitoni,Michael F,,,,2024-10-15,,"Multistate independent expenditure, publicly distributed or disseminated"
SE,C00752048,500126425,,,ORG,Bunker Studios LLC,,,,,,1601 Catalina Way,,Petaluma,CA,949543021,P2024,,2024-07-12,8161.49,2024-07-01,97741.59,Actual Cost for Dissemination of Digital Ads,004,,S,P80000722,Biden,Joseph,,,,P,,,Sabitoni,Michael F,,,,2024-10-15,,"Multistate independent expenditure, publicly distributed or disseminated"
SE,C00752048,500126426,,,ORG,Bunker Studios LLC,,,,,,1601 Catalina Way,,Petaluma,CA,949543021,P2024,,2024-07-13,6771.93,2024-07-01,97741.59,Actual Cost for Dissemination of Digital Ads,004,,S,P80000722,Biden,Joseph,,,,P,,,Sabitoni,Michael F,,,,2024-10-15,,"Multistate independent expenditure, publicly distributed or disseminated"
SE,C00752048,500126427,,,ORG,Bunker Studios LLC,,,,,,1601 Catalina Way,,Petaluma,CA,949543021,P2024,,2024-07-14,228.20,2024-07-01,97741.59,Actual Cost for Dissemination of Digital Ads,004,,S,P80000722,Biden,Joseph,,,,P,,,Sabitoni,Michael F,,,,2024-10-15,,"Multistate independent expenditure, publicly distributed or disseminated"
SE,C00752048,500126467,,,ORG,Bunker Studios LLC,,,,,,1601 Catalina Way,,Petaluma,CA,949543021,P2024,,2024-07-19,3505.54,2024-07-01,97741.59,Actual Cost for Dissemination of Digital Ads,004,,S,P80000722,Biden,Joseph,,,,P,,,Sabitoni,Michael F,,,,2024-10-15,,"Multistate independent expenditure, publicly distributed or disseminated nationwide."
SE,C00752048,500126468,,,ORG,Bunker Studios LLC,,,,,,1601 Catalina Way,,Petaluma,CA,949543021,P2024,,2024-07-20,6268.28,2024-07-01,97741.59,Actual Cost for Dissemination of Digital Ads,004,,S,P80000722,Biden,Joseph,,,,P,,,Sabitoni,Michael F,,,,2024-10-15,,"Multistate independent expenditure, publicly distributed or disseminated nationwide."
SE,C00752048,500126469,,,ORG,Bunker Studios LLC,,,,,,1601 Catalina Way,,Petaluma,CA,949543021,P2024,,2024-07-21,7970.59,2024-07-01,97741.59,Actual Cost for Dissemination of Digital Ads,004,,S,P80000722,Biden,Joseph,,,,P,,,Sabitoni,Michael F,,,,2024-10-15,,"Multistate independent expenditure, publicly distributed or disseminated nationwide."
SE,C00752048,500126502,,,ORG,Bunker Studios LLC,,,,,,1601 Catalina Way,,Petaluma,CA,949543021,G2024,,2024-07-22,9903.95,2024-07-01,558484.59,Actual Cost for Dissemination of Digital Ads As Disclosed on 7/25 48-Hr Report,004,,O,P80001571,Trump,Donald,J.,,,P,,,Sabitoni,Michael F,,,,2024-10-15,
SE,C00752048,500126503,,,ORG,Bunker Studios LLC,,,,,,1601 Catalina Way,,Petaluma,CA,949543021,G2024,,2024-07-23,7329.12,2024-07-01,558484.59,Actual Cost for Dissemination of Digital Ads As Disclosed on 7/25 48-Hr Report,004,,O,P80001571,Trump,Donald,J.,,,P,,,Sabitoni,Michael F,,,,2024-10-15,
SE,C00752048,500126504,,,ORG,Bunker Studios LLC,,,,,,1601 Catalina Way,,Petaluma,CA,949543021,G2024,,2024-07-24,7044.35,2024-07-01,558484.59,Actual Cost for Dissemination of Digital Ads As Disclosed on 7/25 48-Hr Report,004,,O,P80001571,Trump,Donald,J.,,,P,,,Sabitoni,Michael F,,,,2024-10-15,
SE,C00752048,500126635,,,ORG,Bunker Studios LLC,,,,,,1601 Catalina Way,,Petaluma,CA,949543021,G2024,,2024-07-25,6763.64,2024-07-01,558484.59,Actual Cost for Dissemination of Digital Ads,004,,O,P80001571,Trump,Donald,J.,,,P,,,Sabitoni,Michael F,,,,2024-10-15,
SE,C00752048,500126636,,,ORG,Bunker Studios LLC,,,,,,1601 Catalina Way,,Petaluma,CA,949543021,G2024,,2024-07-26,10928.37,2024-07-01,558484.59,Actual Cost for Dissemination of Digital Ads,004,,O,P80001571,Trump,Donald,J.,,,P,,,Sabitoni,Michael F,,,,2024-10-15,
SE,C00752048,500126637,,,ORG,Bunker Studios LLC,,,,,,1601 Catalina Way,,Petaluma,CA,949543021,G2024,,2024-07-27,10303.31,2024-07-01,558484.59,Actual Cost for Dissemination of Digital Ads,004,,O,P80001571,Trump,Donald,J.,,,P,,,Sabitoni,Michael F,,,,2024-10-15,
SE,C00752048,500126638,,,ORG,Bunker Studios LLC,,,,,,1601 Catalina Way,,Petaluma,CA,949543021,G2024,,2024-07-28,6443.62,2024-07-01,558484.59,Actual Cost for Dissemination of Digital Ads,004,,O,P80001571,Trump,Donald,J.,,,P,,,Sabitoni,Michael F,,,,2024-10-15,
SE,C00752048,500126813,,,ORG,Bunker Studios LLC,,,,,,1601 Catalina Way,,Petaluma,CA,949543021,G2024,,2024-07-29,6979.92,2024-07-01,558484.59,Actual Cost for Dissemination of Digital Ads,004,,O,P80001571,Trump,Donald,J.,,,P,,,Sabitoni,Michael F,,,,2024-10-15,
SE,C00752048,500126814,,,ORG,Bunker Studios LLC,,,,,,1601 Catalina Way,,Petaluma,CA,949543021,G2024,,2024-07-30,3198.86,2024-07-01,558484.59,Actual Cost for Dissemination of Digital Ads,004,,O,P80001571,Trump,Donald,J.,,,P,,,Sabitoni,Michael F,,,,2024-10-15,
SE,C00752048,500126837,,,ORG,Bunker Studios LLC,,,,,,1601 Catalina Way,,Petaluma,CA,949543021,G2024,,2024-07-31,63188.27,2024-07-01,558484.59,Actual Cost for Dissemination of Digital Ads,004,,O,P80001571,Trump,Donald,J.,,,P,,,Sabitoni,Michael F,,,,2024-10-15,
SE,C00752048,500127690,,,ORG,Bunker Studios LLC,,,,,,1601 Catalina Way,,Petaluma,CA,949543021,G2024,,2024-08-26,153552.34,2024-07-01,558484.59,Actual Cost for Dissemination of Digital Ads As Disclosed on 8/28 48-Hr Report,004,,O,P80001571,Trump,Donald,J.,,,P,,,Sabitoni,Michael F,,,,2024-10-15,
SE,C00752048,500127729,,,ORG,Bunker Studios LLC,,,,,,1601 Catalina Way,,Petaluma,CA,949543021,G2024,,2024-08-30,12144.12,2024-07-01,558484.59,Actual Cost for Dissemination of Digital Ads As Disclosed on 9/1 48-Hr Report,004,,O,P80001571,Trump,Donald,J.,,,P,,,Sabitoni,Michael F,,,,2024-10-15,
SE,C00752048,500127730,,,ORG,Bunker Studios LLC,,,,,,1601 Catalina Way,,Petaluma,CA,949543021,G2024,,2024-08-29,6750.00,2024-07-01,558484.59,Actual Cost for Production and Dissemination of Digital Ads As Disclosed on 9/1 48-Hr Report,004,,S,P80000722,Harris,Kamala,,,,P,,,Sabitoni,Michael F,,,,2024-10-15,
SE,C00752048,500127920,,,ORG,Bunker Studios LLC,,,,,,1601 Catalina Way,,Petaluma,CA,949543021,G2024,,2024-09-04,22418.45,2024-07-01,558484.59,Actual Cost for Production and Dissemination of Digital Ads As Disclosed on 9/6 48-Hr Report,004,,S,P80000722,Harris,Kamala,,,,P,,,Sabitoni,Michael F,,,,2024-10-15,
SE,C00752048,500128265,,,ORG,Bunker Studios LLC,,,,,,1601 Catalina Way,,Petaluma,CA,949543021,G2024,,2024-09-10,81068.55,2024-07-01,558484.59,Actual Cost for Production and Dissemination of Digital Advertising As Discl. on 9/12 48-Hr Report,004,,S,P80000722,Harris,Kamala,,,,P,,,Sabitoni,Michael F,,,,2024-10-15,
SE,C00752048,500128514,,,ORG,Bunker Studios LLC,,,,,,1601 Catalina Way,,Petaluma,CA,949543021,G2024,,2024-09-18,75121.41,2024-07-01,558484.59,Actual Cost for Production and Dissemination of Digital Ads As Disclosed on 9/20 48-Hr Report,004,,S,P80000722,Harris,Kamala,,,,P,,,Sabitoni,Michael F,,,,2024-10-15,
