form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00768200,SB21B-1704,,,ORG,Democracy Engine LLC ,,,,,,237 Florida Ave. NW,,Washington,DC,20001,,,2024-10-03,3990.70,0.00,Generic Cmte. Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00768200,SB21B-1686,,,ORG,ActBlue Technical Services ,,,,,,366 Summer St.,,Somerville,MA,02144,,,2024-10-06,754.45,0.00,Generic Cmte. Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00768200,SB21B-1693,,,ORG,ActBlue Technical Services ,,,,,,366 Summer St.,,Somerville,MA,02144,,,2024-10-13,999.63,0.00,Generic Cmte. Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00768200,SB21B-1714,,,ORG,ActBlue Technical Services ,,,,,,366 Summer St.,,Somerville,MA,02144,,,2024-10-16,809.75,0.00,Generic Cmte. Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00768200,SB21B-1717,,,ORG,Democracy Engine LLC ,,,,,,237 Florida Ave. NW,,Washington,DC,20001,,,2024-10-16,750.00,0.00,Generic Cmte. Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00768200,SB21B-1720,,,ORG,Democracy Engine LLC ,,,,,,237 Florida Ave. NW,,Washington,DC,20001,,,2024-10-18,3000.00,0.00,Generic Cmte. Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00768200,SB21B-1722,,,IND,,Mwesigwa,Joanita,,,,430 S Capitol St. SE,Fl. 2,Washington,DC,20003,,,2024-10-22,75.00,0.00,Per Diem ,,,,,,,,,,,,,,,,,,,,ACH Payment
SB21B,C00768200,SB21B-1723,,,ORG,The Strathdee Group LLC ,,,,,,517 14th St. NE,,Washington,DC,20002,,,2024-10-22,1255.18,0.00,Travel ,002,,,,,,,,,,,,,,,,,,,
SB21B,C00768200,SB21B-1729,,,ORG,ActBlue Technical Services ,,,,,,366 Summer St.,,Somerville,MA,02144,,,2024-10-27,118.50,0.00,Generic Cmte. Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00768200,SB21B-1732,,,ORG,ActBlue Technical Services ,,,,,,366 Summer St.,,Somerville,MA,02144,,,2024-10-30,1975.00,0.00,Generic Cmte. Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00768200,SB21B-1730,,,PTY,DCCC ,,,,,,430 South Capitol Street SE,2nd Floor,Washington,DC,20003,,,2024-10-30,621.47,0.00,Travel ,002,C00000935,DCCC ,,,,,,,,,,,,,,,,,See Attached Memo Entry
SB21B,C00768200,SB21B-1730-10000,SB21B-1730,SB21B,ORG,Fairmont Hotels,,,,,,1717 N Akard St.,,Dallas,TX,75201,,,2024-10-30,-5.00,0.00,Travel ,002,,,,,,,,,,,,,,,,,,X,Memo Entry
SB21B,C00768200,SB21B-1730-20000,SB21B-1730,SB21B,ORG,Uber,,,,,,"1455 Market St., Unit 400",,San Francisco,CA,94103,,,2024-10-30,42.58,0.00,Travel ,002,,,,,,,,,,,,,,,,,,X,Memo Entry
SB21B,C00768200,SB21B-1730-30000,SB21B-1730,SB21B,ORG,Uber,,,,,,"1455 Market St., Unit 400",,San Francisco,CA,94103,,,2024-10-30,23.94,0.00,Travel ,002,,,,,,,,,,,,,,,,,,X,Memo Entry
SB21B,C00768200,SB21B-1730-40000,SB21B-1730,SB21B,ORG,Uber,,,,,,"1455 Market St., Unit 400",,San Francisco,CA,94103,,,2024-10-30,8.51,0.00,Travel ,002,,,,,,,,,,,,,,,,,,X,Memo Entry
SB21B,C00768200,SB21B-1730-50000,SB21B-1730,SB21B,ORG,Uber,,,,,,"1455 Market St., Unit 400",,San Francisco,CA,94103,,,2024-10-30,9.95,0.00,Travel ,002,,,,,,,,,,,,,,,,,,X,Memo Entry
SB21B,C00768200,SB21B-1730-60000,SB21B-1730,SB21B,ORG,Uber,,,,,,"1455 Market St., Unit 400",,San Francisco,CA,94103,,,2024-10-30,13.34,0.00,Travel ,002,,,,,,,,,,,,,,,,,,X,Memo Entry
SB21B,C00768200,SB21B-1730-70000,SB21B-1730,SB21B,ORG,Uber,,,,,,"1455 Market St., Unit 400",,San Francisco,CA,94103,,,2024-10-30,4.00,0.00,Travel ,002,,,,,,,,,,,,,,,,,,X,Memo Entry
SB21B,C00768200,SB21B-1730-80000,SB21B-1730,SB21B,ORG,Uber,,,,,,"1455 Market St., Unit 400",,San Francisco,CA,94103,,,2024-10-30,4.00,0.00,Travel ,002,,,,,,,,,,,,,,,,,,X,Memo Entry
SB21B,C00768200,SB21B-1730-90000,SB21B-1730,SB21B,ORG,Uber,,,,,,"1455 Market St., Unit 400",,San Francisco,CA,94103,,,2024-10-30,40.97,0.00,Travel ,002,,,,,,,,,,,,,,,,,,X,Memo Entry
SB21B,C00768200,SB21B-1730-100000,SB21B-1730,SB21B,ORG,Uber,,,,,,"1455 Market St., Unit 400",,San Francisco,CA,94103,,,2024-10-30,10.24,0.00,Travel ,002,,,,,,,,,,,,,,,,,,X,Memo Entry
SB21B,C00768200,SB21B-1730-110000,SB21B-1730,SB21B,ORG,Amtrak,,,,,,60 Massachusetts Ave. NE,,Washington,DC,20002,,,2024-10-30,110.00,0.00,Travel ,002,,,,,,,,,,,,,,,,,,X,Memo Entry
SB21B,C00768200,SB21B-1730-120000,SB21B-1730,SB21B,ORG,Egencia Fee,,,,,,3150 139th Ave. SE,,Bellevue,WA,98005,,,2024-10-30,11.00,0.00,Travel ,002,,,,,,,,,,,,,,,,,,X,Memo Entry
SB21B,C00768200,SB21B-1730-130000,SB21B-1730,SB21B,ORG,Egencia Fee,,,,,,3150 139th Ave. SE,,Bellevue,WA,98005,,,2024-10-30,11.00,0.00,Travel ,002,,,,,,,,,,,,,,,,,,X,Memo Entry
SB21B,C00768200,SB21B-1730-140000,SB21B-1730,SB21B,ORG,Alaska Airlines,,,,,,19300 International Blvd.,,Seattle,WA,98188,,,2024-10-30,336.94,0.00,Travel ,002,,,,,,,,,,,,,,,,,,X,Memo Entry
