form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00544817,ABACC8D3A1D89CD31A4,,,CCM,Alma Adams For Congress,,,,,,PO Box 31473,,Charlotte,NC,28231,G2024,,2024-07-24,500.00,,2024 General,011,C00546358,Adams,H4NC12100,Adams,Alma,Shealey,,,H,NC,12,,,,,,,,
SB23,C00544817,B8307BB57369495DD13,,,CCM,Buddy Carter For Congress,,,,,,PO Box 10570,,Savannah,GA,31412,G2024,,2024-07-11,1000.00,,2024 General,011,C00543967,Carter,H4GA01039,Carter,Earl,L. B.,,,H,GA,01,,,,,,,,
SB23,C00544817,8C432AE6FB7708DBDC1,,,CCM,Byron Donalds For Congress,,,,,,2430 Vanderbilt Beach Rd,Ste 108,Naples,FL,34108,G2024,,2024-07-24,1000.00,,2024 General,011,C00733329,Donalds,H2FL14186,Donalds,Byron,,,,H,FL,19,,,,,,,,
SB23,C00544817,965FF4F4664F9F70B64,,,CCM,Claudia Tenney For Congress,,,,,,PO Box 378,,Victor,NY,14564,G2024,,2024-07-24,1000.00,,2024 General,011,C00632828,Tenney,H4NY22051,Tenney,Claudia,,,,H,NY,24,,,,,,,,
SB23,C00544817,7E202A0C1972E120F06,,,CCM,Comer For Congress,,,,,,PO Box 338,,Tompkinsville,KY,42167,G2024,,2024-07-24,1000.00,,2024 General,011,C00588764,Comer,H6KY01110,Comer,James,R.,,Jr.,H,KY,01,,,,,,,,
SB23,C00544817,D8F1B6958FFE9D47650,,,CCM,French Hill For Arkansas,,,,,,PO Box 7841,,Little Rock,AR,72217,G2024,,2024-07-24,1000.00,,2024 General,011,C00551275,Hill,H4AR02141,Hill,J. French,,,,H,AR,02,,,,,,,,
SB23,C00544817,D7789DA99F01033A370,,,CCM,Friends For Gregory Meeks,,,,,,153-01 JAMAICA AVENUE,SUITE 205,JAMAICA,NY,11432,G2024,,2024-07-18,2500.00,,2024 General,011,C00430991,Meeks,H8NY06048,Meeks,Gregory,Weldon,,,H,NY,05,,,,,,,,
SB23,C00544817,A0C36FA8E869137A5E5,,,CCM,Friends Of David Schweikert,,,,,,8175 E Evans Rd,Unit 13176,Scottsdale,AZ,85267,P2024,,2024-07-24,1000.00,,2024 Primary,011,C00540617,Schweikert,H4AZ06045,Schweikert,David,,,,H,AZ,01,,,,,,,,
SB23,C00544817,D4A5C2617101E1F12A0,,,CCM,Guy For Congress,,,,,,PO Box 23177,,Pittsburgh,PA,15222,G2024,,2024-07-24,1000.00,,2024 General,011,C00657833,Reschenthaler,H8PA18199,Reschenthaler,Guy,L.,,,H,PA,14,,,,,,,,
SB23,C00544817,342E26FE97124C8C9A9,,,CCM,Jake Ellzey For Congress,,,,,,791 HWY 77 N,STE-C #258,WAXAHACHIE,TX,75164,G2024,,2024-07-24,1000.00,,2024 General,011,C00770438,Ellzey,H8TX06266,Ellzey,Jake,K.,,,H,TX,06,,,,,,,,
SB23,C00544817,0FFDE8CC98EDA54A04D,,,CCM,Jason Smith For Congress,,,,,,PO Box 1324,,Cape Girardeau,MO,637021324,P2024,,2024-07-02,1000.00,,2024 Primary,011,C00541862,Smith,H4MO08162,Smith,Jason,Thomas,,,H,MO,08,,,,,,,,
SB23,C00544817,E02D61FFC52F6677F08,,,CCM,Jimmy Panetta For Congress,,,,,,PO Box 103,,Carmel Valley,CA,93924,G2024,,2024-07-18,1500.00,,2024 General,011,C00592154,Panetta,H6CA20152,Panetta,James,V.,,,H,CA,19,,,,,,,,
SB23,C00544817,0ECD6EA4491AB8314C4,,,CCM,Steve Daines For Montana,,,,,,PO Box 1598,,Helena,MT,596241598,P2026,,2024-07-24,1000.00,,2026 Primary,011,C00491357,Daines,S2MT00096,Daines,Steve,David,,,S,MT,,,,,,,,,
