form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00637504,500631249,,,ORG,Social Security Works,,,,,,PO Box 27380,,Washington,DC,200387380,,,2023-10-29,42.86,0.00,In-kind Fundraising Email - Nonfederal Candidate,,,,,,,,,,,,,,,,,,,,
SB29,C00637504,500631255,,,ORG,Social Security Works,,,,,,PO Box 27380,,Washington,DC,200387380,,,2023-10-29,42.86,0.00,In-kind Fundraising Email - Nonfederal Candidate,,,,,,,,,,,,,,,,,,,,
SB29,C00637504,500631257,,,ORG,Social Security Works,,,,,,PO Box 27380,,Washington,DC,200387380,,,2023-10-29,42.86,0.00,In-kind Fundraising Email - Nonfederal Candidate,,,,,,,,,,,,,,,,,,,,
SB29,C00637504,500631261,,,ORG,Social Security Works,,,,,,PO Box 27380,,Washington,DC,200387380,,,2023-10-29,42.86,0.00,In-kind Fundraising Email - Nonfederal Candidate,,,,,,,,,,,,,,,,,,,,
SB29,C00637504,500631262,,,ORG,Social Security Works,,,,,,PO Box 27380,,Washington,DC,200387380,,,2023-10-29,42.86,0.00,In-kind Fundraising Email - Nonfederal Candidate,,,,,,,,,,,,,,,,,,,,
SB29,C00637504,500631269,,,ORG,Social Security Works,,,,,,PO Box 27380,,Washington,DC,200387380,,,2023-10-29,42.86,0.00,In-kind Fundraising Email - Nonfederal Candidate,,,,,,,,,,,,,,,,,,,,
SB29,C00637504,500631251,,,ORG,Social Security Works,,,,,,PO Box 27380,,Washington,DC,200387380,,,2023-10-30,21.43,0.00,In-kind Fundraising Email - Nonfederal Candidate,,,,,,,,,,,,,,,,,,,,
SB29,C00637504,500631254,,,ORG,Social Security Works,,,,,,PO Box 27380,,Washington,DC,200387380,,,2023-10-30,21.43,0.00,In-kind Fundraising Email - Nonfederal Candidate,,,,,,,,,,,,,,,,,,,,
SB29,C00637504,500631259,,,ORG,Social Security Works,,,,,,PO Box 27380,,Washington,DC,200387380,,,2023-10-30,21.43,0.00,In-kind Fundraising Email - Nonfederal Candidate,,,,,,,,,,,,,,,,,,,,
SB29,C00637504,500631260,,,ORG,Social Security Works,,,,,,PO Box 27380,,Washington,DC,200387380,,,2023-10-30,21.43,0.00,In-kind Fundraising Email - Nonfederal Candidate,,,,,,,,,,,,,,,,,,,,
SB29,C00637504,500631264,,,ORG,Social Security Works,,,,,,PO Box 27380,,Washington,DC,200387380,,,2023-10-30,21.43,0.00,In-kind Fundraising Email - Nonfederal Candidate,,,,,,,,,,,,,,,,,,,,
SB29,C00637504,500631266,,,ORG,Social Security Works,,,,,,PO Box 27380,,Washington,DC,200387380,,,2023-10-30,21.43,0.00,In-kind Fundraising Email - Nonfederal Candidate,,,,,,,,,,,,,,,,,,,,
