form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00800995,SE.5939,,,ORG,Facebook,,,,,,1 Hacker Way,,Menlo Park,CA,94025,G2024,,2024-09-30,3108.00,2024-09-30,278518.00,Advertising,,C00800995,S,P00009423,HARRIS,KAMALA,,,,P,00,DC,Loulan,JoAnn,,,,2024-12-04,X
SE,C00800995,SE.5941,,,ORG,Facebook,,,,,,1 Hacker Way,,Menlo Park,CA,94025,G2024,,2024-09-30,3108.00,2024-09-30,1582.00,Advertising,,C00800995,S,S2WI00219,BALDWIN,TAMMY,,,,S,00,WI,Loulan,JoAnn,,,,2024-12-04,X
SE,C00800995,SE.5943,,,ORG,Facebook,,,,,,1 Hacker Way,,Menlo Park,CA,94025,G2024,,2024-09-30,3108.00,2024-09-30,1457.00,Advertising,,C00800995,S,S4AZ00139,GALLEGO,RUBEN,,,,S,00,AZ,Loulan,JoAnn,,,,2024-12-04,X
SE,C00800995,SE.5945,,,ORG,Facebook,,,,,,1 Hacker Way,,Menlo Park,CA,94025,G2024,,2024-09-30,3108.00,2024-09-30,1356.00,Advertising,,C00800995,S,S4MI00470,SLOTKIN,ELISSA,,,,S,00,MI,Loulan,JoAnn,,,,2024-12-04,X
SE,C00800995,SE.5947,,,ORG,Facebook,,,,,,1 Hacker Way,,Menlo Park,CA,94025,G2024,,2024-09-30,3107.99,2024-09-30,1183.00,Advertising,,C00800995,S,S6PA00217,CASEY,ROBERT P. JR.,,,,S,00,PA,Loulan,JoAnn,,,,2024-12-04,X
SE,C00800995,SE.5607,,,ORG,"Opticonversion, LLC",,,,,,"121 N 2nd St, Suite J",,Saint Charles,IL,60174,G2024,,2024-09-30,157080.00,2024-09-30,278518.00,Billboards,,C00800995,S,P00009423,HARRIS,KAMALA,,,,P,00,DC,Loulan,JoAnn,,,,2024-12-04,
SE,C00800995,SE.5586,,,ORG,Rolling Outdoor Media,,,,,,1009 E Pacific Ave,Unit 4566,Glendale,CA,91202,G2024,,2024-09-30,1156.00,2024-07-07,1156.00,Billboards,,C00800995,S,S4MI00470,SLOTKIN,ELISSA,,,,S,00,MI,Loulan,JoAnn,,,,2024-12-04,
SE,C00800995,SE.5587,,,ORG,Rolling Outdoor Media,,,,,,1009 E Pacific Ave,Unit 4566,Glendale,CA,91202,G2024,,2024-09-30,1257.00,2024-07-07,1257.00,Billboards,,C00800995,S,S2WI00219,BALDWIN,TAMMY,,,,S,00,WI,Loulan,JoAnn,,,,2024-12-04,
SE,C00800995,SE.5588,,,ORG,Rolling Outdoor Media,,,,,,1009 E Pacific Ave,Unit 4566,Glendale,CA,91202,G2024,,2024-09-30,1053.00,2024-07-07,1053.00,Billboards,,C00800995,S,S6PA00217,CASEY,ROBERT P. JR.,,,,S,00,PA,Loulan,JoAnn,,,,2024-12-04,
SE,C00800995,SE.5589,,,ORG,Rolling Outdoor Media,,,,,,1009 E Pacific Ave,Unit 4566,Glendale,CA,91202,G2024,,2024-09-30,1232.00,2024-07-07,1232.00,Billboards,,C00800995,S,S4AZ00139,GALLEGO,RUBEN,,,,S,00,AZ,Loulan,JoAnn,,,,2024-12-04,
