form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00304832,SB23.5866,,,CCM,ALEX PADILLA FOR SENATE,,,,,,777 S. FIGUEROA ST,SUITE 4050,LOS ANGELES,CA,90017,P2026,,2024-08-06,2500.00,,Contribution to Candidate,,C00765164,,,,,,,,S,CA,00,,,,,,,,
SB23,C00304832,SB23.5862,,,PAC,CA LUV PAC (CALIFORNIA LEADERSHIP UNITED FOR VICTORY PAC),,,,,,"499 S. CAPITOL STREET, SW",SUITE 420,WASHINGTON,DC,20003,O2024,PAC to PAC,2024-08-06,2500.00,,PAC to PAC Contribution,,C00573709,,,,,,,,,,,,,,,,,,
SB23,C00304832,SB23.5909,,,CCM,COMMON GROUND PAC,,,,,,1751 POTOMAC GREENS DRIVE,,ALEXANDRIA,VA,22314,O2024,PAC to PAC,2024-09-05,2500.00,,PAC to PAC Contribution,,C00538835,,,,,,,,,,,,,,,,,,
SB23,C00304832,SB23.5865,,,CCM,FRIENDS OF JIM CLYBURN,,,,,,POST OFFICE BOX 12567,,COLUMBIA,SC,29211,G2024,,2024-08-06,2500.00,,Contribution to Candidate,,C00255562,,,,,,,,H,SC,06,,,,,,,,
SB23,C00304832,SB23.5905,,,PAC,JIM RISCH FOR U.S. SENATE COMMITTEE,,,,,,407 W JEFFERSON STREET,,BOISE,ID,83702,P2024,,2024-09-05,5000.00,,Contribution to Candidate,,C00440362,,,,,,,,,,,,,,,,,,
SB23,C00304832,SB23.5860,,,PAC,LEADERS IN LIFE ACTING COOPERATIVELY (LILAC) PAC,,,,,,P.O. BOX 90914,,ROCHESTER,NY,14609,O2024,PAC to PAC,2024-08-06,5000.00,,PAC to PAC Contribution,,C00714501,,,,,,,,,,,,,,,,,,
SB23,C00304832,SB23.5863,,,PAC,LISA BLUNT ROCHESTER FOR CONGRESS,,,,,,PO BOX 9767,,WILMINGTON,DE,19809,P2024,,2024-08-06,2500.00,,Contribution to Candidate,,C00590778,,,,,,,,,,,,,,,,,,
SB23,C00304832,SB23.5910,,,PAC,MIKE CRAPO FOR US SENATE,,,,,,PO BOX 1948,,BOISE,ID,83701,P2028,,2024-09-05,5000.00,,Contribution to Candidate,,C00330886,,,,,,,,,,,,,,,,,,
SB23,C00304832,SB23.5912,,,PAC,MORELLE VICTORY FUND,,,,,,P.O. BOX 90914,,ROCHESTER,NY,14609,O2024,JFC,2024-09-27,50000.00,,Contribution to Joint Fundraising Committee,,C00714527,,,,,,,,,,,,,,,,,,
SB23,C00304832,SB23.5907,,,PAC,PAC FOR AMERICA,,,,,,407 W. JEFFERSON,,BOISE,ID,83702,O2024,PAC to PAC,2024-09-05,5000.00,,PAC to PAC Contribution,,C00772434,,,,,,,,,,,,,,,,,,
