form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00214981,11865252,,,ORG,The Eppstein Group,,,,,,2830 South Hulen St. #361,,Fort Worth,TX,76109,,,2024-05-13,19120.00,0.00,Non Federal In Kind Contribution Direct Mail Advertisement,011,,,,Stucky,Lynn,,,,,,,,,,,,,,Non Federal In Kind Contribution Direct Mail Advertisement
SB29,C00214981,11865253,,,ORG,The Eppstein Group,,,,,,2830 South Hulen St. #361,,Fort Worth,TX,76109,,,2024-05-13,23805.00,0.00,Non Federal In Kind Contribution Direct Mail Advertisement,011,,,,Burns,DeWayne,,,,,,,,,,,,,,Non Federal In Kind Contribution Direct Mail Advertisement
SB29,C00214981,11865254,,,ORG,The Eppstein Group,,,,,,2830 South Hulen St. #361,,Fort Worth,TX,76109,,,2024-05-13,34725.00,0.00,Non Federal In Kind Contribution Direct Mail Advertisement,011,,,,VanDeaver,Gary,,,,,,,,,,,,,,Non Federal In Kind Contribution Direct Mail Advertisement
SB29,C00214981,11865258,,,ORG,TEXAS FARM BUREAU,,,,,,P. O. BOX 2689,,WACO,TX,767022689,,,2024-05-14,17.59,0.00,Non Federal In Kind Contribution PAC Website,011,,,,YARBROUGH,JACE,,,,,,,,,,,,,,Non Federal In Kind Contribution PAC Website
SB29,C00214981,11865259,,,ORG,TEXAS FARM BUREAU,,,,,,P. O. BOX 2689,,WACO,TX,767022689,,,2024-05-14,17.59,0.00,Non Federal In Kind Contribution PAC Website,011,,,,VanDeaver,Gary,,,,,,,,,,,,,,Non Federal In Kind Contribution PAC Website
SB29,C00214981,11865261,,,ORG,TEXAS FARM BUREAU,,,,,,P. O. BOX 2689,,WACO,TX,767022689,,,2024-05-14,17.59,0.00,Non Federal In Kind Contribution PAC Website,011,,,,Wharton,Trey,,,,,,,,,,,,,,Non Federal In Kind Contribution PAC Website
SB29,C00214981,11865262,,,ORG,TEXAS FARM BUREAU,,,,,,P. O. BOX 2689,,WACO,TX,767022689,,,2024-05-14,17.59,0.00,Non Federal In Kind Contribution PAC Website,011,,,,Phelan,Dade,,,,,,,,,,,,,,Non Federal In Kind Contribution PAC Website
SB29,C00214981,11865263,,,ORG,TEXAS FARM BUREAU,,,,,,P. O. BOX 2689,,WACO,TX,767022689,,,2024-05-14,17.59,0.00,Non Federal In Kind Contribution PAC Website,011,,,,Holland,Justin,,,,,,,,,,,,,,Non Federal In Kind Contribution PAC Website
SB29,C00214981,11865331,,,ORG,TEXAS FARM BUREAU,,,,,,P. O. BOX 2689,,WACO,TX,767022689,,,2024-05-14,17.59,0.00,Non Federal In Kind Contribution PAC Website,011,,,,Kuempel,John,,,,,,,,,,,,,,Non Federal In Kind Contribution PAC Website
SB29,C00214981,11865332,,,ORG,TEXAS FARM BUREAU,,,,,,P. O. BOX 2689,,WACO,TX,767022689,,,2024-05-14,17.59,0.00,Non Federal In Kind Contribution PAC Website,011,,,,Burns,DeWayne,,,,,,,,,,,,,,Non Federal In Kind Contribution PAC Website
