form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00603084,500329637,,,ORG,"Ace Lefty Enterprises, LLC",,,,,,1918 Harcourt Ave,,Crofton,MD,211142104,,,2023-11-06,187.50,0.00,Consultant: Live Training Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00603084,500329644,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-11-06,2490.40,0.00,Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00603084,500330396,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-11-13,3297.82,0.00,Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00603084,500331047,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-11-20,3103.69,0.00,Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00603084,500331168,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-11-27,3021.17,0.00,Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00603084,500332166,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-11-30,2082.39,0.00,Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00603084,500333109,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,,Washington,DC,200061202,,,2023-11-29,90.95,0.00,Bank Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00603084,500333110,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,,Washington,DC,200061202,,,2023-11-30,5.50,0.00,Bank Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00603084,500333053,,,ORG,American Express,,,,,,200 Vesey St,,New York,NY,102811013,,,2023-11-07,8342.76,0.00,"Credit Card Payment, See Below",,,,,,,,,,,,,,,,,,,,
SB21B,C00603084,500333054,500333053,SB21B,ORG,Adobe,,,,,,345 Park Ave,,San Jose,CA,951102704,,,2023-11-07,653.89,0.00,Software,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00603084,500333056,500333053,SB21B,ORG,Amazon,,,,,,410 Terry Ave N,,Seattle,WA,981095210,,,2023-11-07,3.83,0.00,Office Supplies,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00603084,500333057,500333053,SB21B,ORG,American Airlines,,,,,,4333 Amon Carter Blvd,,Fort Worth,TX,761552605,,,2023-11-07,245.90,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00603084,500333062,500333053,SB21B,ORG,Cloudflare,,,,,,101 Townsend St,,San Francisco,CA,941071934,,,2023-11-07,37.10,0.00,Software,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00603084,500333064,500333053,SB21B,ORG,Figma,,,,,,142 Minna St,Fl 2,San Francisco,CA,941054125,,,2023-11-07,81.29,0.00,Software,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00603084,500333065,500333053,SB21B,ORG,Geekbot,,,,,,"Sp. Kiprianou 61, 4002 Limassol",,Cyprus Cyprus,ZZ,00000,,,2023-11-07,45.00,0.00,Software,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00603084,500333066,500333053,SB21B,ORG,GitHub,,,,,,88 Colin P Kelly Junior St,,San Francisco,CA,94107,,,2023-11-07,32.00,0.00,Software,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00603084,500333068,500333053,SB21B,ORG,Hilton Hotels,,,,,,7930 Jones Branch Dr,,Mc Lean,VA,221023388,,,2023-11-07,200.00,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00603084,500333069,500333053,SB21B,ORG,Kimpton Hotels,,,,,,222 Kearny St,Ste 200,San Francisco,CA,941084537,,,2023-11-07,805.94,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00603084,500333059,500333053,SB21B,ORG,Linode.Com,,,,,,249 Arch St,,Philadelphia,PA,191061915,,,2023-11-07,68.90,0.00,Software,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00603084,500333070,500333053,SB21B,ORG,Lyft,,,,,,2300 Harrison St,,San Francisco,CA,941102013,,,2023-11-07,685.69,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00603084,500333072,500333053,SB21B,ORG,NGP VAN,,,,,,1101 15Th St NW,Ste 500,Washington,DC,200055006,,,2023-11-07,120.09,0.00,Software,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00603084,500333074,500333053,SB21B,ORG,Uber,,,,,,182 Howard St,Ste 8,San Francisco,CA,941051611,,,2023-11-07,45.51,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00603084,500333075,500333053,SB21B,ORG,United Airlines,,,,,,233 S Wacker Dr,,Chicago,IL,606067147,,,2023-11-07,237.90,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00603084,500333077,500333053,SB21B,ORG,Wistia,,,,,,17 Tudor St,Ste 1,Cambridge,MA,021394501,,,2023-11-07,88.50,0.00,Software,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00603084,500333078,500333053,SB21B,ORG,WP Engine,,,,,,504 Lavaca St,Ste 1000,Austin,TX,787012857,,,2023-11-07,3161.00,0.00,Software,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00603084,500333079,500333053,SB21B,ORG,Yours Truly,,,,,,1143 New Hampshire Ave NW,,Washington,DC,200371522,,,2023-11-07,1126.24,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00603084,500333080,500333053,SB21B,ORG,Zapier.Com,,,,,,243 Buena Vista Ave,Apt 508,Sunnyvale,CA,940864867,,,2023-11-07,61.25,0.00,Software,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00603084,500333081,500333053,SB21B,ORG,Zoom.Us,,,,,,55 Almaden Blvd,Fl 6,San Jose,CA,951131608,,,2023-11-07,137.80,0.00,Software,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00603084,500333082,,,ORG,American Express,,,,,,200 Vesey St,,New York,NY,102811013,,,2023-11-27,6972.85,0.00,"Credit Card Payment, See Below",,,,,,,,,,,,,,,,,,,,
SB21B,C00603084,500333083,500333082,SB21B,ORG,Adobe,,,,,,345 Park Ave,,San Jose,CA,951102704,,,2023-11-27,653.89,0.00,Software,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00603084,500333086,500333082,SB21B,ORG,Cloudflare,,,,,,101 Townsend St,,San Francisco,CA,941071934,,,2023-11-27,47.46,0.00,Software,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00603084,500333087,500333082,SB21B,ORG,Crosby's Kitchen,,,,,,3455 N Southport Ave,,Chicago,IL,606571438,,,2023-11-27,74.23,0.00,Meals,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00603084,500333088,500333082,SB21B,ORG,Figma,,,,,,142 Minna St,Fl 2,San Francisco,CA,941054125,,,2023-11-27,76.30,0.00,Software,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00603084,500333089,500333082,SB21B,ORG,Geekbot,,,,,,"Sp. Kiprianou 61, 4002 Limassol",,Cyprus Cyprus,ZZ,00000,,,2023-11-27,36.00,0.00,Software,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00603084,500333090,500333082,SB21B,ORG,GitHub,,,,,,88 Colin P Kelly Junior St,,San Francisco,CA,94107,,,2023-11-27,36.99,0.00,Software,,,,,,,,,,,,,,,,,,,X,*
