form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00681825,SB21B-987175,,,ORG,"ACTION COMMITTEE MARKETING, LLC",,,,,,698 OLDFIELD COMMONS DR,,GREENWOOD,IN,46142,,,2024-04-30,21145.74,56199.87,"FUNDRAISING, PAYMENT, TECHNICAL & COMPLIANCE SVCS",003,,,,,,,,,,,,,,,,,00000,,
SB21B,C00681825,SB21B-987177,,,ORG,"AMERICAN MARKETING SERVICES, INC",,,,,,8 THE GREEN SUITE 16769,,DOVER,DE,19901,,,2024-04-30,37923.07,209281.41,"FUNDRAISING, PAYMENT, TECHNICAL & COMPLIANCE SVCS",003,,,,,,,,,,,,,,,,,00000,,
SB21B,C00681825,SB21B-987179,,,ORG,"AVERY SERVICES, LLC",,,,,,990 SPRUCE STREET,SUITE 202,LAWRENCE,NJ,08648,,,2024-04-30,1666.74,12294.76,"FUNDRAISING, PAYMENT, TECHNICAL & COMPLIANCE SVCS",003,,,,,,,,,,,,,,,,,00000,,
SB21B,C00681825,SB21B-987183,,,ORG,CLOUD DATA SERVICES,,,,,,1009 WHITNEY RANCH DR,,HENDERSON,NV,89014,,,2024-04-03,3057.28,51611.49,LEADS/PHONE LISTS,003,,,,,,,,,,,,,,,,,00000,,
SB21B,C00681825,SB21B-987185,,,ORG,CLOUD DATA SERVICES,,,,,,1009 WHITNEY RANCH DR,,HENDERSON,NV,89014,,,2024-04-10,1496.90,51611.49,LEADS/PHONE LISTS,003,,,,,,,,,,,,,,,,,00000,,
SB21B,C00681825,SB21B-987187,,,ORG,CLOUD DATA SERVICES,,,,,,1009 WHITNEY RANCH DR,,HENDERSON,NV,89014,,,2024-04-17,1707.69,51611.49,LEADS/PHONE LISTS,003,,,,,,,,,,,,,,,,,00000,,
SB21B,C00681825,SB21B-987189,,,ORG,CLOUD DATA SERVICES,,,,,,1009 WHITNEY RANCH DR,,HENDERSON,NV,89014,,,2024-04-24,1756.97,51611.49,LEADS/PHONE LISTS,003,,,,,,,,,,,,,,,,,00000,,
SB21B,C00681825,SB21B-987191,,,ORG,CONTACT LOGISTIC CORP,,,,,,1712 PIONEER AVE,STE 135,CHEYENNE,WY,82001,,,2024-04-30,8212.34,48737.41,"FUNDRAISING, PAYMENT, TECHNICAL & COMPLIANCE SVCS",003,,,,,,,,,,,,,,,,,00000,,
SB21B,C00681825,SB21B-990975,,,ORG,"DONOR SOLUTION, LLC",,,,,,2222 W GRAND RIVER AVE. SUITE A,,OKEMOS,MI,48864,,,2024-04-30,106.80,409.40,"FUNDRAISING, PAYMENT, TECHNICAL & COMPLIANCE SVCS",003,,,,,,,,,,,,,,,,,00000,,
SB21B,C00681825,SB21B-987195,,,ORG,"DS3 MARKETING, LLC",,,,,,1607 PONCE DE LEON AVE,SUITE GM08,SAN JUAN,PR,00909,,,2024-04-30,22397.80,136803.85,"FUNDRAISING, PAYMENT, TECHNICAL & COMPLIANCE SVCS",003,,,,,,,,,,,,,,,,,00000,,
SB21B,C00681825,SB21B-987197,,,ORG,"EMPX, INC",,,,,,3590 N ZARAGOZA,SUITE B130 #30,EL PASO,TX,79936,,,2024-04-30,17690.50,40424.42,"FUNDRAISING, PAYMENT, TECHNICAL & COMPLIANCE SVCS",003,,,,,,,,,,,,,,,,,00000,,
SB21B,C00681825,SB21B-987199,,,ORG,"GSI, INC",,,,,,"6655 CHICAGO ROAD, SUITE A",,WARREN,MI,48092,,,2024-04-30,45530.89,220888.73,"FUNDRAISING, PAYMENT, TECHNICAL & COMPLIANCE SVCS",003,,,,,,,,,,,,,,,,,00000,,
