form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00214981,11658479,,,CCM,John Duarte For Congress,,,,,,9460 Tegner Road,,Hilmar,CA,95324,P2024,,2023-12-05,4000.00,0.00,Campaign Contribution,011,C00808279,John Duarte For Congress,H2CA13131,Duarte,John,,,,H,CA,13,,,,,,,,Campaign Contribution
SB23,C00214981,11658481,,,CCM,Lori Chavez-DeRemer for Congress,,,,,,1200 Trinity Dr,,Alexandria,VA,22314,G2024,,2023-12-05,4000.00,0.00,Campaign Contribution,011,,,,Chavez-DeRemer,Lori,,,,H,OR,05,,,,,,,,Campaign Contribution
SB23,C00214981,11659361,,,CCM,Tony Gonzales For Congress,,,,,,11613 Huebner,,San Antonio,TX,78248,G2024,,2023-12-06,4800.00,0.00,Campaign Contribution,011,C00706614,Tony Gonzales For Congress,H0TX35015,Gonzales,Tony,,,II,H,TX,23,,,,,,,,Campaign Contribution
SB23,C00214981,11659369,,,CCM,Texans For Henry Cuellar Congressional Campaign,,,,,,1519 Washington Street,Suite 200,Laredo,TX,78040,G2024,,2023-12-06,4800.00,0.00,Campaign Contribution,011,C00371302,Texans For Henry Cuellar Congressional Campaign,H2TX23082,Cuellar,Henry,,,,H,TX,28,,,,,,,,Campaign Contribution
SB23,C00214981,11659371,,,CCM,Sylvia Garcia For Congress,,,,,,PO Box 8530,,Houston,TX,77249,G2024,,2023-12-06,4800.00,0.00,Campaign Contribution,011,C00660555,Sylvia Garcia For Congress,H8TX29052,Garcia,Sylvia,,,,H,TX,29,,,,,,,,Campaign Contribution
SB23,C00214981,11659397,,,CCM,Pete Sessions For Congress,,,,,,PO Box 7754,,Waco,TX,767147754,G2024,,2023-12-06,4800.00,0.00,Campaign Contribution,011,C00303305,Pete Sessions For Congress,H2TX03126,Sessions,Pete,,,,H,TX,17,,,,,,,,Campaign Contribution
SB23,C00214981,11659398,,,CCM,Friends Of Glenn Thompson,,,,,,400 N. Michael Street,,St. Marys,PA,15857,G2024,,2023-12-06,5000.00,0.00,Campaign Contribution,011,C00444620,Friends Of Glenn Thompson,H8PA05071,Thompson,Glenn,,,Jr.,H,PA,15,,,,,,,,Campaign Contribution
SB23,C00214981,11659399,,,CCM,Womack For Congress Committee,,,,,,PO Box 508,,Rogers,AR,727570508,P2024,,2023-12-06,5000.00,0.00,Campaign Contribution,011,C00477745,Womack For Congress Committee,H0AR03055,Womack,Steve,,,,H,AR,03,,,,,,,,Campaign Contribution
SB23,C00214981,11659400,,,CCM,Don Bacon For Congress,,,,,,P.O. Box 391368,,Omaha,NE,68139,G2024,,2023-12-06,5000.00,0.00,Campaign Contribution,011,C00575167,Don Bacon For Congress,H6NE02125,Bacon,Don,,,Brig. Gen.,H,NE,02,,,,,,,,Campaign Contribution
SB23,C00214981,11659416,,,CCM,Mike Johnson For Louisiana,,,,,,228 S. Washington St.,Ste. 115,Alexandria,VA,22314,P2024,,2023-12-06,5000.00,0.00,Campaign Contribution,011,C00608695,Mike Johnson For Louisiana,H6LA04138,Johnson,Mike,,,,H,LA,04,,,,,,,,Campaign Contribution
SB23,C00214981,11659417,,,CCM,Mann For Congress,,,,,,PO Box 1084,,Salina,KS,674021084,G2024,,2023-12-06,5000.00,0.00,Campaign Contribution,011,C00460659,Mann For Congress,H0KS01123,Mann,Tracey,,,,H,KS,01,,,,,,,,Campaign Contribution
SB23,C00214981,11659459,,,CCM,Ted Cruz For Senate,,,,,,PO Box 25376,,Houston,TX,77265,P2024,,2023-12-06,4800.00,0.00,Campaign Contribution,011,C00492785,Ted Cruz For Senate,S2TX00312,Cruz,Ted,,,,S,TX,,,,,,,,,Campaign Contribution
SB23,C00214981,11659551,,,CCM,Nathaniel Moran For Congress,,,,,,P.O. Box 7066,,Tyler,TX,75711,G2024,,2023-12-07,4800.00,0.00,Campaign Contribution,011,C00796086,Nathaniel Moran For Congress,H2TX01112,Moran,Nathaniel,,,,H,TX,01,,,,,,,,Campaign Contribution
