form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00140855,88102809,,,COM,Laura Kimble for WV,,,,,,101 Black Stallion Drive,,Bridgeport,WV,26330,,,2023-12-06,500.00,0.00,"Laura Kimble, STATE HOUSE 48th WV",011,,,,Kimble,Laura,,,,,,,,,,,,,,"Laura Kimble, STATE HOUSE 48th WV"
SB29,C00140855,88153273,,,COM,Joey Garcia for WV,,,,,,207 Circle Drive,,Fairmont,WV,26554,,,2023-12-19,1000.00,0.00,"Joey Garcia, STATE HOUSE 76th WV",011,,,,Garcia,Joey,,Delegate,,,,,,,,,,,,"Joey Garcia, STATE HOUSE 76th WV"
SB29,C00140855,88153274,,,COM,Citizens for Adrienne Jones,,,,,,C/O Rice Consulting,17 W Courtland St. Suite 210,Bel Air,MD,21014,,,2023-12-19,500.00,0.00,"Adrienne Jones, STATE HOUSE 10th MD",011,,,,Jones,Adrienne,,MD Del.,,,,,,,,,,,,"Adrienne Jones, STATE HOUSE 10th MD"
SB29,C00140855,88153328,,,COM,Brooke Lierman for Maryland,,,,,,PO Box 891,,Baltimore,MD,21203,,,2023-12-19,500.00,0.00,"Brooke Lierman, COMPT OF THE TREASRY  MD",011,,,,Lierman,Brooke,,Comptrolle,,,,,,,,,,,,"Brooke Lierman, COMPT OF THE TREASRY  MD"
SB29,C00140855,88153329,,,COM,Friends of Andrea Harrison,,,,,,c/o Rice Consulting,"17 W. Courtland Street, Suite 210",Bel Air,MD,21014,,,2023-12-19,125.00,0.00,"Andrea Harrison, STATE HOUSE 24th MD",011,,,,Harrison,Andrea,,,,,,,,,,,,,,"Andrea Harrison, STATE HOUSE 24th MD"
SB29,C00140855,88153331,,,COM,Citizens for Kris Valderrama,,,,,,P.O. Box 1165,,Fort Washington,MD,20749,,,2023-12-19,250.00,0.00,"Kris Valderrama, STATE HOUSE 26th MD",011,,,,Valderrama,Kris,,,,,,,,,,,,,,"Kris Valderrama, STATE HOUSE 26th MD"
SB29,C00140855,88153332,,,COM,Friends of Marc Korman,,,,,,7104 Exeter Road,,Bethsda,MD,20814,,,2023-12-19,250.00,0.00,"Marc Korman, STATE HOUSE 16th MD",011,,,,Korman,Marc,,Delegate,,,,,,,,,,,,"Marc Korman, STATE HOUSE 16th MD"
SB29,C00140855,88153385,,,COM,Wes Moore for Maryland,,,,,,P.O. Box 50123,,Baltimore,MD,21211,,,2023-12-19,500.00,0.00,"Wes Moore, GOVERNOR  MD",011,,,,Moore,Wes,,Govenor,,,,,,,,,,,,"Wes Moore, GOVERNOR  MD"
SB29,C00140855,88153386,,,COM,Citizens for Brian Feldman,,,,,,PO Box 34408,,Bethesda,MD,20827,,,2023-12-19,500.00,0.00,"Brian Feldman, STATE SENATE 15th MD",011,,,,Feldman,Brian,,MD Sen.,,,,,,,,,,,,"Brian Feldman, STATE SENATE 15th MD"
SB29,C00140855,88153387,,,COM,Citizens for Bryan Simonaire,,,,,,PO Box 948,,Pasadena,MD,21123,,,2023-12-19,250.00,0.00,"Bryan Simonaire, STATE SENATE 31st MD",011,,,,Simonaire,Bryan,,Senator,,,,,,,,,,,,"Bryan Simonaire, STATE SENATE 31st MD"
