form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00096362,SB29.10193,,,COM,ANGELA WITWER FOR STATE REPRESENTATIVE,,,,,,PO BOX 80221,,LANSING,MI,48909,,,2023-02-10,250.00,,STATE HOUSE DISTRICT 76,011,C00096362,MICHIGAN FARM BUREAU POLITICAL ACTION COMMITTEE,,,,,,,,,,,,,,,,,
SB29,C00096362,SB29.10233,,,COM,ANGELA WITWER FOR STATE REPRESENTATIVE,,,,,,PO BOX 80221,,LANSING,MI,48909,,,2023-05-04,2350.00,,STATE HOUSE DISTRICT 76,011,C00096362,MICHIGAN FARM BUREAU POLITICAL ACTION COMMITTEE,,,,,,,,,,,,,,,,,
SB29,C00096362,SB29.10190,,,COM,ARIC NESBITT FOR STATE SENATE,,,,,,PO BOX 400,,LAWTON,MI,49065,,,2023-02-10,250.00,,STATE SENATE DISTRICT 20,011,C00096362,MICHIGAN FARM BUREAU POLITICAL ACTION COMMITTEE,,,,,,,,,,,,,,,,,
SB29,C00096362,SB29.10264,,,COM,CITIZRNS TO ELECT LUKE MEERMAN FOR STATE HOUSE,,,,,,PO BOX 44,,LAMONT,MI,49430,,,2023-06-30,250.00,,STATE SENATE DISTRICT 25,011,C00096362,MICHIGAN FARM BUREAU POLITICAL ACTION COMMITTEE,,,,,,,,,,,,,,,,,
SB29,C00096362,SB29.10205,,,COM,COMMITTEE TO ELECT CURT VANDERWALL,,,,,,4906 RASMUSSEN ROAD,,LUDINGTON,MI,49431,,,2023-03-03,250.00,,STATE HOUSE DISTRICT 102,011,C00096362,MICHIGAN FARM BUREAU POLITICAL ACTION COMMITTEE,,,,,,,,,,,,,,,,,
SB29,C00096362,SB29.10184,,,COM,COMMITTEE TO ELECT JOSEPH TATE,,,,,,192 LENOX STREET,,DETROIT,MI,48215,,,2023-01-13,1000.00,,STATE HOUSE DISTRICT 10,011,C00096362,MICHIGAN FARM BUREAU POLITICAL ACTION COMMITTEE,,,,,,,,,,,,,,,,,
SB29,C00096362,SB29.10206,,,CCM,COMMITTEE TO ELECT KAREN WHITSETT FOR STATE REPRESENTATIVE,,,,,,11406 LITTLEFIELD STREET,,DETROIT,MI,48227,,,2023-03-03,250.00,,STATE HOUSE DISTRICT 4,011,C00096362,MICHIGAN FARM BUREAU POLITICAL ACTION COMMITTEE,,,,,,,,,,,,,,,,,
SB29,C00096362,SB29.10232,,,COM,COMMITTEE TO ELECT RICK OUTMAN FOR STATE SENATE,,,,,,6481 N MILES ROAD,,SIX LAKES,MI,48886,,,2023-05-04,250.00,,STATE SENATE DISTRICT 33,011,C00096362,MICHIGAN FARM BUREAU POLITICAL ACTION COMMITTEE,,,,,,,,,,,,,,,,,
SB29,C00096362,SB29.10203,,,COM,COMMITTEE TO ELECT ROGER HAUCK,,,,,,PO BOX 985,,MT PLEASANT,MI,48858,,,2023-03-03,300.00,,STATE SENATE DISTRICT 34,011,C00096362,MICHIGAN FARM BUREAU POLITICAL ACTION COMMITTEE,,,,,,,,,,,,,,,,,
SB29,C00096362,SB29.10188,,,COM,COMMITTEE TO ELECT SARAH LIGHTNER,,,,,,9915 N PARMA ROAD,,SPRINGPORT,MI,49284,,,2023-02-10,250.00,,STATE HOUSE DISTRICT 45,011,C00096362,MICHIGAN FARM BUREAU POLITICAL ACTION COMMITTEE,,,,,,,,,,,,,,,,,
