form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00409730,17534358C,17534358,SA11C,CCM,Ami Bera For Congress,,,,,,PO Box 582496,,Elk Grove,CA,957580042,,,2024-08-14,2500.00,0.00,Conduit Contribution,,C00461061,,,Bera,Amerish,,,,H,CA,07,,,,,,,X,Earmarked by Elevance Health PAC
SB23,C00409730,17534365C,17534365,SA11C,CCM,Ami Bera For Congress,,,,,,PO Box 582496,,Elk Grove,CA,957580042,,,2024-08-14,1000.00,0.00,Conduit Contribution,,C00461061,,,Bera,Amerish,,,,H,CA,07,,,,,,,X,Earmarked by LUNDBECK LLC EMPLOYEE POLITICAL ACTION COMMITTEE
SB23,C00409730,17524527C,17524527,SA11C,CCM,AMISH FOR ARIZONA,,,,,,5550 N 16Th St,Apt 124,Phoenix,AZ,850162942,,,2024-08-12,1000.00,0.00,Conduit Contribution,,C00836502,,,SHAH,AMISH,DR.,,,H,AZ,01,,,,,,,X,Earmarked by AMERICAN INNOVATION POLITICAL ACTION COMMITTEE
SB23,C00409730,17524532C,17524532,SA11C,CCM,Angie Craig For Congress,,,,,,PO Box 22116,,Eagan,MN,551220116,,,2024-08-12,1000.00,0.00,Conduit Contribution,,C00575209,,,Craig,Angela,,,,H,MN,02,,,,,,,X,Earmarked by Bridge The Gap PAC
SB23,C00409730,17524533C,17524533,SA11C,CCM,Chris Pappas For Congress,,,,,,PO Box 313,,Manchester,NH,031050313,,,2024-08-12,1000.00,0.00,Conduit Contribution,,C00660464,,,Pappas,Chris,,,,H,NH,01,,,,,,,X,Earmarked by Bridge The Gap PAC
SB23,C00409730,17524529C,17524529,SA11C,CCM,COOKE FOR CONGRESS,,,,,,PO Box 1846,,Eau Claire,WI,547021846,,,2024-08-12,1000.00,0.00,Conduit Contribution,,C00844993,,,COOKE,REBECCA,,,,H,WI,03,,,,,,,X,Earmarked by Schneider For Congress
SB23,C00409730,500420082,,,CCM,COOKE FOR CONGRESS,,,,,,PO Box 1846,,Eau Claire,WI,547021846,G2024,,2024-08-27,2500.00,0.00,Political Contribution,,C00844993,,,COOKE,REBECCA,,,,H,WI,03,,,,,,,,
SB23,C00409730,17524534C,17524534,SA11C,CCM,Darren Soto For Congress,,,,,,PO Box 420239,,Kissimmee,FL,347420239,,,2024-08-12,1000.00,0.00,Conduit Contribution,,C00581074,,,Soto,Darren,,,,H,FL,09,,,,,,,X,Earmarked by Bridge The Gap PAC
SB23,C00409730,500420084,,,CCM,Darren Soto For Congress,,,,,,PO Box 420239,,Kissimmee,FL,347420239,P2024,,2024-08-15,2500.00,0.00,Political Contribution,,C00581074,,,Soto,Darren,,,,H,FL,09,,,,,,,,
SB23,C00409730,17509947C,17509947,SA11C,CCM,Donald Norcross For Congress,,,,,,PO Box 160,,Collingswood,NJ,081080160,,,2024-08-07,1000.00,0.00,Conduit Contribution,,C00558320,,,Norcross,Donald,,,,H,NJ,01,,,,,,,X,"Earmarked by AIRBUS AMERICAS, INC. POLITICAL ACTION COMMITTEE"
