form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00637504,500717942,,,ORG,Social Security Works,,,,,,PO Box 27380,,Washington,DC,200387380,G2024,,2024-09-05,150.00,0.00,In-kind Fundraising Email,,C00840017,,,ALSOBROOKS,ANGELA,,,,S,MD,,,,,,,,,
SB23,C00637504,500717943,,,ORG,Social Security Works,,,,,,PO Box 27380,,Washington,DC,200387380,G2024,,2024-09-06,75.00,0.00,In-kind Fundraising Email,,C00840017,,,ALSOBROOKS,ANGELA,,,,S,MD,,,,,,,,,
SB23,C00637504,500717944,,,ORG,Social Security Works,,,,,,PO Box 27380,,Washington,DC,200387380,G2024,,2024-09-13,150.00,0.00,In-kind Fundraising Email,,C00650150,,,SLOTKIN,ELISSA,,,,H,MI,08,,,,,,,,
SB23,C00637504,500717945,,,ORG,Social Security Works,,,,,,PO Box 27380,,Washington,DC,200387380,G2024,,2024-09-14,75.00,0.00,In-kind Fundraising Email,,C00650150,,,SLOTKIN,ELISSA,,,,H,MI,08,,,,,,,,
SB23,C00637504,500717946,,,ORG,Social Security Works,,,,,,PO Box 27380,,Washington,DC,200387380,G2024,,2024-09-19,150.00,0.00,In-kind Fundraising Email,,C00412304,,,TESTER,R.,JON,,,S,MT,,,,,,,,,
SB23,C00637504,500717948,,,ORG,Social Security Works,,,,,,PO Box 27380,,Washington,DC,200387380,G2024,,2024-09-20,75.00,0.00,In-kind Fundraising Email,,C00412304,,,TESTER,R.,JON,,,S,MT,,,,,,,,,
SB23,C00637504,500717947,,,ORG,Social Security Works,,,,,,PO Box 27380,,Washington,DC,200387380,G2024,,2024-09-23,150.00,0.00,In-kind Fundraising Email,,C00412304,,,TESTER,R.,JON,,,S,MT,,,,,,,,,
SB23,C00637504,500717949,,,ORG,Social Security Works,,,,,,PO Box 27380,,Washington,DC,200387380,G2024,,2024-09-24,100.00,0.00,In-kind Fundraising Email,,C00773820,,,ENGEL,KIRSTEN,,,,H,AZ,06,,,,,,,,
SB23,C00637504,500717951,,,ORG,Social Security Works,,,,,,PO Box 27380,,Washington,DC,200387380,G2024,,2024-09-24,100.00,0.00,In-kind Fundraising Email,,C00836502,,,SHAH,AMISH,DR.,,,H,AZ,01,,,,,,,,
SB23,C00637504,500717950,,,ORG,Social Security Works,,,,,,PO Box 27380,,Washington,DC,200387380,G2024,,2024-09-25,50.00,0.00,In-kind Fundraising Email,,C00773820,,,ENGEL,KIRSTEN,,,,H,AZ,06,,,,,,,,
SB23,C00637504,500717952,,,ORG,Social Security Works,,,,,,PO Box 27380,,Washington,DC,200387380,G2024,,2024-09-25,50.00,0.00,In-kind Fundraising Email,,C00836502,,,SHAH,AMISH,DR.,,,H,AZ,01,,,,,,,,
SB23,C00637504,500717953,,,ORG,Social Security Works,,,,,,PO Box 27380,,Washington,DC,200387380,G2024,,2024-09-28,150.00,0.00,In-kind Fundraising Email,,C00848648,,,MUCARSEL-POWELL,DEBBIE,,,,S,FL,,,,,,,,,
SB23,C00637504,500717954,,,ORG,Social Security Works,,,,,,PO Box 27380,,Washington,DC,200387380,G2024,,2024-09-29,75.00,0.00,In-kind Fundraising Email,,C00848648,,,MUCARSEL-POWELL,DEBBIE,,,,S,FL,,,,,,,,,
