form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00240911,500163771,,,CCM,Aaron Bean for Congress,,,,,,2640 A Mitcham Dr,,Tallahassee,FL,323085400,P2024,,2023-08-22,2500.00,0.00,Contribution,,C00816983,,,Bean,Aaron,P.,,,H,FL,04,,,,,,,,
SB23,C00240911,500170264,,,PAC,Alabama First PAC,,,,,,PO Box 3723,,Montgomery,AL,361090723,,,2023-11-02,2500.00,0.00,2023 Contribution,,C00821058,Alabama First PAC,,,,,,,,,,,,,,,,,
SB23,C00240911,500163777,,,CCM,Citizens for John Rutherford,,,,,,3121 Venture Pl,Ste 1,Jacksonville,FL,322576218,P2024,,2023-10-04,1000.00,0.00,Contribution,,C00615294,,,Rutherford,John,,,,H,FL,05,,,,,,,,
SB23,C00240911,500163776,,,CCM,Friends of Neal Dunn,,,,,,PO Box 10037,,Tallahassee,FL,323022037,P2024,,2023-09-29,1000.00,0.00,Contribution,,C00582304,,,Dunn,Neal,MD,,,H,FL,02,,,,,,,,
SB23,C00240911,500163770,,,CCM,Fry for Congress,,,,,,PO Box 14641,,Surfside Beach,SC,295874641,P2024,,2023-07-25,1000.00,0.00,Contribution,,C00786657,,,Fry,Russell,,,,H,SC,07,,,,,,,,
SB23,C00240911,500163773,,,CCM,Jeff Duncan for Congress,,,,,,PO Box 845,,Laurens,SC,293600845,P2024,,2023-09-20,1500.00,0.00,Contribution,,C00460550,,,Duncan,Jeffrey,D.,Mr.,,H,SC,03,,,,,,,,
SB23,C00240911,500163774,,,CCM,Loudermilk for Congress,,,,,,PO Box 447,,Cassville,GA,301230447,P2024,,2023-09-20,1000.00,0.00,Contribution,,C00543892,,,Loudermilk,Barry,,,,H,GA,11,,,,,,,,
SB23,C00240911,500170265,,,CCM,Scalise for Congress,,,,,,PO Box 23219,,New Orleans,LA,701830219,P2024,,2023-11-15,2000.00,0.00,Contribution,,C00394957,,,Scalise,Steve,,,,H,LA,01,,,,,,,,
SB23,C00240911,500170262,,,CCM,"Tuberville for Senate, Inc.",,,,,,PO Box 590012,,Birmingham,AL,352590012,P2026,,2023-10-31,500.00,0.00,2026 Contribution,,C00701672,,,Tuberville,Thomas,H.,,,S,AL,00,,,,,,,,
SB23,C00240911,500170263,,,CCM,"Tuberville for Senate, Inc.",,,,,,PO Box 590012,,Birmingham,AL,352590012,P2026,,2023-10-31,500.00,0.00,2026 Contribution,,C00701672,,,Tuberville,Thomas,H.,,,S,AL,00,,,,,,,,
SB23,C00240911,500163775,,,CCM,Wiley Nickel for Congress,,,,,,514 Daniels St,# 286,Raleigh,NC,276051317,P2024,,2023-09-26,1500.00,0.00,Contribution,,C00763045,,,Nickel,Wiley,,,,H,NC,13,,,,,,,,
