form_type,filer_committee_id_number,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,expenditure_date,expenditure_purpose_descrip,beneficiary_committee_name,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,category_code,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,election_code,election_other_description,expenditure_amount,semi_annual_refunded_bundled_amt,memo_code,memo_text_description,image_number,beneficiary_committee_fec_id
SB21B,C00719021,GOOGLE LLC,,,,,,1600 AMPHITHEATRE PKWY,,MOUNTAINVIEW,CA,94043,2023-02-06,ADVERTISING RELATED PRODUCTION COST,,,,,,,004,,,,,,6.00,,,,202402020300460990
SB21B,C00719021,APPSUMO,,,,,,1305 E 6TH ST #4,,AUSTIN,TX,78702,2023-01-15,ADVERTISING RELATED PRODUCTION COSTS,,,,,,,,,,,,,301.50,,Y,EMAIL LIST,202402020300460990
SB21B,C00719021,ECOM2 HOLDING LIMITED,,,,,,GLADSTONOS 12-14,,PAPHOS,,,2023-02-21,ADVERTISING RELATED PRODUCTION COSTS,,,,,,,,,,,,,10.00,,Y,SLEZY,202402020300460990
SB21B,C00719021,GOOGLE LLC,,,,,,1600 AMPHITHEATRE PKWY,,MOUNTAINVIEW,CA,94043,2023-04-06,ADVERTISING RELATED PRODUCTION COSTS,,,,,,,004,,,,,,6.00,,Y,G SUITE BASIC,202402020300460991
SB21B,C00719021,GOOGLE LLC,,,,,,1600 AMPITHEATRE PKWY,,MOUNTAINVIEW,CA,94043,2023-05-06,ADVERTISING RELATED PRODUCTION COSTS,,,,,,,004,,,,,,6.00,,Y,G SUITE BASIC,202402020300460992
SB21B,C00719021,GOOGLE LLC,,,,,,1600 AMPITHEATRE PKWY,,MOUNTAINVIEW,CA,94043,2023-06-06,ADVERTISING RELATED PRODUCTION COSTS,,,,,,,004,,,,,,6.00,,,,202402020300460992
SB21B,C00719021,GOOGLE LLC,,,,,,1600 AMPITHEATRE PKWY,,MOUNTAINVIEW,CA,94043,2023-07-06,ADVERTISING RELATED PRODUCTION COSTS,,,,,,,004,,,,,,6.00,,Y,G SUITE BASIC,202402020300460993
SB21B,C00719021,GOOGLE LLC,,,,,,1600 AMPHITHEATRE PKWY,,MOUNTAINVIEW,CA,94043,2023-08-06,ADVERTISING RELATED PRODUCTION COSTS,,,,,,,004,,,,,,6.00,,Y,G SUITE BASIC,202402020300460993
SB21B,C00719021,GOOGLE LLC,,,,,,1600 AMPHITHEATRE PKWY,,MOUNTAINVIEW,CA,94043,2023-09-06,ADVERTISING RELATED PRODUCTION COSTS,,,,,,,004,,,,,,6.00,,Y,G SUITE BASIC,202402020300460993
SB21B,C00719021,GOOGLE LLC,,,,,,1600 AMPHITHEATRE PKWY,,MOUNTAINVIEW,CA,94043,2023-03-06,ADVERTISING RELATED PRODUCTION COSTS,,,,,,,004,,,,,,6.00,,Y,G SUITE BASIC,202402020300460990
SB21B,C00719021,GOOGLE LLC,,,,,,1600 AMPITHEATRE PKWY,,MOUNTAINVIEW,CA,94043,2023-04-06,ADVERTISING RELATED PRODUCTION COSTS,,,,,,,004,,,,,,6.00,,Y,G SUITE BASIC,202402020300460991
SB21B,C00719021,GOOGLE LLC,,,,,,1600 AMPHITHEATRE PKWY,,MOUNTAINVIEW,CA,94043,2023-01-06,ADVERTISING RELATED PRODUCTION COST,,,,,,,004,,,,,,6.00,,Y,G SUITE BASIC,202402020300460990
