form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00620021,500711361,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-07-07,20.40,0.00,Non-Contribution Account: Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB29,C00620021,500711362,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-07-14,19.32,0.00,Non-Contribution Account: Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB29,C00620021,500711363,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-07-21,35.63,0.00,Non-Contribution Account: Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB29,C00620021,500711364,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-07-28,399.76,0.00,Non-Contribution Account: Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB29,C00620021,500711365,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-07-31,79.69,0.00,Non-Contribution Account: Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB29,C00620021,500711366,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-08-04,37.95,0.00,Non-Contribution Account: Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB29,C00620021,500711367,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-08-11,50.25,0.00,Non-Contribution Account: Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB29,C00620021,500711368,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-08-18,95.00,0.00,Non-Contribution Account: Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB29,C00620021,500711369,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-08-25,161.51,0.00,Non-Contribution Account: Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB29,C00620021,500711370,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-08-31,72.01,0.00,Non-Contribution Account: Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB29,C00620021,500711371,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-09-01,3.63,0.00,Non-Contribution Account: Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB29,C00620021,500711372,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-09-08,27.92,0.00,Non-Contribution Account: Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB29,C00620021,500711373,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-09-15,488.79,0.00,Non-Contribution Account: Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB29,C00620021,500711374,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-09-22,37.67,0.00,Non-Contribution Account: Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB29,C00620021,500711375,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-09-29,95.84,0.00,Non-Contribution Account: Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB29,C00620021,500711376,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-09-30,7.92,0.00,Non-Contribution Account: Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB29,C00620021,500711389,,,ORG,Common Defense Civic Engagement,,,,,,251 W 30Th St,Ste 318,New York,NY,100012810,,,2024-07-10,9280.38,0.00,Non-Contribution Account: PAC Fundraising Services,,,,,,,,,,,,,,,,,,,,
SB29,C00620021,500711390,,,ORG,Common Defense Civic Engagement,,,,,,251 W 30Th St,Ste 318,New York,NY,100012810,,,2024-08-05,9529.94,0.00,Non-Contribution Account: PAC Fundraising Services,,,,,,,,,,,,,,,,,,,,
SB29,C00620021,500711391,,,ORG,Common Defense Civic Engagement,,,,,,251 W 30Th St,Ste 318,New York,NY,100012810,,,2024-08-05,2081.77,0.00,Non-Contribution Account: PAC Fundraising Services,,,,,,,,,,,,,,,,,,,,
SB29,C00620021,500711392,,,ORG,Common Defense Civic Engagement,,,,,,251 W 30Th St,Ste 318,New York,NY,100012810,,,2024-08-05,1486.40,0.00,Non-Contribution Account: PAC Fundraising Services,,,,,,,,,,,,,,,,,,,,
SB29,C00620021,500711393,,,ORG,Illinois Veterans For Change,,,,,,PO Box 579186,,Chicago,IL,606577318,,,2024-08-07,1000.00,0.00,Non-Contribution Account: Non-Federal Contribution,,,,,,,,,,,,,,,,,,,,
