form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00627075,500034125,,,COM,Democratic Legislative Campaign Committee,,,,,,1225 I St NW,Ste 1250,Washington,DC,200055919,,,2023-07-24,1000.00,0.00,In-Kind: Research Memo,006,,Virginia Senate Democratic Caucus,,,,,,,,,,,,,,,,X,
SB29,C00627075,500034126,,,COM,Democratic Legislative Campaign Committee,,,,,,1225 I St NW,Ste 1250,Washington,DC,200055919,,,2023-07-24,1000.00,0.00,In-Kind: Research Memo,006,,Virginia Senate Democratic Caucus,,,,,,,,,,,,,,,,X,
SB29,C00627075,500034127,,,COM,Democratic Legislative Campaign Committee,,,,,,1225 I St NW,Ste 1250,Washington,DC,200055919,,,2023-07-28,250.00,0.00,In-Kind: Research Memo,006,,Virginia Senate Democratic Caucus,,,,,,,,,,,,,,,,X,
SB29,C00627075,500034091,,,COM,Democratic Legislative Campaign Committee,,,,,,1225 I St NW,Ste 1250,Washington,DC,200055919,,,2023-08-15,4000.00,0.00,In-Kind: Research Memo,006,,Virginia House Democratic Caucus,,,,,,,,,,,,,,,,,
SB29,C00627075,500034092,,,COM,Democratic Legislative Campaign Committee,,,,,,1225 I St NW,Ste 1250,Washington,DC,200055919,,,2023-08-15,4000.00,0.00,In-Kind: Research Memo,006,,Virginia Senate Democratic Caucus,,,,,,,,,,,,,,,,,
SB29,C00627075,500034089,,,COM,Democratic Legislative Campaign Committee,,,,,,1225 I St NW,Ste 1250,Washington,DC,200055919,,,2023-09-08,4000.00,0.00,In-Kind: Research Book,006,,Virginia Senate Democratic Caucus,,,,,,,,,,,,,,,,,
SB29,C00627075,500034090,,,COM,Democratic Legislative Campaign Committee,,,,,,1225 I St NW,Ste 1250,Washington,DC,200055919,,,2023-09-08,4000.00,0.00,In-Kind: Research Book,006,,Virginia House Democratic Caucus,,,,,,,,,,,,,,,,,
SB29,C00627075,500034093,,,COM,Democratic Legislative Campaign Committee,,,,,,1225 I St NW,Ste 1250,Washington,DC,200055919,,,2023-11-07,99.23,0.00,In-Kind: Event Supplies,006,,Virginia House Democratic Caucus,,,,,,,,,,,,,,,,,
SB29,C00627075,500034094,,,COM,Democratic Legislative Campaign Committee,,,,,,1225 I St NW,Ste 1250,Washington,DC,200055919,,,2023-11-07,99.22,0.00,In-Kind: Event Supplies,006,,Virginia Senate Democratic Caucus,,,,,,,,,,,,,,,,,
SB29,C00627075,500034129,,,ORG,Vantage Legal PLLC,,,,,,1300 I St NW,Ste 400E,Washington,DC,200053318,,,2023-10-31,756.50,0.00,In-Kind: Legal Services,011,,Democratic Legislative Campaign Committee,,,,,,,,,,,,,,,,,
SB29,C00627075,500033206,,,COM,Virginia House Democratic Caucus,,,,,,1021 E Cary St,Ste 1275,Richmond,VA,232194818,,,2023-07-19,100000.00,0.00,Non-Federal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00627075,500033197,,,COM,Virginia House Democratic Caucus,,,,,,1021 E Cary St,Ste 1275,Richmond,VA,232194818,,,2023-08-29,150000.00,0.00,Non-Federal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00627075,500033198,,,COM,Virginia House Democratic Caucus,,,,,,1021 E Cary St,Ste 1275,Richmond,VA,232194818,,,2023-09-08,400000.00,0.00,Non-Federal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00627075,500033199,,,COM,Virginia House Democratic Caucus,,,,,,1021 E Cary St,Ste 1275,Richmond,VA,232194818,,,2023-09-28,300000.00,0.00,Non-Federal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00627075,500033200,,,COM,Virginia House Democratic Caucus,,,,,,1021 E Cary St,Ste 1275,Richmond,VA,232194818,,,2023-10-19,100000.00,0.00,Non-Federal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00627075,500033201,,,COM,Virginia Senate Democratic Caucus,,,,,,PO Box 842,,Richmond,VA,232180842,,General Election,2023-08-11,100000.00,0.00,Non-Federal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00627075,500033202,,,COM,Virginia Senate Democratic Caucus,,,,,,PO Box 842,,Richmond,VA,232180842,,General Election,2023-09-07,150000.00,0.00,Non-Federal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00627075,500033203,,,COM,Virginia Senate Democratic Caucus,,,,,,PO Box 842,,Richmond,VA,232180842,,General Election,2023-09-21,400000.00,0.00,Non-Federal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00627075,500033196,,,COM,Virginia Senate Democratic Caucus,,,,,,PO Box 842,,Richmond,VA,232180842,,General Election,2023-09-28,300000.00,0.00,Non-Federal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00627075,500033205,,,COM,Virginia Senate Democratic Caucus,,,,,,PO Box 842,,Richmond,VA,232180842,,General Election,2023-10-19,100000.00,0.00,Non-Federal Contribution,011,,,,,,,,,,,,,,,,,,,
