form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00851576,500415796,,,ORG,Actblue technical services,,,,,,PO Box 441146,,West Somerville,MA,021440031,G2024,,2024-07-10,3.37,0.00,Credit card processing fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00851576,500416358,,,ORG,Actblue technical services,,,,,,PO Box 441146,,West Somerville,MA,021440031,G2024,,2024-07-17,98.75,0.00,Credit card processing fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00851576,500416551,,,ORG,Actblue technical services,,,,,,PO Box 441146,,West Somerville,MA,021440031,G2024,,2024-07-24,39.50,0.00,Credit card processing fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00851576,500416971,,,ORG,Actblue technical services,,,,,,PO Box 441146,,West Somerville,MA,021440031,G2024,,2024-07-31,201.85,0.00,Credit card processing fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00851576,500417173,,,ORG,Actblue technical services,,,,,,PO Box 441146,,West Somerville,MA,021440031,G2024,,2024-08-05,158.00,0.00,Credit card processing fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00851576,500417280,,,ORG,Actblue technical services,,,,,,PO Box 441146,,West Somerville,MA,021440031,G2024,,2024-08-07,229.50,0.00,Credit card processing fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00851576,500417988,,,ORG,Actblue technical services,,,,,,PO Box 441146,,West Somerville,MA,021440031,G2024,,2024-08-14,39.50,0.00,Credit card processing fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00851576,500418354,,,ORG,Actblue technical services,,,,,,PO Box 441146,,West Somerville,MA,021440031,G2024,,2024-08-21,296.25,0.00,Credit card processing fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00851576,500420260,,,ORG,Actblue technical services,,,,,,PO Box 441146,,West Somerville,MA,021440031,G2024,,2024-09-05,0.40,0.00,Credit card processing fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00851576,500420261,,,ORG,Actblue technical services,,,,,,PO Box 441146,,West Somerville,MA,021440031,G2024,,2024-09-05,213.30,0.00,Credit card processing fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00851576,500420604,,,ORG,Actblue technical services,,,,,,PO Box 441146,,West Somerville,MA,021440031,G2024,,2024-09-11,254.99,0.00,Credit card processing fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00851576,500421524,,,ORG,Actblue technical services,,,,,,PO Box 441146,,West Somerville,MA,021440031,G2024,,2024-09-18,1153.44,0.00,Credit card processing fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00851576,500421889,,,ORG,Actblue technical services,,,,,,PO Box 441146,,West Somerville,MA,021440031,G2024,,2024-09-19,493.75,0.00,Credit card processing fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00851576,500422339,,,ORG,Actblue technical services,,,,,,PO Box 441146,,West Somerville,MA,021440031,G2024,,2024-09-23,634.38,0.00,Credit card processing fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00851576,500422735,,,ORG,Actblue technical services,,,,,,PO Box 441146,,West Somerville,MA,021440031,G2024,,2024-09-27,438.48,0.00,Credit card processing fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00851576,500422880,,,ORG,Actblue technical services,,,,,,PO Box 441146,,West Somerville,MA,021440031,G2024,,2024-09-30,318.38,0.00,Credit card processing fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00851576,500422955,,,ORG,Actblue technical services,,,,,,PO Box 441146,,West Somerville,MA,021440031,G2024,,2024-09-30,1141.59,0.00,Credit card processing fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00851576,500424418,,,ORG,"Campaign Compliance, Inc.",,,,,,946 Bandmann Trl,,Missoula,MT,598028834,G2024,,2024-09-30,17.93,0.00,Reimbursement(vendors that aggregate over $200 listed below),,,,,,,,,,,,,,,,,,,,
SB21B,C00851576,500424411,,,ORG,NGP Van,,,,,,PO Box 392264,,Pittsburgh,PA,152519264,G2024,,2024-07-02,100.00,0.00,Computer software,,,,,,,,,,,,,,,,,,,,
SB21B,C00851576,500424412,,,ORG,NGP Van,,,,,,PO Box 392264,,Pittsburgh,PA,152519264,G2024,,2024-08-08,100.00,0.00,Computer software,,,,,,,,,,,,,,,,,,,,
SB21B,C00851576,500424413,,,ORG,NGP Van,,,,,,PO Box 392264,,Pittsburgh,PA,152519264,G2024,,2024-09-05,100.00,0.00,Computer software,,,,,,,,,,,,,,,,,,,,
