form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00495028,500545700,,,PAC,HERTEL VICTORY FUND,,,,,,122 C St NW,Ste 360,Washington,DC,200012149,G2024,,2024-10-15,1250.00,0.00,Contribution,,C00860247,HERTEL VICTORY FUND,,,,,,,,,,,,,,,,,
SB23,C00495028,500545710,,,PAC,DINA TITUS VICTORY FUND,,,,,,PO Box 15320,,Washington,DC,200030320,G2024,,2024-10-15,1667.00,0.00,Contribution,,C00882407,DINA TITUS VICTORY FUND,,,,,,,,,,,,,,,,,
SB23,C00495028,500545670,,,PAC,DAVE MIN VICTORY FUND,,,,,,401 2nd Ave S,Ste 303,Seattle,WA,981042862,G2024,,2024-10-15,625.00,0.00,Contribution,,C00873059,DAVE MIN VICTORY FUND,,,,,,,,,,,,,,,,,
SB23,C00495028,500545701,,,PAC,SCHOLTEN VICTORY FUND,,,,,,122 C St NW,Ste 360,Washington,DC,200012149,G2024,,2024-10-15,1250.00,0.00,Contribution,,C00860288,SCHOLTEN VICTORY FUND,,,,,,,,,,,,,,,,,
SB23,C00495028,500545711,,,PAC,BYNUM VICTORY FUND,,,,,,122 C St NW,Ste 360,Washington,DC,200012149,G2024,,2024-10-15,1667.00,0.00,Contribution,,C00880492,BYNUM VICTORY FUND,,,,,,,,,,,,,,,,,
SB23,C00495028,500545731,,,PAC,SYKES VICTORY FUND,,,,,,122 C St NW,Ste 360,Washington,DC,200012149,G2024,,2024-10-15,2500.00,0.00,Contribution,,C00849406,SYKES VICTORY FUND,,,,,,,,,,,,,,,,,
SB23,C00495028,500545741,,,PAC,PELTOLA VICTORY FUND,,,,,,810 N St,Ste 301,Anchorage,AK,995013271,G2024,,2024-10-15,5000.00,0.00,Contribution,,C00825034,PELTOLA VICTORY FUND,,,,,,,,,,,,,,,,,
SB23,C00495028,500545671,,,PAC,LEVIN VICTORY FUND 2024,,,,,,600 Pennsylvania Ave SE,Unit 15180,Washington,DC,200037508,G2024,,2024-10-15,625.00,0.00,Contribution,,C00723114,LEVIN VICTORY FUND 2024,,,,,,,,,,,,,,,,,
SB23,C00495028,500545691,,,PAC,CHRIS DELUZIO VICTORY FUND,,,,,,122 C St NW,Ste 360,Washington,DC,200012149,G2024,,2024-10-15,1250.00,0.00,Contribution,,C00822064,CHRIS DELUZIO VICTORY FUND,,,,,,,,,,,,,,,,,
SB23,C00495028,500545702,,,PAC,Wild for PA Victory Fund,,,,,,600 Pennsylvania Ave SE,Unit 15180,Washington,DC,200037508,G2024,,2024-10-15,1250.00,0.00,Contribution,,C00794016,Wild for PA Victory Fund,,,,,,,,,,,,,,,,,
SB23,C00495028,500545722,,,PAC,MISSY VICTORY FUND,,,,,,122 C St NW,Ste 360,Washington,DC,200012149,G2024,,2024-10-15,2500.00,0.00,Contribution,,C00882902,MISSY VICTORY FUND,,,,,,,,,,,,,,,,,
SB23,C00495028,500545732,,,PAC,VICENTE GONZALEZ VICTORY FUND,,,,,,PO Box 65322,,Washington,DC,200355322,G2024,,2024-10-15,2500.00,0.00,Contribution,,C00825257,VICENTE GONZALEZ VICTORY FUND,,,,,,,,,,,,,,,,,
SB23,C00495028,500545742,,,PAC,MRVAN VICTORY FUND,,,,,,600 Pennsylvania Ave SE,Unit 15180,Washington,DC,200037508,G2024,,2024-10-15,5000.00,0.00,Contribution,,C00820969,MRVAN VICTORY FUND,,,,,,,,,,,,,,,,,
SB23,C00495028,500545672,,,PAC,RUDY SALAS VICTORY FUND,,,,,,122 C St NW,Ste 360,Washington,DC,200012149,G2024,,2024-10-15,625.00,0.00,Contribution,,C00870956,RUDY SALAS VICTORY FUND,,,,,,,,,,,,,,,,,
SB23,C00495028,500545713,,,PAC,VAL HOYLE VICTORY FUND,,,,,,PO Box 657,,Springfield,OR,974770116,G2024,,2024-10-15,1667.00,0.00,Contribution,,C00820464,VAL HOYLE VICTORY FUND,,,,,,,,,,,,,,,,,
SB23,C00495028,500545743,,,PAC,HAYES VICTORY FUND,,,,,,PO Box 65322,,Washington,DC,200355322,G2024,,2024-10-15,5000.00,0.00,Contribution,,C00873331,HAYES VICTORY FUND,,,,,,,,,,,,,,,,,
SB23,C00495028,500545753,,,PAC,AMISH SHAH VICTORY FUND,,,,,,PO Box 7070,,Phoenix,AZ,850117070,G2024,,2024-10-16,2500.00,0.00,Contribution,,C00886630,AMISH SHAH VICTORY FUND,,,,,,,,,,,,,,,,,
SB23,C00495028,500545673,,,PAC,Josh Harder Victory Fund,,,,,,499 S Capitol St SW,Ste 407,Washington,DC,200034016,G2024,,2024-10-15,625.00,0.00,Contribution,,C00766816,Josh Harder Victory Fund,,,,,,,,,,,,,,,,,
SB23,C00495028,500545714,,,PAC,SUSIE LEE VICTORY FUND 2024,,,,,,5130 S Fort Apache Rd,Ste Pm 215,Las Vegas,NV,891481732,G2024,,2024-10-15,1667.00,0.00,Contribution,,C00846105,SUSIE LEE VICTORY FUND 2024,,,,,,,,,,,,,,,,,
SB23,C00495028,500545724,,,PAC,VALLEJO VICTORY FUND,,,,,,122 C St NW,Ste 360,Washington,DC,200012149,G2024,,2024-10-15,2500.00,0.00,Contribution,,C00860304,VALLEJO VICTORY FUND,,,,,,,,,,,,,,,,,
SB23,C00495028,500545734,,,PAC,CARAVEO VICTORY FUND,,,,,,PO Box 953,,Eastlake,CO,806140953,G2024,,2024-10-15,5000.00,0.00,Contribution,,C00821561,CARAVEO VICTORY FUND,,,,,,,,,,,,,,,,,
SB23,C00495028,500545744,,,PAC,COOKE VICTORY FUND,,,,,,600 Pennsylvania Ave SE,Unit 15180,Washington,DC,200037508,G2024,,2024-10-15,5000.00,0.00,Contribution,,C00886838,COOKE VICTORY FUND,,,,,,,,,,,,,,,,,
SB23,C00495028,500545674,,,PAC,MANNION VICTORY FUND,,,,,,PO Box 11131,,Syracuse,NY,132181131,G2024,,2024-10-15,833.00,0.00,Contribution,,C00884007,MANNION VICTORY FUND,,,,,,,,,,,,,,,,,
SB23,C00495028,500545694,,,PAC,MARLINGA VICTORY FUND,,,,,,155 S Main St,Unit 672,Mount Clemens,MI,480467727,G2024,,2024-10-15,1250.00,0.00,Contribution,,C00887075,MARLINGA VICTORY FUND,,,,,,,,,,,,,,,,,
SB23,C00495028,500545705,,,PAC,KMR VICTORY FUND,,,,,,122 C St NW,Ste 360,Washington,DC,200012149,G2024,,2024-10-15,1250.00,0.00,Contribution,,C00871244,KMR VICTORY FUND,,,,,,,,,,,,,,,,,
SB23,C00495028,500545725,,,PAC,VINDMAN VICTORY FUND,,,,,,4222 Fortuna Center Plz,Ste 664,Dumfries,VA,220251515,G2024,,2024-10-15,2500.00,0.00,Contribution,,C00883504,VINDMAN VICTORY FUND,,,,,,,,,,,,,,,,,
SB23,C00495028,500545745,,,PAC,DON DAVIS VICTORY FUND,,,,,,122 C St NW,Ste 360,Washington,DC,200012149,G2024,,2024-10-15,5000.00,0.00,Contribution,,C00878868,DON DAVIS VICTORY FUND,,,,,,,,,,,,,,,,,
SB23,C00495028,500545675,,,PAC,LAURA GILLEN VICTORY FUND,,,,,,PO Box 33079,,Washington,DC,200330079,G2024,,2024-10-15,833.00,0.00,Contribution,,C00876425,LAURA GILLEN VICTORY FUND,,,,,,,,,,,,,,,,,
SB23,C00495028,500545706,,,PAC,STELSON VICTORY FUND,,,,,,PO Box 65322,,Washington,DC,200355322,G2024,,2024-10-15,1250.00,0.00,Contribution,,C00878819,STELSON VICTORY FUND,,,,,,,,,,,,,,,,,
SB23,C00495028,500545716,,,PAC,KIRSTEN ENGEL VICTORY FUND,,,,,,PO Box 40721,,Tucson,AZ,857170721,G2024,,2024-10-15,2500.00,0.00,Contribution,,C00863035,KIRSTEN ENGEL VICTORY FUND,,,,,,,,,,,,,,,,,
SB23,C00495028,500545726,,,PAC,KIM SCHRIER VICTORY 2024,,,,,,401 2nd Ave S,Ste 303,Seattle,WA,981042862,G2024,,2024-10-15,2500.00,0.00,Contribution,,C00853598,KIM SCHRIER VICTORY 2024,,,,,,,,,,,,,,,,,
SB23,C00495028,500545736,,,PAC,GABE VASQUEZ VICTORY FUND,,,,,,611 Pennsylvania Ave SE,Ste 143,Washington,DC,200034303,G2024,,2024-10-15,5000.00,0.00,Contribution,,C00817411,GABE VASQUEZ VICTORY FUND,,,,,,,,,,,,,,,,,
