form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00466094,500152094,,,PAC,150PAC.org,,,,,,PO Box 15727,,Chevy Chase,MD,208255727,,,2023-03-09,1000.00,0.00,2023 Contribution,,C00614552,150PAC.org,,,,,,,,,,,,,,,,,
SB23,C00466094,500157199,,,CCM,Adriano Espaillat for Congress,,,,,,PO Box H,,New York,NY,100340248,P2024,,2023-06-12,1500.00,0.00,Contribution,,C00701953,,,Espaillat,Adriano,,,,H,NY,13,,,,,,,,
SB23,C00466094,500157197,,,CCM,Armstrong for Congress,,,,,,1515 Burnt Boat Dr,,Bismarck,ND,585031333,P2024,,2023-06-12,1000.00,0.00,Contribution,,C00670547,,,Armstong,Kelly,,,,H,ND,01,,,,,,,,
SB23,C00466094,500159324,,,CCM,Becca Balint for Vermont,,,,,,PO Box 291,,Burlington,VT,054020291,P2024,,2023-06-16,1500.00,0.00,Contribution,,C00797175,,,Balint,Rebecca,,,,H,VT,00,,,,,,,,
SB23,C00466094,500159427,,,COM,Cantwell Victory 2024,,,,,,401 2nd Ave S,Ste 303,Seattle,WA,981042862,,,2023-06-30,1000.00,0.00,Contribution,,C00723189,Cantwell Victory 2024,,,,,,,,,,,,,,,,,
SB23,C00466094,500159428,,,COM,Cantwell Victory 2024,,,,,,401 2nd Ave S,Ste 303,Seattle,WA,981042862,,,2023-06-30,1000.00,0.00,Contribution,,C00723189,Cantwell Victory 2024,,,,,,,,,,,,,,,,,
SB23,C00466094,500152057,,,CCM,Carey for Congress,,,,,,PO Box 16032,,Columbus,OH,432166032,P2024,,2023-03-09,1000.00,0.00,Contribution,,C00779603,,,Carey,Mike,,,,H,OH,15,,,,,,,,
SB23,C00466094,500152061,,,CCM,Cathy McMorris Rodgers for Congress,,,,,,PO Box 137,,Spokane,WA,992100137,P2024,,2023-03-09,1000.00,0.00,Contribution,,C00390476,,,Rodgers,Cathy McMorris,,,,H,WA,05,,,,,,,,
SB23,C00466094,500152159,,,PAC,CHC BOLD PAC,,,,,,PO Box 33079,,Washington,DC,200330079,,,2023-03-15,2500.00,0.00,2023 Contribution,,C00365536,CHC BOLD PAC,,,,,,,,,,,,,,,,,
SB23,C00466094,500152044,,,CCM,Chip Roy for Congress,,,,,,6705 W Highway 290,Ste 50295,Austin,TX,787358400,P2024,,2023-03-09,1000.00,0.00,Contribution,,C00662767,,,Roy,Chip,,,,H,TX,21,,,,,,,,
SB23,C00466094,500157200,,,CCM,"Chuck Fleischmann for Congress Committee, Inc.",,,,,,PO Box 11091,,Chattanooga,TN,374012091,P2023,,2023-06-12,1000.00,0.00,Contribution,,C00461822,,,Fleischmann,Charles,J.,,,H,TN,03,,,,,,,,
