form_type,filer_committee_id_number,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,expenditure_date,expenditure_purpose_descrip,beneficiary_committee_name,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,category_code,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,election_code,election_other_description,expenditure_amount,semi_annual_refunded_bundled_amt,memo_code,memo_text_description,image_number,beneficiary_committee_fec_id
SB29,C00162545,ALI FOR INDY,,,,,,11827 ROSSMORE DR,,INDIANAPOLIS,IN,46235,2023-08-08,POLITICAL CONTRIBUTION,,BROWN,ALI,,,,011,,,,G,,1000.00,,,,202401220300458082
SB29,C00162545,VOP OSILI FOR COUNCIL,,,,,,133 W MARKET ST #184,,INDIANAPOLIS,IN,46204,2023-08-08,POLITICAL CONTRIBUTION,,OSILI,VOP,,,,011,,,,G,,1000.00,,,,202401220300458082
SB29,C00162545,INDIANA DEMOCRATIC PARTY,,,,,,101 W WASHINGTON ST SUITE 1110E,,INDIANAPOLIS,IN,46204,2023-07-13,POLITICAL CONTRIBUTION,,,,,,,011,,,,,,2500.00,,,,202401220300458081
SB29,C00162545,HOGSETT FOR INDIANAPOLIS,,,,,,133 W MARKET ST SUITE 190,,INDIANAPOLIS,IN,46204,2023-07-13,POLITICAL CONTRIBUTION,,HOGSETT,JOSEPH,,,,011,,,,G,,5000.00,,,,202401220300458081
SB29,C00162545,DEB WHITFIELD FOR LAWRENCE,,,,,,7912 KERSEY DR,,LAWRENCE,IN,46236,2023-08-08,POLITICAL CONTRIBUTION,,WHITFIELD,DEB,,,,011,,,,G,,1000.00,,,,202401220300458083
SB29,C00162545,ALLEN COUNTY DEMOCRATIC PARTY,,,,,,PO BOX 11544,,FORT WAYNE,IN,46859,2023-08-08,POLITICAL CONTRIBUTION,,,,,,,011,,,,,,500.00,,,,202401220300458083
SB29,C00162545,MCCORMICK FOR COUNCIL,,,,,,5831 CADILLAC DR,,INDIANAPOLIS,IN,46224,2023-09-13,POLITICAL CONTRIBUTION,,MCCORMICK,JESSICA,,,,011,,,,G,,500.00,,,,202401220300458085
SB29,C00162545,MARION COUNTY DEMOCRATIC PARTY,,,,,,156 E MARKET ST LEVEL MEZZ,,INDIANAPOLIS,IN,46204,2023-07-13,POLITICAL CONTRIBUTION,,,,,,,011,,,,,,3500.00,,,,202401220300458082
SB29,C00162545,ALI FOR INDY,,,,,,11827 ROSSMORE DR,,INDIANAPOLIS,IN,46235,2023-08-22,POLITICAL CONTRIBUTION,,BROWN,ALI,,,,011,,,,G,,500.00,,,,202401220300458083
SB29,C00162545,DEB WHITFIELD FOR LAWRENCE,,,,,,7912 KERSEY DR,,LAWRENCE,IN,46236,2023-08-22,POLITICAL CONTRIBUTION,,WHITFIELD,DEB,,,,011,,,,G,,500.00,,,,202401220300458084
SB29,C00162545,FRIENDS OF BILL STEWART,,,,,,PO BOX 402,,FISHERS,IN,46038,2023-09-13,POLITICAL CONTRIBUTION,,STEWART,BILL,,,,011,,,,G,,500.00,,,,202401220300458085
SB29,C00162545,COMMITTEE TO ELECT JEFF ROBINSON,,,,,,1601 N TILLOTSON AVE,,MUNCIE,IN,47304,2023-09-11,POLITICAL CONTRIBUTION,,ROBINSON,JEFF,,,,011,,,,G,,400.00,,,,202401220300458084
SB29,C00162545,NICK ROBERTS FOR INDY,,,,,,10326 STINGRAY DR,,INDIANAPOLIS,IN,46256,2023-09-13,POLITICAL CONTRIBUTION,,ROBERTS,NICK,,,,011,,,,G,,500.00,,,,202401220300458084
SB29,C00162545,EVANS FOR COUNCIL COMMITTEE,,,,,,9153 NEW HARMONY CIR,,INDIANAPOLIS,IN,46231,2023-10-17,POLITICAL CONTRIBUTION,,EVANS,JARED,,,,011,,,,G,,500.00,,,,202401220300458085
SB29,C00162545,COMMITTEE TO ELECT AUDIE BARBER,,,,,,610 W 11TH ST,,MUNCIE,IN,47302,2023-07-13,POLITICAL CONTRIBUTION,,BARBER,AUDIE,,,,011,,,,G,,500.00,,,,202401220300458081
