form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21b,C00659672,SB21b-EX343,,,ORG,Vanco Payment Solutions,,,,,,400 Northridge Road,Suite 1200,Atlanta,GA,30350,P2024,,2024-04-15,23.95,0.00,PCI fee,001,,,,,,,,,,,,,,,,,,,PCI fee
SB21b,C00659672,SB21b-EX341,,,ORG,Vanco Payment Solutions,,,,,,400 Northridge Road,Suite 1200,Atlanta,GA,30350,P2024,,2024-04-30,7.55,0.00,credit card processing fee,001,,,,,,,,,,,,,,,,,,,credit card processing fee
SB21b,C00659672,SB21b-EX344,,,ORG,Vanco Payment Solutions,,,,,,400 Northridge Road,Suite 1200,Atlanta,GA,30350,P2024,,2024-05-06,7.55,0.00,credit card processing fee,001,,,,,,,,,,,,,,,,,,,credit card processing fee
SB21b,C00659672,SB21b-EX345,,,ORG,Vanco Payment Solutions,,,,,,400 Northridge Road,Suite 1200,Atlanta,GA,30350,P2024,,2024-05-15,9.45,0.00,credit card processing fee,001,,,,,,,,,,,,,,,,,,,credit card processing fee
SB21b,C00659672,SB21b-EX346,,,ORG,Vanco Payment Solutions,,,,,,400 Northridge Road,Suite 1200,Atlanta,GA,30350,P2024,,2024-05-15,23.95,0.00,PCI fee,001,,,,,,,,,,,,,,,,,,,PCI fee
SB21b,C00659672,SB21b-EX347,,,ORG,Vanco Payment Solutions,,,,,,400 Northridge Road,Suite 1200,Atlanta,GA,30350,P2024,,2024-05-21,14.65,0.00,credit card processing fee,001,,,,,,,,,,,,,,,,,,,credit card processing fee
SB21b,C00659672,SB21b-EX349,,,ORG,Vanco Payment Solutions,,,,,,400 Northridge Road,Suite 1200,Atlanta,GA,30350,P2024,,2024-06-04,3.29,0.00,credit card processing fee,001,,,,,,,,,,,,,,,,,,,credit card processing fee
SB21b,C00659672,SB21b-EX350,,,ORG,Vanco Payment Solutions,,,,,,400 Northridge Road,Suite 1200,Atlanta,GA,30350,P2024,,2024-06-05,1.30,0.00,credit card processing fee,001,,,,,,,,,,,,,,,,,,,credit card processing fee
SB21b,C00659672,SB21b-EX351,,,ORG,Vanco Payment Solutions,,,,,,400 Northridge Road,Suite 1200,Atlanta,GA,30350,P2024,,2024-06-06,1.30,0.00,credit card processing fee,001,,,,,,,,,,,,,,,,,,,credit card processing fee
SB21b,C00659672,SB21b-EX352,,,ORG,Vanco Payment Solutions,,,,,,400 Northridge Road,Suite 1200,Atlanta,GA,30350,P2024,,2024-06-10,3.29,0.00,credit card processing fee,001,,,,,,,,,,,,,,,,,,,credit card processing fee
SB21b,C00659672,SB21b-EX353,,,ORG,Vanco Payment Solutions,,,,,,400 Northridge Road,Suite 1200,Atlanta,GA,30350,P2024,,2024-06-11,2.60,0.00,credit card processing fee,001,,,,,,,,,,,,,,,,,,,credit card processing fee
SB21b,C00659672,SB21b-EX354,,,ORG,Vanco Payment Solutions,,,,,,400 Northridge Road,Suite 1200,Atlanta,GA,30350,P2024,,2024-06-12,7.55,0.00,credit card processing fee,001,,,,,,,,,,,,,,,,,,,credit card processing fee
SB21b,C00659672,SB21b-EX355,,,ORG,Vanco Payment Solutions,,,,,,400 Northridge Road,Suite 1200,Atlanta,GA,30350,P2024,,2024-06-13,17.95,0.00,credit card processing fee,001,,,,,,,,,,,,,,,,,,,credit card processing fee
SB21b,C00659672,SB21b-EX356,,,ORG,Vanco Payment Solutions,,,,,,400 Northridge Road,Suite 1200,Atlanta,GA,30350,P2024,,2024-06-17,8.25,0.00,credit card processing fee,001,,,,,,,,,,,,,,,,,,,credit card processing fee
SB21b,C00659672,SB21b-EX357,,,ORG,Vanco Payment Solutions,,,,,,400 Northridge Road,Suite 1200,Atlanta,GA,30350,P2024,,2024-06-17,23.95,0.00,credit card processing fee,001,,,,,,,,,,,,,,,,,,,credit card processing fee
SB21b,C00659672,SB21b-EX358,,,ORG,Vanco Payment Solutions,,,,,,400 Northridge Road,Suite 1200,Atlanta,GA,30350,P2024,,2024-06-20,2.46,0.00,credit card processing fee,001,,,,,,,,,,,,,,,,,,,credit card processing fee
SB21b,C00659672,SB21b-EX359,,,ORG,Vanco Payment Solutions,,,,,,400 Northridge Road,Suite 1200,Atlanta,GA,30350,P2024,,2024-06-21,17.49,0.00,credit card processing fee,001,,,,,,,,,,,,,,,,,,,credit card processing fee
SB21b,C00659672,SB21b-EX360,,,ORG,Vanco Payment Solutions,,,,,,400 Northridge Road,Suite 1200,Atlanta,GA,30350,P2024,,2024-06-24,1.87,0.00,credit card processing fee,001,,,,,,,,,,,,,,,,,,,credit card processing fee
