form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00000885,49750290,,,COM,Friends of Dontavius Jarrells,,,,,,222 East Town Street,Ste. 2W,Columbus,OH,43215,,,2024-01-05,1000.00,0.00,Contribution,011,,,,Jarrells,Dontavius,,OH Rep.,,,,,,,,,,,,Contribution
SB29,C00000885,49750314,,,COM,Citizens to Elect Allison Russo,,,,,,545 E Town Street,,Columbus,OH,43215,,,2024-01-05,2500.00,0.00,Contribution,011,,,,Russo,Catherine,,,,,,,,,,,,,,Contribution
SB29,C00000885,49750318,,,COM,Friends of Sean Brennan,,,,,,6306 HAMSTEAD AVENUE,,Parma,OH,44129,,,2024-01-05,500.00,0.00,Contribution,011,,,,Brennan,Sean,,,,,,,,,,,,,,Contribution
SB29,C00000885,49750319,,,COM,Friends of Bride Rose Sweeney,,,,,,23993 Fairlawn Drive,,North Olmsted,OH,44070,,,2024-01-05,500.00,0.00,Contribution,011,,,,Sweeney,Bride,,OH Rep.,,,,,,,,,,,,Contribution
SB29,C00000885,49750320,,,COM,Friends of Phil Robinson,,,,,,7099 Longview Drive,PO Box 39025,Solon,OH,44139,,,2024-01-05,500.00,0.00,Contribution,011,,,,Robinson,Phillip,,OH Rep.,Jr.,,,,,,,,,,,Contribution
SB29,C00000885,49750322,,,COM,Citizens for Troy,,,,,,7690 Thorntail Ct,,Concord Township,OH,44077,,,2024-01-05,500.00,0.00,Contribution,011,,,,Troy,Dan,,OH Rep.,,,,,,,,,,,,Contribution
SB29,C00000885,49750331,,,COM,Friends of Dani Isaacsohn,,,,,,545 E Town Street,,Columbus,OH,43215,,,2024-01-05,500.00,0.00,Contribution,011,,,,Isaacsohn,Dani,,OH Rep.,,,,,,,,,,,,Contribution
SB29,C00000885,49750332,,,COM,Friends to Elect Jessica Miranda,,,,,,1238 W Kemper Road,,Cincinnati,OH,45240,,,2024-01-05,1000.00,0.00,Contribution,011,,,,Miranda,Jessica,,OH Rep.,,,,,,,,,,,,Contribution
SB29,C00000885,49750333,,,COM,Friends of Casey Weinstein,,,,,,8 N. Westhaven Drive,,Hudson,OH,44236,,,2024-01-05,500.00,0.00,Contribution,011,,,,Weinstein,Casey,,OH Rep.,,,,,,,,,,,,Contribution
SB29,C00000885,49750334,,,COM,Friends of Michele Grim,,,,,,2937 E Lincolnshire Blvd,,Toledo,OH,43606,,,2024-01-05,500.00,0.00,Contribution,011,,,,Grim,Michele,,OH Rep.,Dr.,,,,,,,,,,,Contribution
SB29,C00000885,49750340,,,COM,Friends of Joe Miller,,,,,,433 Northpointe Blvd,,Amherst,OH,44001,,,2024-01-05,500.00,0.00,Contribution,011,,,,Miller,Joseph,,OH Rep.,III,,,,,,,,,,,Contribution
SB29,C00000885,49750341,,,COM,Lauren McNally for Ohio,,,,,,1255 Cherokee Drive,,Youngstown,OH,44511,,,2024-01-05,500.00,0.00,Contribution,011,,,,McNally,Lauren,,,,,,,,,,,,,,Contribution
SB29,C00000885,49750342,,,COM,Friends of Tom Patton,,,,,,17157 Rabbit Run Drive,,Strongsville,OH,44136,,,2024-01-05,10000.00,0.00,Contribution,011,,,,Patton,Thomas,,OH Rep.,,,,,,,,,,,,Contribution
SB29,C00000885,49750343,,,COM,Committee to Elect Gail Pavliga for State Representative,,,,,,1965 New Milford RD,,Atwater,OH,44201,,,2024-01-05,1000.00,0.00,Contribution,011,,,,Pavliga,Gail,,OH Rep.,Dr.,,,,,,,,,,,Contribution
SB29,C00000885,49750344,,,COM,Committee to Elect Gayle Manning,,,,,,7064 Avon Belden Road,,North Ridgeville,OH,44039,,,2024-01-05,1000.00,0.00,Contribution,011,,,,Manning,Gayle,,OH Rep.,,,,,,,,,,,,Contribution
SB29,C00000885,49750345,,,COM,Callender for Ohio,,,,,,4679 Winterset Dr,,Columbus,OH,43220,,,2024-01-05,1000.00,0.00,Contribution,011,,,,Callender,Jamie,,OH Rep.,,,,,,,,,,,,Contribution
SB29,C00000885,49750346,,,COM,Friends of Mike Loychik,,,,,,307 S High Street,,Cortland,OH,44410,,,2024-01-05,2000.00,0.00,Contribution,011,,,,Loychik,Mike,,,,,,,,,,,,,,Contribution
SB29,C00000885,49750347,,,COM,Sharon Ray for Representative,,,,,,283 Stratford Ave,,Wadsworth,OH,44281,,,2024-01-05,2000.00,0.00,Contribution,011,,,,Ray,Sharon,,OH Rep.,,,,,,,,,,,,Contribution
SB29,C00000885,49750348,,,COM,Stephens for Ohio,,,,,,4679 Winterset Dr,,Columbus,OH,43220,,,2024-01-05,2000.00,0.00,Contribution,011,,,,Stephens,Jason,,OH Rep.,,,,,,,,,,,,Contribution
