form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00347195,500464357,,,CCM,Angus King for U.S. Senate Campaign,,,,,,PO Box 368,,Brunswick,ME,040110368,G2024,,2023-03-31,5000.00,0.00,Contribution,,C00516047,,,KING,ANGUS S. JR.,,,,S,ME,00,,,,,,,,
SB23,C00347195,500464358,,,CCM,BOB CASEY FOR SENATE INC,,,,,,PO Box 58746,,Philadelphia,PA,191028746,P2024,,2023-03-31,5000.00,0.00,Contribution,,C00431056,,,CASEY,ROBERT P JR,,,,S,PA,00,,,,,,,,
SB23,C00347195,500465140,,,CCM,BOB CASEY FOR SENATE INC,,,,,,PO Box 58746,,Philadelphia,PA,191028746,G2024,,2023-04-11,5000.00,0.00,Contribution,,C00431056,,,CASEY,ROBERT P JR,,,,S,PA,00,,,,,,,,
SB23,C00347195,500454198,,,PAC,DSCC,,,,,,122 Maryland Ave NE,,Washington,DC,200025610,,,2023-01-26,15000.00,0.00,2023 Contribution- General Fund,,C00042366,DSCC,,,,,,,,,,,,,,,,,
SB23,C00347195,500464200,,,PAC,DSCC,,,,,,122 Maryland Ave NE,,Washington,DC,200025610,,,2023-03-31,15000.00,0.00,2023 Contribution- Voter Protection/ Legal Defense Fund,,C00042366,DSCC,,,,,,,,,,,,,,,,,
SB23,C00347195,500471145,,,PAC,DSCC,,,,,,122 Maryland Ave NE,,Washington,DC,200025610,P2024,,2023-06-23,30000.00,0.00,2023 Contribution- Voter Protection/ Legal Defense Fund,,C00042366,DSCC,,,,,,,,,,,,,,,,,
SB23,C00347195,500469322,,,CCM,FRIENDS OF MAZIE HIRONO,,,,,,PO Box 677,,Honolulu,HI,968090677,P2024,,2023-06-22,5000.00,0.00,Contribution,,C00420760,,,HIRONO,MAZIE K,,,,S,HI,00,,,,,,,,
SB23,C00347195,500464355,,,CCM,FRIENDS OF SHERROD BROWN,,,,,,PO Box 15293,,Washington,DC,200030293,P2024,,2023-03-31,5000.00,0.00,Contribution,,C00264697,,,BROWN,SHERROD,,,,S,OH,00,,,,,,,,
SB23,C00347195,500471137,,,CCM,GILLIBRAND FOR SENATE,,,,,,126 C St NW,Fl 2,Washington,DC,200012132,G2024,,2023-06-23,5000.00,0.00,Contribution,,C00413914,,,GILLIBRAND,KIRSTEN ELIZABETH,,,,S,NY,00,,,,,,,,
SB23,C00347195,500464362,,,PAC,Illinois Democratic County Chairs Association,,,,,,PO Box 3445,,Springfield,IL,627083445,,,2023-03-06,2500.00,0.00,Contribution,,C00449512,Illinois Democratic County Chairs Association,,,,,,,,,,,,,,,,,
