form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00385849,B3FFEE4D13CB7A2AB6C,,,COM,Anne Kaiser for Delegate,,,,,,1801 E Jefferson St,Apt 510,Rockville,MD,208524059,,,2023-01-11,-250.00,,Uncashed 10/3/2022 Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00385849,9CC1B0D0A4BCEE87221,,,COM,Citizens for Adrienne Jones,,,,,,C/O Rice Consulting,"17 W. Courtland Street, Suite 210",Bel Air,MD,21014,,,2023-01-04,500.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00385849,4121B230C6F4AC4D6B1,,,COM,Citizens for Adrienne Jones,,,,,,C/O Rice Consulting,"17 W. Courtland Street, Suite 210",Bel Air,MD,21014,,,2023-04-26,750.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00385849,20931B8006433ED4AA0,,,COM,Citizens for Brian Feldman,,,,,,PO Box 34408,,Bethesda,MD,20827,,,2023-01-04,250.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00385849,88F954D6031CAD4ACBE,,,COM,Citizens for Carl Jackson,,,,,,1215 E Fort Ave,Ste 106,Baltimore,MD,212305281,,,2023-04-26,250.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00385849,88F78EDE5A6A6706441,,,COM,Citizens for Kris Valderrama,,,,,,P.O. Box 1165,,Fort Washington,MD,20749,,,2023-01-04,250.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00385849,C64108094A493AEE5E6,,,COM,Citizens Helping Elect Cheryl Kagan,,,,,,1011 Reserve Champion Dr,,Rockville,MD,208506622,,,2023-01-04,500.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00385849,BACB92476083B04B97A,,,COM,Committee to Elect C.T. Wilson,,,,,,"17 W. Courtland Street, Suite 210",,Bel Air,MD,21014,,,2023-01-04,250.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00385849,C643A6B9DB6E80A6757,,,COM,Fraser for 15,,,,,,19922 Crystal Rock Drive,,Germantown,MD,20874,,,2023-01-04,125.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00385849,762A6C8581B05ED859D,,,COM,Fraser for 15,,,,,,19922 Crystal Rock Drive,,Germantown,MD,20874,,,2023-03-29,-250.00,,Uncashed 11/10/2021 Contribution,011,,,,,,,,,,,,,,,,,,,
