form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00412841,SB23.6160,,,CCM,Allen Chesser for NC House,,,,,,9578 Valley Rd,,Middlesex,NC,27557,G2024,,2024-08-21,500.00,,Campaign Contribution (ck 143),011,,Allen Chesser for NC House,,,,,,,,,,,,,,,,,
SB23,C00412841,SB23.6161,,,CCM,Allen Chesser for NC House,,,,,,9578 Valley Rd,,Middlesex,NC,27557,G2024,,2024-08-27,-500.00,,Voided Campaign Contribution (ck 143),011,,Allen Chesser for NC House,,,,,,,,,,,,,,,,,
SB23,C00412841,SB23.6162,,,CCM,Allen Chesser for NC House,,,,,,9578 Valley Rd,,Middlesex,NC,27557,G2024,,2024-09-17,500.00,,Campaign Contributions (ck 175),011,,Allen Chesser for NC House,,,,,,,,,,,,,,,,,
SB23,C00412841,SB23.6163,,,CCM,Brent Jackson for NC Senate,,,,,,2924 Ernest Williams Road,,Autryville,NC,28318,G2024,,2024-08-21,1000.00,,Campaign Contribution (ck 144),011,,Brent Jackson for NC Senate,,,,,,,,,,,,,,,,,
SB23,C00412841,SB23.6164,,,CCM,Brent Jackson for NC Senate,,,,,,2924 Ernest Williams Road,,Autryville,NC,28318,G2024,,2024-08-30,-1000.00,,Voided Campaign Contribution (ck 144),011,,Brent Jackson for NC Senate,,,,,,,,,,,,,,,,,
SB23,C00412841,SB23.6165,,,CCM,Brent Jackson for NC Senate,,,,,,2924 Ernest Williams Road,,Autryville,NC,28318,G2024,,2024-09-17,1000.00,,Campaign Contribution (ck 176),011,,Brent Jackson for NC Senate,,,,,,,,,,,,,,,,,
SB23,C00412841,SB23.6166,,,CCM,Chaudhuri for New North Carolina,,,,,,301 Hillsborough St,Ste 950,Raleigh,NC,27603,G2024,,2024-08-21,1000.00,,Campaign Contribution (ck 145),011,,Chaudhuri for New North Carolina,,,,,,,,,,,,,,,,,
SB23,C00412841,SB23.6167,,,CCM,Chaudhuri for New North Carolina,,,,,,301 Hillsborough St,Ste 950,Raleigh,NC,27603,G2024,,2024-08-28,-1000.00,,Voided Campaign Contribution (ck 145),011,,Chaudhuri for New North Carolina,,,,,,,,,,,,,,,,,
SB23,C00412841,SB23.6168,,,CCM,Chaudhuri for New North Carolina,,,,,,301 Hillsborough St,Ste 950,Raleigh,NC,27603,G2024,,2024-09-17,1000.00,,Campaign Contribution (ck 177),011,,Chaudhuri for New North Carolina,,,,,,,,,,,,,,,,,
SB23,C00412841,SB23.6169,,,CCM,Citizens for Dan Blue for NC Senate,,,,,,PO Box 287,,Raleigh,NC,27602,G2024,,2024-08-21,1000.00,,Campaign Contribution (ck 172),011,,Citizens for Dan Blue for NC Senate,,,,,,,,,,,,,,,,,
SB23,C00412841,SB23.6170,,,CCM,Citizens for Destin Hall,,,,,,PO Box 97275,,Raleigh,NC,27624,G2024,,2024-08-21,1000.00,,Campaign Contribution (ck 146),011,,Citizens for Destin Hall,,,,,,,,NC,,,,,,,,,
SB23,C00412841,SB23.6171,,,CCM,Citizens for Destin Hall,,,,,,PO Box 97275,,Raleigh,NC,27624,G2024,,2024-08-28,-1000.00,,Voided Campaign Contributions (ck 146),011,,Citizens for Destin Hall,,,,,,,,NC,,,,,,,,,
SB23,C00412841,SB23.6172,,,CCM,Citizens for Destin Hall,,,,,,PO Box 97275,,Raleigh,NC,27624,G2024,,2024-09-17,1000.00,,Campaign Contributions (ck 178),011,,Citizens for Destin Hall,,,,,,,,NC,,,,,,,,,
SB23,C00412841,SB23.6174,,,CCM,Committee for Dr. Tim Reeder,,,,,,1413 Fox Hollow Drive,,Ayden,NC,28513,G2024,,2024-08-21,5000.00,,Campaign Contributions (ck 173),011,,Committee for Dr. Tim Reeder,,,,,,,,,,,,,,,,,
SB23,C00412841,SB23.6175,,,CCM,Committee for Dr. Tim Reeder,,,,,,1413 Fox Hollow Drive,,Ayden,NC,28513,G2024,,2024-09-03,-5000.00,,Voided Campaign Contributions (ck 173),011,,Committee for Dr. Tim Reeder,,,,,,,,,,,,,,,,,
SB23,C00412841,SB23.6176,,,CCM,Committee for Dr. Tim Reeder,,,,,,1413 Fox Hollow Drive,,Ayden,NC,28513,G2024,,2024-09-17,5000.00,,Campaign Contributions (ck 179),011,,Committee for Dr. Tim Reeder,,,,,,,,,,,,,,,,,
SB23,C00412841,SB23.6177,,,CCM,Committee to Elect Benton Sawrey,,,,,,86 Riverglad Dr,,Clayton,NC,27527,G2024,,2024-08-21,2000.00,,Campaign Contributions (ck 147),011,,Committee to Elect Benton Sawrey,,,,,,,,,,,,,,,,,
SB23,C00412841,SB23.6179,,,CCM,Committee to Elect Donny Lambeth,,,,,,4627 S. Main Street,,Winston-Salem,NC,27127,G2024,,2024-08-21,1000.00,,Campaign Contributions (ck 148),011,,Committee to Elect Donny Lambeth,,,,,,,,,,,,,,,,,
SB23,C00412841,SB23.6180,,,CCM,Committee to Elect Donny Lambeth,,,,,,4627 S. Main Street,,Winston-Salem,NC,27127,G2024,,2024-08-28,-1000.00,,Voided Campaign Contributions (ck 148),011,,Committee to Elect Donny Lambeth,,,,,,,,,,,,,,,,,
SB23,C00412841,SB23.6181,,,CCM,Committee to Elect Donny Lambeth,,,,,,4627 S. Main Street,,Winston-Salem,NC,27127,G2024,,2024-09-17,1000.00,,Campaign Contributions (ck 180),011,,Committee to Elect Donny Lambeth,,,,,,,,,,,,,,,,,
SB23,C00412841,SB23.6186,,,CCM,Committee to Elect Grant Campbell,,,,,,P.O. Box 1350,,Norwood,NC,28128,G2024,,2024-08-21,2000.00,,Campaign Contributions (ck 150),011,,Committee to Elect Grant Campbell,,,,,,,,NC,,,,,,,,,
SB23,C00412841,SB23.6187,,,CCM,Committee to Elect Grant Campbell,,,,,,P.O. Box 1350,,Norwood,NC,28128,G2024,,2024-08-30,-2000.00,,Voided Campaign Contributions (ck 150),011,,Committee to Elect Grant Campbell,,,,,,,,NC,,,,,,,,,
