form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00080135,EB6444,,,COM,Farmers for the Valley PAC,,,,,,9460 Tegner Road,,Hilmar,CA,95324,,,2023-07-27,1000.00,,Political Contribution,011,C00831792,Farmers for the Valley PAC,,,,,,,,,,,,,,,,,
SB23,C00080135,EB6470,,,CCM,"Harder for Congress, Josh",,,,,,P.O. Box 4426,,Modesto,CA,95352,P2024,,2023-09-20,2500.00,,Political Contribution,011,C00639146,"Harder for Congress, Josh",,Harder,Josh,,,,H,CA,10,,,,,,,,
SB23,C00080135,EB6672,,,COM,"Issa for Congress, Darrell",,,,,,P.O. Box 368,,Falls Church,VA,22040,P2024,,2023-11-02,1000.00,,Political Contribution,011,C00721332,"Issa for Congress, Darrell",,Issa,Darrell,,,,H,CA,49,,,,,,,,
SB23,C00080135,EB6448,,,COM,"Kim for Congress, Young",,,,,,"217 3rd Street, SE",,Washington,DC,20003,P2024,,2023-09-06,2000.00,,Political Contribution,011,C00665638,"Kim for Congress, Young",,Kim,Young,,,,H,CA,39,,,,,,,,
SB23,C00080135,EB6447,,,COM,McCarthy Victory Fund,,,,,,PO BOX 30844,,Bethesda,MD,20824,P2024,,2023-08-22,5000.00,,Political Contribution,011,C00541011,McCarthy Victory Fund,,McCarthy,Kevin,,,,,,,,,,,,,,
SB23,C00080135,XB21EB6447,EB6447,SB23,COM,NRCC,,,,,,320 First Street SE,,Washington,DC,20003,P2024,,2023-08-22,5000.00,,Legal Proceedings Fund,011,C00075820,NRCC,,,,,,,,,,McCarthy Victory Fund,PO BOX 30844,,Bethesda,MD,20824,X,
SB23,C00080135,EB6449,,,COM,"Thompson for Congress, Mike",,,,,,"413 New Jersey Avenue, SE",,Washington,DC,20003,P2024,,2023-09-06,1500.00,,Political Contribution,011,C00326363,"Thompson for Congress, Mike",,Thompson,Mike,,,,H,CA,04,,,,,,,,
SB23,C00080135,EB6684,,,COM,"Thompson for Congress, Mike",,,,,,"413 New Jersey Avenue, SE",,Washington,DC,20003,P2024,,2023-11-02,1500.00,,Political Contribution,011,C00326363,"Thompson for Congress, Mike",,Thompson,Mike,,,,H,CA,04,,,,,,,,
SB23,C00080135,EB6446,,,COM,"Thompson, Friends of Glenn",,,,,,400 North Michael Street,,St. Mary'S,PA,15857,G2024,,2023-08-22,2500.00,,Political Contribution,011,C00444620,"Thompson, Friends of Glenn",,Thompson,Glenn,,,,H,PA,15,,,,,,,,
SB23,C00080135,EB6696,,,CCM,Valadao for Congress,,,,,,2308 Mount Vernon Avenue Suite 337,,Alexandria,VA,22301,G2024,,2023-11-15,5000.00,,Political Contribution,011,C00499392,Valadao for Congress,,Valadao,David,,,,H,CA,21,,,,,,,,
