form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00657866,SE.7606,,,ORG,Conversion Creative,,,,,,PO Box 80219,,Charleston,SC,29416,G2024,,2024-10-15,25000.00,2024-10-04,25000.00,Direct Mail,,C00657866,S,H2MI07123,BARRETT,THOMAS MORE,,,,H,07,MI,Kilgore,Paul,,,,2024-10-23,
SE,C00657866,SE.7608,,,ORG,Conversion Creative,,,,,,PO Box 80219,,Charleston,SC,29416,G2024,,2024-10-15,50000.00,2024-10-04,50000.00,Direct Mail,,C00657866,S,H2WA03100,KENT,JOSEPH,,,,H,03,WA,Kilgore,Paul,,,,2024-10-23,
SE,C00657866,SE.7609,,,ORG,Conversion Creative,,,,,,PO Box 80219,,Charleston,SC,29416,G2024,,2024-10-15,25000.00,2024-10-04,25000.00,Direct Mail,,C00657866,S,H2NH02260,WILLIAMS,LILY TANG,,,,H,02,NH,Kilgore,Paul,,,,2024-10-23,
SE,C00657866,SE.7611,,,ORG,Conversion Creative,,,,,,PO Box 80219,,Charleston,SC,29416,G2024,,2024-10-10,25000.00,2024-10-04,25000.00,Direct Mail,,C00657866,S,H6CA48245,BAUGH,SCOTT,,,,H,47,CA,Kilgore,Paul,,,,2024-10-23,
SE,C00657866,SE.7614,,,ORG,Conversion Creative,,,,,,PO Box 80219,,Charleston,SC,29416,G2024,,2024-10-09,25000.00,2024-10-04,25000.00,Direct Mail,,C00657866,S,H2AZ01354,CRANE,ELI,,,,H,02,AZ,Kilgore,Paul,,,,2024-10-23,
SE,C00657866,SE.7616,,,ORG,Conversion Creative,,,,,,PO Box 80219,,Charleston,SC,29416,G2024,,2024-10-15,25000.00,2024-10-04,25000.00,Direct mail,,C00657866,S,H4ME02291,THERIAULT,AUSTIN LEO,,,,H,02,ME,Kilgore,Paul,,,,2024-10-23,
SE,C00657866,SE.7618,,,ORG,Conversion Creative,,,,,,PO Box 80219,,Charleston,SC,29416,G2024,,2024-10-15,25000.00,2024-10-04,25000.00,Direct Mail,,C00657866,S,H4OH09169,MERRIN,DEREK,,,,H,09,OH,Kilgore,Paul,,,,2024-10-23,
SE,C00657866,SE.7620,,,ORG,Conversion Creative,,,,,,PO Box 80219,,Charleston,SC,29416,G2024,,2024-10-15,25000.00,2024-10-04,25000.00,Direct Mail,,C00657866,S,H4NV03167,JOHNSON,DREW,,,,H,03,NV,Kilgore,Paul,,,,2024-10-23,
SE,C00657866,SE.7622,,,ORG,"Engagement Strategies, Inc.",,,,,,5382 N Highway 36,,Erda,UT,84074,G2024,,2024-10-20,10000.00,2024-10-04,35000.00,Text Messages,,C00657866,S,H4ME02291,THERIAULT,AUSTIN LEO,,,,H,02,ME,Kilgore,Paul,,,,2024-10-23,
SE,C00657866,SE.7623,,,ORG,"Engagement Strategies, Inc.",,,,,,5382 N Highway 36,,Erda,UT,84074,G2024,,2024-10-20,10000.00,2024-10-04,35000.00,Text Messages,,C00657866,S,H4OH09169,MERRIN,DEREK,,,,H,09,OH,Kilgore,Paul,,,,2024-10-23,
SE,C00657866,SE.7624,,,ORG,"Engagement Strategies, Inc.",,,,,,5382 N Highway 36,,Erda,UT,84074,G2024,,2024-10-20,10000.00,2024-10-04,35000.00,Text Messages,,C00657866,S,H6CA48245,BAUGH,SCOTT,,,,H,47,CA,Kilgore,Paul,,,,2024-10-23,
SE,C00657866,SE.7625,,,ORG,"Engagement Strategies, Inc.",,,,,,5382 N Highway 36,,Erda,UT,84074,G2024,,2024-10-20,10000.00,2024-10-04,35000.00,Text Messages,,C00657866,S,H2MI07123,BARRETT,THOMAS MORE,,,,H,07,MI,Kilgore,Paul,,,,2024-10-23,
SE,C00657866,SE.7626,,,ORG,"Engagement Strategies, Inc.",,,,,,5382 N Highway 36,,Erda,UT,84074,G2024,,2024-10-20,10000.00,2024-10-04,35000.00,Text Messages,,C00657866,S,H4NV03167,JOHNSON,DREW,,,,H,03,NV,Kilgore,Paul,,,,2024-10-23,
SE,C00657866,SE.7627,,,ORG,"Engagement Strategies, Inc.",,,,,,5382 N Highway 36,,Erda,UT,84074,G2024,,2024-10-20,10000.00,2024-10-04,35000.00,Text Messages,,C00657866,S,H2NH02260,WILLIAMS,LILY TANG,,,,H,02,NH,Kilgore,Paul,,,,2024-10-23,
SE,C00657866,SE.7628,,,ORG,"Engagement Strategies, Inc.",,,,,,5382 N Highway 36,,Erda,UT,84074,G2024,,2024-10-09,10000.00,2024-10-04,10000.00,Text Messages,,C00657866,S,H0IN03198,STUTZMAN,MARLIN A,,Mr.,,H,03,IN,Kilgore,Paul,,,,2024-10-23,
SE,C00657866,SE.7629,,,ORG,"Engagement Strategies, Inc.",,,,,,5382 N Highway 36,,Erda,UT,84074,G2024,,2024-10-09,10000.00,2024-10-04,10000.00,Text Messaages,,C00657866,S,H2WY00166,HAGEMAN,HARRIET,,,,H,00,WY,Kilgore,Paul,,,,2024-10-23,
SE,C00657866,SE.7631,,,ORG,"Engagement Strategies, Inc.",,,,,,5382 N Highway 36,,Erda,UT,84074,G2024,,2024-10-09,10000.00,2024-10-04,10000.00,Text Messages,,C00657866,S,H0FL19205,DONALDS,BYRON,,,,H,19,FL,Kilgore,Paul,,,,2024-10-23,
SE,C00657866,SE.7632,,,ORG,"Engagement Strategies, Inc.",,,,,,5382 N Highway 36,,Erda,UT,84074,G2024,,2024-10-09,10000.00,2024-10-04,10000.00,Text Messages,,C00657866,S,H8TX21307,ROY,CHIP,,,,H,21,TX,Kilgore,Paul,,,,2024-10-23,
SE,C00657866,SE.7633,,,ORG,"Engagement Strategies, Inc.",,,,,,5382 N Highway 36,,Erda,UT,84074,G2024,,2024-10-09,10000.00,2024-10-04,10000.00,Text Messages,,C00657866,S,H0IN05326,SPARTZ,VICTORIA,,,,H,05,IN,Kilgore,Paul,,,,2024-10-23,
SE,C00657866,SE.7634,,,ORG,"Engagement Strategies, Inc.",,,,,,5382 N Highway 36,,Erda,UT,84074,G2024,,2024-10-09,10000.00,2024-10-04,10000.00,Text Messages,,C00657866,S,H2KY04121,MASSIE,THOMAS H.,,,,H,04,KY,Kilgore,Paul,,,,2024-10-23,
SE,C00657866,SE.7635,,,ORG,"Engagement Strategies, Inc.",,,,,,5382 N Highway 36,,Erda,UT,84074,G2024,,2024-10-09,10000.00,2024-10-04,10000.00,Text Messages,,C00657866,S,H6FL01119,GAETZ,MATT,,,,H,01,FL,Kilgore,Paul,,,,2024-10-23,
SE,C00657866,SE.7636,,,ORG,"Engagement Strategies, Inc.",,,,,,5382 N Highway 36,,Erda,UT,84074,G2024,,2024-01-09,10000.00,2024-10-04,10000.00,Text Messages,,C00657866,S,H2PA04135,PERRY,SCOTT,,,,H,10,PA,Kilgore,Paul,,,,2024-10-23,
SE,C00657866,SE.7637,,,ORG,"Engagement Strategies, Inc.",,,,,,5382 N Highway 36,,Erda,UT,84074,G2024,,2024-10-09,10000.00,2024-10-04,35000.00,Text Messages,,C00657866,S,H2AZ01354,CRANE,ELI,,,,H,02,AZ,Kilgore,Paul,,,,2024-10-23,
